any;municipi;concepte;indicador;estat;valor
2019;Blanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,1
2019;Bordils;renda familiar disponible bruta;valor (milers €);;30750
2019;Bordils;renda familiar disponible bruta;per habitant (€);;17877
2019;Bordils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,8
2019;Borges Blanques, les;renda familiar disponible bruta;valor (milers €);;92209
2019;Borges Blanques, les;renda familiar disponible bruta;per habitant (€);;14981
2019;Borges Blanques, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,1
2019;Borges del Camp, les;renda familiar disponible bruta;valor (milers €);;33298
2019;Borges del Camp, les;renda familiar disponible bruta;per habitant (€);;16170
2019;Borges del Camp, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,6
2019;Bossòst;renda familiar disponible bruta;valor (milers €);;19730
2019;Bossòst;renda familiar disponible bruta;per habitant (€);;17972
2019;Bossòst;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,3
2019;Botarell;renda familiar disponible bruta;valor (milers €);;19876
2019;Botarell;renda familiar disponible bruta;per habitant (€);;18417
2019;Botarell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,8
2019;Breda;renda familiar disponible bruta;valor (milers €);;60628
2019;Breda;renda familiar disponible bruta;per habitant (€);;16482
2019;Breda;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,3
2019;Bruc, el;renda familiar disponible bruta;valor (milers €);;41739
2019;Bruc, el;renda familiar disponible bruta;per habitant (€);;20051
2019;Bruc, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,6
2019;Cabanyes, les;renda familiar disponible bruta;valor (milers €);;18945
2019;Cabanyes, les;renda familiar disponible bruta;per habitant (€);;19491
2019;Cabanyes, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,6
2019;Cabra del Camp;renda familiar disponible bruta;valor (milers €);;16243
2019;Cabra del Camp;renda familiar disponible bruta;per habitant (€);;13849
2019;Cabra del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75
2019;Cabrera d'Anoia;renda familiar disponible bruta;valor (milers €);;22388
2019;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (€);;15471
2019;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,8
2019;Cabrera de Mar;renda familiar disponible bruta;valor (milers €);;122674
2019;Cabrera de Mar;renda familiar disponible bruta;per habitant (€);;26351
2019;Cabrera de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;142,7
2019;Cabrils;renda familiar disponible bruta;valor (milers €);;204822
2019;Cabrils;renda familiar disponible bruta;per habitant (€);;27890
2019;Cabrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;151,1
2019;Cadaqués;renda familiar disponible bruta;valor (milers €);;39962
2019;Cadaqués;renda familiar disponible bruta;per habitant (€);;15136
2019;Cadaqués;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82
2019;Calaf;renda familiar disponible bruta;valor (milers €);;55422
2019;Calaf;renda familiar disponible bruta;per habitant (€);;15402
2019;Calaf;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,4
2019;Calafell;renda familiar disponible bruta;valor (milers €);;399674
2019;Calafell;renda familiar disponible bruta;per habitant (€);;14846
2019;Calafell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;80,4
2019;Calders;renda familiar disponible bruta;valor (milers €);;19922
2019;Calders;renda familiar disponible bruta;per habitant (€);;19947
2019;Calders;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108
2019;Caldes d'Estrac;renda familiar disponible bruta;valor (milers €);;58537
2019;Caldes d'Estrac;renda familiar disponible bruta;per habitant (€);;19746
2019;Caldes d'Estrac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107
2019;Caldes de Malavella;renda familiar disponible bruta;valor (milers €);;128809
2019;Caldes de Malavella;renda familiar disponible bruta;per habitant (€);;16934
2019;Caldes de Malavella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,7
2019;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);;332930
2019;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);;18876
2019;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,2
2019;Calella;renda familiar disponible bruta;valor (milers €);;296028
2019;Calella;renda familiar disponible bruta;per habitant (€);;15633
2019;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,7
2019;Calldetenes;renda familiar disponible bruta;valor (milers €);;44398
2019;Calldetenes;renda familiar disponible bruta;per habitant (€);;17977
2019;Calldetenes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,4
2019;Callús;renda familiar disponible bruta;valor (milers €);;35472
2019;Callús;renda familiar disponible bruta;per habitant (€);;16778
2019;Callús;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,9
2019;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);;167248
2019;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);;15153
2019;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,1
2019;Camarles;renda familiar disponible bruta;valor (milers €);;46462
2019;Camarles;renda familiar disponible bruta;per habitant (€);;14526
2019;Camarles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;78,7
2019;Cambrils;renda familiar disponible bruta;valor (milers €);;560620
2019;Cambrils;renda familiar disponible bruta;per habitant (€);;16236
2019;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,9
2019;Campdevànol;renda familiar disponible bruta;valor (milers €);;59638
2019;Campdevànol;renda familiar disponible bruta;per habitant (€);;18607
2019;Campdevànol;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,8
2019;Camprodon;renda familiar disponible bruta;valor (milers €);;40536
2019;Camprodon;renda familiar disponible bruta;per habitant (€);;17829
2019;Camprodon;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,6
2019;Canet de Mar;renda familiar disponible bruta;valor (milers €);;251429
2019;Canet de Mar;renda familiar disponible bruta;per habitant (€);;17323
2019;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,8
2019;Canonja, la;renda familiar disponible bruta;valor (milers €);;87049
2019;Canonja, la;renda familiar disponible bruta;per habitant (€);;14644
2019;Canonja, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,3
2019;Canovelles;renda familiar disponible bruta;valor (milers €);;245669
2019;Canovelles;renda familiar disponible bruta;per habitant (€);;14723
2019;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,7
2019;Cànoves i Samalús;renda familiar disponible bruta;valor (milers €);;58071
2019;Cànoves i Samalús;renda familiar disponible bruta;per habitant (€);;18562
2019;Cànoves i Samalús;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,5
2019;Canyelles;renda familiar disponible bruta;valor (milers €);;87374
2019;Canyelles;renda familiar disponible bruta;per habitant (€);;19068
2019;Canyelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,3
2019;Capellades;renda familiar disponible bruta;valor (milers €);;91325
2019;Capellades;renda familiar disponible bruta;per habitant (€);;17161
2019;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,9
2019;Cardedeu;renda familiar disponible bruta;valor (milers €);;341753
2019;Cardedeu;renda familiar disponible bruta;per habitant (€);;18631
2019;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,9
2019;Cardona;renda familiar disponible bruta;valor (milers €);;80844
2019;Cardona;renda familiar disponible bruta;per habitant (€);;17600
2019;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,3
2019;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;173544
2019;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;17179
2019;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93
2019;Casserres;renda familiar disponible bruta;valor (milers €);;27077
2019;Casserres;renda familiar disponible bruta;per habitant (€);;17013
2019;Casserres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,1
2019;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;155198
2019;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;14404
2019;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;78
2019;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;467143
2019;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;19221
2019;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,1
2019;Castellbell i el Vilar;renda familiar disponible bruta;valor (milers €);;63535
2019;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (€);;17416
2019;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,3
2019;Castellbisbal;renda familiar disponible bruta;valor (milers €);;227365
2019;Castellbisbal;renda familiar disponible bruta;per habitant (€);;18266
2019;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,9
2019;Castelldefels;renda familiar disponible bruta;valor (milers €);;1463918
2019;Castelldefels;renda familiar disponible bruta;per habitant (€);;21949
2019;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;118,9
2019;Castellet i la Gornal;renda familiar disponible bruta;valor (milers €);;39825
2019;Castellet i la Gornal;renda familiar disponible bruta;per habitant (€);;17032
2019;Castellet i la Gornal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,3
2019;Castellgalí;renda familiar disponible bruta;valor (milers €);;35965
2019;Castellgalí;renda familiar disponible bruta;per habitant (€);;17369
2019;Castellgalí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,1
2019;Castellnou de Bages;renda familiar disponible bruta;valor (milers €);;26181
2019;Castellnou de Bages;renda familiar disponible bruta;per habitant (€);;18654
2019;Castellnou de Bages;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101
2019;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;140295
2019;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;13056
2019;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;70,7
2019;Castellterçol;renda familiar disponible bruta;valor (milers €);;43399
2019;Castellterçol;renda familiar disponible bruta;per habitant (€);;17472
2019;Castellterçol;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,6
2019;Castellvell del Camp;renda familiar disponible bruta;valor (milers €);;60260
2019;Castellvell del Camp;renda familiar disponible bruta;per habitant (€);;21068
2019;Castellvell del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,1
2019;Castellví de la Marca;renda familiar disponible bruta;valor (milers €);;26160
2019;Castellví de la Marca;renda familiar disponible bruta;per habitant (€);;16814
2019;Castellví de la Marca;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,1
2019;Castellví de Rosanes;renda familiar disponible bruta;valor (milers €);;37579
2019;Castellví de Rosanes;renda familiar disponible bruta;per habitant (€);;19848
2019;Castellví de Rosanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107,5
2019;Catllar, el;renda familiar disponible bruta;valor (milers €);;86370
2019;Catllar, el;renda familiar disponible bruta;per habitant (€);;19112
2019;Catllar, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,5
2019;Cellera de Ter, la;renda familiar disponible bruta;valor (milers €);;33256
2019;Cellera de Ter, la;renda familiar disponible bruta;per habitant (€);;17408
2019;Cellera de Ter, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,3
2019;Celrà;renda familiar disponible bruta;valor (milers €);;86854
2019;Celrà;renda familiar disponible bruta;per habitant (€);;16231
2019;Celrà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,9
2019;Centelles;renda familiar disponible bruta;valor (milers €);;135131
2019;Centelles;renda familiar disponible bruta;per habitant (€);;18347
2019;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,4
2019;Cercs;renda familiar disponible bruta;valor (milers €);;19877
2019;Cercs;renda familiar disponible bruta;per habitant (€);;17392
