any;municipi;concepte;indicador;estat;valor
2001;Escala, l';renda familiar disponible bruta;valor (milers €);;88690
2001;Escala, l';renda familiar disponible bruta;per habitant (€);;14
2001;Escala, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,9
2001;Esparreguera;renda familiar disponible bruta;valor (milers €);;193611
2001;Esparreguera;renda familiar disponible bruta;per habitant (€);;10,6
2001;Esparreguera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,7
2001;Esplugues de Llobregat;renda familiar disponible bruta;valor (milers €);;549252
2001;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (€);;12
2001;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98
2001;Falset;renda familiar disponible bruta;valor (milers €);;30568
2001;Falset;renda familiar disponible bruta;per habitant (€);;12
2001;Falset;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,1
2001;Figueres;renda familiar disponible bruta;valor (milers €);;444483
2001;Figueres;renda familiar disponible bruta;per habitant (€);;12,8
2001;Figueres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,4
2001;Franqueses del Vallès, les;renda familiar disponible bruta;valor (milers €);;147725
2001;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (€);;11,1
2001;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,2
2001;Gandesa;renda familiar disponible bruta;valor (milers €);;33909
2001;Gandesa;renda familiar disponible bruta;per habitant (€);;12,7
2001;Gandesa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,2
2001;Garriga, la;renda familiar disponible bruta;valor (milers €);;153726
2001;Garriga, la;renda familiar disponible bruta;per habitant (€);;12,7
2001;Garriga, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,6
2001;Gavà;renda familiar disponible bruta;valor (milers €);;441727
2001;Gavà;renda familiar disponible bruta;per habitant (€);;10,9
2001;Gavà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,5
2001;Girona;renda familiar disponible bruta;valor (milers €);;1166137
2001;Girona;renda familiar disponible bruta;per habitant (€);;15,3
2001;Girona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;125
2001;Granollers;renda familiar disponible bruta;valor (milers €);;629896
2001;Granollers;renda familiar disponible bruta;per habitant (€);;11,6
2001;Granollers;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,2
2001;Hospitalet de Llobregat, l';renda familiar disponible bruta;valor (milers €);;2409850
2001;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (€);;9,9
2001;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;81
2001;Igualada;renda familiar disponible bruta;valor (milers €);;414783
2001;Igualada;renda familiar disponible bruta;per habitant (€);;12,5
2001;Igualada;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,4
2001;Llagosta, la;renda familiar disponible bruta;valor (milers €);;114840
2001;Llagosta, la;renda familiar disponible bruta;per habitant (€);;9,4
2001;Llagosta, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;76,8
2001;Llagostera;renda familiar disponible bruta;valor (milers €);;71648
2001;Llagostera;renda familiar disponible bruta;per habitant (€);;12
2001;Llagostera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,9
2001;Lleida;renda familiar disponible bruta;valor (milers €);;1569304
2001;Lleida;renda familiar disponible bruta;per habitant (€);;13,8
2001;Lleida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,6
2001;Lliçà d'Amunt;renda familiar disponible bruta;valor (milers €);;125857
2001;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (€);;12
2001;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,9
2001;Lliçà de Vall;renda familiar disponible bruta;valor (milers €);;70249
2001;Lliçà de Vall;renda familiar disponible bruta;per habitant (€);;13,2
2001;Lliçà de Vall;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,1
2001;Llinars del Vallès;renda familiar disponible bruta;valor (milers €);;83363
2001;Llinars del Vallès;renda familiar disponible bruta;per habitant (€);;11,5
2001;Llinars del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,1
2001;Lloret de Mar;renda familiar disponible bruta;valor (milers €);;275665
2001;Lloret de Mar;renda familiar disponible bruta;per habitant (€);;12,2
2001;Lloret de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,2
2001;Malgrat de Mar;renda familiar disponible bruta;valor (milers €);;159215
2001;Malgrat de Mar;renda familiar disponible bruta;per habitant (€);;10,9
2001;Malgrat de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,3
2001;Manlleu;renda familiar disponible bruta;valor (milers €);;203387
2001;Manlleu;renda familiar disponible bruta;per habitant (€);;11,3
2001;Manlleu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,2
2001;Manresa;renda familiar disponible bruta;valor (milers €);;779062
2001;Manresa;renda familiar disponible bruta;per habitant (€);;12
2001;Manresa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,6
2001;Martorell;renda familiar disponible bruta;valor (milers €);;247730
2001;Martorell;renda familiar disponible bruta;per habitant (€);;10,8
2001;Martorell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88
2001;Masnou, el;renda familiar disponible bruta;valor (milers €);;280107
2001;Masnou, el;renda familiar disponible bruta;per habitant (€);;13,2
2001;Masnou, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,3
2001;Masquefa;renda familiar disponible bruta;valor (milers €);;60005
2001;Masquefa;renda familiar disponible bruta;per habitant (€);;11
2001;Masquefa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90
2001;Matadepera;renda familiar disponible bruta;valor (milers €);;163004
2001;Matadepera;renda familiar disponible bruta;per habitant (€);;22,3
2001;Matadepera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;182,7
2001;Mataró;renda familiar disponible bruta;valor (milers €);;1104009
2001;Mataró;renda familiar disponible bruta;per habitant (€);;10,2
2001;Mataró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,5
2001;Molins de Rei;renda familiar disponible bruta;valor (milers €);;259567
2001;Molins de Rei;renda familiar disponible bruta;per habitant (€);;12,5
2001;Molins de Rei;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,6
2001;Mollerussa;renda familiar disponible bruta;valor (milers €);;135193
2001;Mollerussa;renda familiar disponible bruta;per habitant (€);;13,5
2001;Mollerussa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,4
2001;Mollet del Vallès;renda familiar disponible bruta;valor (milers €);;488319
2001;Mollet del Vallès;renda familiar disponible bruta;per habitant (€);;10,2
2001;Mollet del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,6
2001;Montblanc;renda familiar disponible bruta;valor (milers €);;78096
2001;Montblanc;renda familiar disponible bruta;per habitant (€);;12,6
2001;Montblanc;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,3
2001;Montcada i Reixac;renda familiar disponible bruta;valor (milers €);;299190
2001;Montcada i Reixac;renda familiar disponible bruta;per habitant (€);;10,3
2001;Montcada i Reixac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,9
2001;Montgat;renda familiar disponible bruta;valor (milers €);;96491
2001;Montgat;renda familiar disponible bruta;per habitant (€);;11,3
2001;Montgat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,3
2001;Montmeló;renda familiar disponible bruta;valor (milers €);;87417
2001;Montmeló;renda familiar disponible bruta;per habitant (€);;10,1
2001;Montmeló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,8
2001;Montornès del Vallès;renda familiar disponible bruta;valor (milers €);;132782
2001;Montornès del Vallès;renda familiar disponible bruta;per habitant (€);;10,2
2001;Montornès del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,8
2001;Mont-roig del Camp;renda familiar disponible bruta;valor (milers €);;90202
2001;Mont-roig del Camp;renda familiar disponible bruta;per habitant (€);;12,5
2001;Mont-roig del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,5
2001;Móra d'Ebre;renda familiar disponible bruta;valor (milers €);;64605
2001;Móra d'Ebre;renda familiar disponible bruta;per habitant (€);;13,5
2001;Móra d'Ebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,6
2001;Navarcles;renda familiar disponible bruta;valor (milers €);;59271
2001;Navarcles;renda familiar disponible bruta;per habitant (€);;11
2001;Navarcles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,1
2001;Navàs;renda familiar disponible bruta;valor (milers €);;61051
2001;Navàs;renda familiar disponible bruta;per habitant (€);;10,9
2001;Navàs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,4
2001;Olesa de Montserrat;renda familiar disponible bruta;valor (milers €);;198008
2001;Olesa de Montserrat;renda familiar disponible bruta;per habitant (€);;10,9
2001;Olesa de Montserrat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,4
2001;Olot;renda familiar disponible bruta;valor (milers €);;402402
2001;Olot;renda familiar disponible bruta;per habitant (€);;14,1
2001;Olot;renda familiar disponible bruta;per habitant (índex Catalunya=100);;115,1
2001;Palafolls;renda familiar disponible bruta;valor (milers €);;59232
2001;Palafolls;renda familiar disponible bruta;per habitant (€);;10,2
2001;Palafolls;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,2
2001;Palafrugell;renda familiar disponible bruta;valor (milers €);;225545
2001;Palafrugell;renda familiar disponible bruta;per habitant (€);;12
2001;Palafrugell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,9
2001;Palamós;renda familiar disponible bruta;valor (milers €);;191199
2001;Palamós;renda familiar disponible bruta;per habitant (€);;12,4
2001;Palamós;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,4
2001;Palau-solità i Plegamans;renda familiar disponible bruta;valor (milers €);;142286
2001;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (€);;12,4
2001;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,2
2001;Pallejà;renda familiar disponible bruta;valor (milers €);;105431
2001;Pallejà;renda familiar disponible bruta;per habitant (€);;13,2
2001;Pallejà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,2
2001;Parets del Vallès;renda familiar disponible bruta;valor (milers €);;171635
2001;Parets del Vallès;renda familiar disponible bruta;per habitant (€);;11,4
2001;Parets del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,9
2001;Piera;renda familiar disponible bruta;valor (milers €);;99948
2001;Piera;renda familiar disponible bruta;per habitant (€);;10,3
2001;Piera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,4
2001;Pineda de Mar;renda familiar disponible bruta;valor (milers €);;214547
2001;Pineda de Mar;renda familiar disponible bruta;per habitant (€);;10
2001;Pineda de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82
2001;Polinyà;renda familiar disponible bruta;valor (milers €);;54466
2001;Polinyà;renda familiar disponible bruta;per habitant (€);;10,9
2001;Polinyà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89
2001;Pont de Suert, el;renda familiar disponible bruta;valor (milers €);;29300
2001;Pont de Suert, el;renda familiar disponible bruta;per habitant (€);;13,6
2001;Pont de Suert, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;111,1
2001;Prat de Llobregat, el;renda familiar disponible bruta;valor (milers €);;610632
2001;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (€);;9,7
2001;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,2
2001;Premià de Dalt;renda familiar disponible bruta;valor (milers €);;146473
2001;Premià de Dalt;renda familiar disponible bruta;per habitant (€);;15,8
2001;Premià de Dalt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;129,6
2001;Premià de Mar;renda familiar disponible bruta;valor (milers €);;295738
2001;Premià de Mar;renda familiar disponible bruta;per habitant (€);;11,1
2001;Premià de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,6
2001;Puigcerdà;renda familiar disponible bruta;valor (milers €);;108257
2001;Puigcerdà;renda familiar disponible bruta;per habitant (€);;14,4
2001;Puigcerdà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;117,8
2001;Ràpita, la;renda familiar disponible bruta;valor (milers €);;142931
2001;Ràpita, la;renda familiar disponible bruta;per habitant (€);;12,3
2001;Ràpita, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,7
2001;Reus;renda familiar disponible bruta;valor (milers €);;1094630
2001;Reus;renda familiar disponible bruta;per habitant (€);;12,1
2001;Reus;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,6
2001;Ripoll;renda familiar disponible bruta;valor (milers €);;145106
2001;Ripoll;renda familiar disponible bruta;per habitant (€);;13,4
2001;Ripoll;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110
2001;Ripollet;renda familiar disponible bruta;valor (milers €);;306983
2001;Ripollet;renda familiar disponible bruta;per habitant (€);;9,9
2001;Ripollet;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,1
2001;Riudoms;renda familiar disponible bruta;valor (milers €);;64397
2001;Riudoms;renda familiar disponible bruta;per habitant (€);;12,1
2001;Riudoms;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,9
2001;Roca del Vallès, la;renda familiar disponible bruta;valor (milers €);;92223
2001;Roca del Vallès, la;renda familiar disponible bruta;per habitant (€);;11,9
2001;Roca del Vallès, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,1
2001;Roda de Ter;renda familiar disponible bruta;valor (milers €);;56734
2001;Roda de Ter;renda familiar disponible bruta;per habitant (€);;10,8
2001;Roda de Ter;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,5
2001;Roquetes;renda familiar disponible bruta;valor (milers €);;72561
2001;Roquetes;renda familiar disponible bruta;per habitant (€);;11,1
2001;Roquetes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,8
2001;Roses;renda familiar disponible bruta;valor (milers €);;162530
2001;Roses;renda familiar disponible bruta;per habitant (€);;11,7
2001;Roses;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,7
2001;Rubí;renda familiar disponible bruta;valor (milers €);;613503
2001;Rubí;renda familiar disponible bruta;per habitant (€);;10
2001;Rubí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,7
2001;Sabadell;renda familiar disponible bruta;valor (milers €);;2069716
2001;Sabadell;renda familiar disponible bruta;per habitant (€);;11,1
2001;Sabadell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91
2001;Sallent;renda familiar disponible bruta;valor (milers €);;76432
2001;Sallent;renda familiar disponible bruta;per habitant (€);;10,7
2001;Sallent;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,9
2001;Salou;renda familiar disponible bruta;valor (milers €);;198266
2001;Salou;renda familiar disponible bruta;per habitant (€);;13,5
2001;Salou;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,7
2001;Salt;renda familiar disponible bruta;valor (milers €);;248374
2001;Salt;renda familiar disponible bruta;per habitant (€);;10,9
2001;Salt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89
2001;Sant Adrià de Besòs;renda familiar disponible bruta;valor (milers €);;298218
2001;Sant Adrià de Besòs;renda familiar disponible bruta;per habitant (€);;9,2
2001;Sant Adrià de Besòs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75
2001;Sant Andreu de la Barca;renda familiar disponible bruta;valor (milers €);;218702
2001;Sant Andreu de la Barca;renda familiar disponible bruta;per habitant (€);;10
2001;Sant Andreu de la Barca;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,9
2001;Sant Andreu de Llavaneres;renda familiar disponible bruta;valor (milers €);;139768
2001;Sant Andreu de Llavaneres;renda familiar disponible bruta;per habitant (€);;18
2001;Sant Andreu de Llavaneres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;147
2001;Sant Boi de Llobregat;renda familiar disponible bruta;valor (milers €);;756910
2001;Sant Boi de Llobregat;renda familiar disponible bruta;per habitant (€);;9,5
2001;Sant Boi de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;77,7
2001;Sant Celoni;renda familiar disponible bruta;valor (milers €);;144865
2001;Sant Celoni;renda familiar disponible bruta;per habitant (€);;11,1
2001;Sant Celoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,7
2001;Sant Cugat del Vallès;renda familiar disponible bruta;valor (milers €);;1049836
2001;Sant Cugat del Vallès;renda familiar disponible bruta;per habitant (€);;18,2
2001;Sant Cugat del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;148,6
2001;Sant Esteve Sesrovires;renda familiar disponible bruta;valor (milers €);;57958
2001;Sant Esteve Sesrovires;renda familiar disponible bruta;per habitant (€);;10,6
2001;Sant Esteve Sesrovires;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87
2001;Sant Feliu de Guíxols;renda familiar disponible bruta;valor (milers €);;225368
2001;Sant Feliu de Guíxols;renda familiar disponible bruta;per habitant (€);;12
