any;municipi;concepte;indicador;estat;valor
2003;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,6
2003;Canovelles;renda familiar disponible bruta;valor (milers €);;151528
2003;Canovelles;renda familiar disponible bruta;per habitant (€);;10,9
2003;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,1
2003;Capellades;renda familiar disponible bruta;valor (milers €);;61731
2003;Capellades;renda familiar disponible bruta;per habitant (€);;12
2003;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,4
2003;Cardedeu;renda familiar disponible bruta;valor (milers €);;197940
2003;Cardedeu;renda familiar disponible bruta;per habitant (€);;13,9
2003;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,7
2003;Cardona;renda familiar disponible bruta;valor (milers €);;67449
2003;Cardona;renda familiar disponible bruta;per habitant (€);;12,7
2003;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,7
2003;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;119561
2003;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;14,5
2003;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,9
2003;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;125274
2003;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;15,3
2003;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,8
2003;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;260380
2003;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;13,6
2003;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,8
2003;Castellbisbal;renda familiar disponible bruta;valor (milers €);;122877
2003;Castellbisbal;renda familiar disponible bruta;per habitant (€);;12,2
2003;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,6
2003;Castelldefels;renda familiar disponible bruta;valor (milers €);;668583
2003;Castelldefels;renda familiar disponible bruta;per habitant (€);;12,6
2003;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,4
2003;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;95353
2003;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;12
2003;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,8
2003;Centelles;renda familiar disponible bruta;valor (milers €);;83164
2003;Centelles;renda familiar disponible bruta;per habitant (€);;13,3
2003;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,2
2003;Cerdanyola del Vallès;renda familiar disponible bruta;valor (milers €);;731801
2003;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (€);;13,1
2003;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,3
2003;Cervelló;renda familiar disponible bruta;valor (milers €);;86433
2003;Cervelló;renda familiar disponible bruta;per habitant (€);;12,5
2003;Cervelló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,8
2003;Cervera;renda familiar disponible bruta;valor (milers €);;117858
2003;Cervera;renda familiar disponible bruta;per habitant (€);;13,9
2003;Cervera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,1
2003;Constantí;renda familiar disponible bruta;valor (milers €);;59316
2003;Constantí;renda familiar disponible bruta;per habitant (€);;11
2003;Constantí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,6
2003;Corbera de Llobregat;renda familiar disponible bruta;valor (milers €);;152187
2003;Corbera de Llobregat;renda familiar disponible bruta;per habitant (€);;13,7
2003;Corbera de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103
2003;Cornellà de Llobregat;renda familiar disponible bruta;valor (milers €);;920128
2003;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (€);;11,1
2003;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,1
2003;Cubelles;renda familiar disponible bruta;valor (milers €);;101063
2003;Cubelles;renda familiar disponible bruta;per habitant (€);;11,2
2003;Cubelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,8
2003;Cunit;renda familiar disponible bruta;valor (milers €);;102459
2003;Cunit;renda familiar disponible bruta;per habitant (€);;13,3
2003;Cunit;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,7
2003;Deltebre;renda familiar disponible bruta;valor (milers €);;145505
2003;Deltebre;renda familiar disponible bruta;per habitant (€);;13,6
2003;Deltebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,8
2003;Escala, l';renda familiar disponible bruta;valor (milers €);;108407
2003;Escala, l';renda familiar disponible bruta;per habitant (€);;15
2003;Escala, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,6
2003;Esparreguera;renda familiar disponible bruta;valor (milers €);;224269
2003;Esparreguera;renda familiar disponible bruta;per habitant (€);;11,3
2003;Esparreguera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,1
2003;Esplugues de Llobregat;renda familiar disponible bruta;valor (milers €);;621088
2003;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (€);;13,4
2003;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,9
2003;Falset;renda familiar disponible bruta;valor (milers €);;34578
2003;Falset;renda familiar disponible bruta;per habitant (€);;13,2
2003;Falset;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,4
2003;Figueres;renda familiar disponible bruta;valor (milers €);;516600
2003;Figueres;renda familiar disponible bruta;per habitant (€);;14,1
2003;Figueres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,7
2003;Franqueses del Vallès, les;renda familiar disponible bruta;valor (milers €);;176479
2003;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (€);;12,2
2003;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,7
2003;Gandesa;renda familiar disponible bruta;valor (milers €);;40022
2003;Gandesa;renda familiar disponible bruta;per habitant (€);;14,1
2003;Gandesa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,6
2003;Garriga, la;renda familiar disponible bruta;valor (milers €);;178488
2003;Garriga, la;renda familiar disponible bruta;per habitant (€);;14
2003;Garriga, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,8
2003;Gavà;renda familiar disponible bruta;valor (milers €);;506556
2003;Gavà;renda familiar disponible bruta;per habitant (€);;11,8
2003;Gavà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,9
2003;Girona;renda familiar disponible bruta;valor (milers €);;1321014
2003;Girona;renda familiar disponible bruta;per habitant (€);;16
2003;Girona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;120,4
2003;Granollers;renda familiar disponible bruta;valor (milers €);;727701
2003;Granollers;renda familiar disponible bruta;per habitant (€);;13
2003;Granollers;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,2
2003;Hospitalet de Llobregat, l';renda familiar disponible bruta;valor (milers €);;2737683
2003;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (€);;11
2003;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,7
2003;Igualada;renda familiar disponible bruta;valor (milers €);;475048
2003;Igualada;renda familiar disponible bruta;per habitant (€);;13,7
2003;Igualada;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,5
2003;Llagosta, la;renda familiar disponible bruta;valor (milers €);;138294
2003;Llagosta, la;renda familiar disponible bruta;per habitant (€);;10,8
2003;Llagosta, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,2
2003;Llagostera;renda familiar disponible bruta;valor (milers €);;82206
2003;Llagostera;renda familiar disponible bruta;per habitant (€);;12,9
2003;Llagostera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,8
2003;Lleida;renda familiar disponible bruta;valor (milers €);;1736607
2003;Lleida;renda familiar disponible bruta;per habitant (€);;14,6
2003;Lleida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,5
2003;Lliçà d'Amunt;renda familiar disponible bruta;valor (milers €);;150370
2003;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (€);;12,8
2003;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,3
2003;Lliçà de Vall;renda familiar disponible bruta;valor (milers €);;77743
2003;Lliçà de Vall;renda familiar disponible bruta;per habitant (€);;13,9
2003;Lliçà de Vall;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104
2003;Llinars del Vallès;renda familiar disponible bruta;valor (milers €);;96000
2003;Llinars del Vallès;renda familiar disponible bruta;per habitant (€);;12,4
2003;Llinars del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,2
2003;Lloret de Mar;renda familiar disponible bruta;valor (milers €);;320387
2003;Lloret de Mar;renda familiar disponible bruta;per habitant (€);;12,3
2003;Lloret de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,5
2003;Malgrat de Mar;renda familiar disponible bruta;valor (milers €);;186169
2003;Malgrat de Mar;renda familiar disponible bruta;per habitant (€);;11,7
2003;Malgrat de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,9
2003;Manlleu;renda familiar disponible bruta;valor (milers €);;240430
2003;Manlleu;renda familiar disponible bruta;per habitant (€);;12,9
2003;Manlleu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,8
2003;Manresa;renda familiar disponible bruta;valor (milers €);;890809
2003;Manresa;renda familiar disponible bruta;per habitant (€);;13,1
2003;Manresa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,5
2003;Martorell;renda familiar disponible bruta;valor (milers €);;285073
2003;Martorell;renda familiar disponible bruta;per habitant (€);;11,5
2003;Martorell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,3
2003;Masnou, el;renda familiar disponible bruta;valor (milers €);;318544
2003;Masnou, el;renda familiar disponible bruta;per habitant (€);;15,1
2003;Masnou, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;113,3
2003;Masquefa;renda familiar disponible bruta;valor (milers €);;72192
2003;Masquefa;renda familiar disponible bruta;per habitant (€);;11,2
2003;Masquefa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,1
2003;Matadepera;renda familiar disponible bruta;valor (milers €);;187372
2003;Matadepera;renda familiar disponible bruta;per habitant (€);;24,8
2003;Matadepera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;185,9
2003;Mataró;renda familiar disponible bruta;valor (milers €);;1278838
2003;Mataró;renda familiar disponible bruta;per habitant (€);;11,3
2003;Mataró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,9
2003;Molins de Rei;renda familiar disponible bruta;valor (milers €);;298002
2003;Molins de Rei;renda familiar disponible bruta;per habitant (€);;13,4
2003;Molins de Rei;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,6
2003;Mollerussa;renda familiar disponible bruta;valor (milers €);;155768
2003;Mollerussa;renda familiar disponible bruta;per habitant (€);;14,3
2003;Mollerussa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107,7
2003;Mollet del Vallès;renda familiar disponible bruta;valor (milers €);;576910
2003;Mollet del Vallès;renda familiar disponible bruta;per habitant (€);;11,5
2003;Mollet del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86
2003;Montblanc;renda familiar disponible bruta;valor (milers €);;89545
2003;Montblanc;renda familiar disponible bruta;per habitant (€);;13,9
2003;Montblanc;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,5
2003;Montcada i Reixac;renda familiar disponible bruta;valor (milers €);;348304
2003;Montcada i Reixac;renda familiar disponible bruta;per habitant (€);;11,4
2003;Montcada i Reixac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,3
2003;Montgat;renda familiar disponible bruta;valor (milers €);;110375
2003;Montgat;renda familiar disponible bruta;per habitant (€);;12,5
2003;Montgat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94
2003;Montmeló;renda familiar disponible bruta;valor (milers €);;102016
2003;Montmeló;renda familiar disponible bruta;per habitant (€);;11,7
2003;Montmeló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,6
2003;Montornès del Vallès;renda familiar disponible bruta;valor (milers €);;156135
2003;Montornès del Vallès;renda familiar disponible bruta;per habitant (€);;11,3
2003;Montornès del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,1
2003;Mont-roig del Camp;renda familiar disponible bruta;valor (milers €);;111576
2003;Mont-roig del Camp;renda familiar disponible bruta;per habitant (€);;13,9
2003;Mont-roig del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104
2003;Móra d'Ebre;renda familiar disponible bruta;valor (milers €);;71027
2003;Móra d'Ebre;renda familiar disponible bruta;per habitant (€);;14,5
2003;Móra d'Ebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,7
2003;Navarcles;renda familiar disponible bruta;valor (milers €);;67913
2003;Navarcles;renda familiar disponible bruta;per habitant (€);;12,4
2003;Navarcles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,2
2003;Navàs;renda familiar disponible bruta;valor (milers €);;74204
2003;Navàs;renda familiar disponible bruta;per habitant (€);;13,1
2003;Navàs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,7
2003;Olesa de Montserrat;renda familiar disponible bruta;valor (milers €);;237012
2003;Olesa de Montserrat;renda familiar disponible bruta;per habitant (€);;11,8
2003;Olesa de Montserrat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,7
2003;Olot;renda familiar disponible bruta;valor (milers €);;463451
2003;Olot;renda familiar disponible bruta;per habitant (€);;15,5
2003;Olot;renda familiar disponible bruta;per habitant (índex Catalunya=100);;116,2
2003;Palafolls;renda familiar disponible bruta;valor (milers €);;71033
2003;Palafolls;renda familiar disponible bruta;per habitant (€);;11
2003;Palafolls;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,3
2003;Palafrugell;renda familiar disponible bruta;valor (milers €);;257820
2003;Palafrugell;renda familiar disponible bruta;per habitant (€);;13,1
2003;Palafrugell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,1
2003;Palamós;renda familiar disponible bruta;valor (milers €);;212424
2003;Palamós;renda familiar disponible bruta;per habitant (€);;13,2
2003;Palamós;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99
2003;Palau-solità i Plegamans;renda familiar disponible bruta;valor (milers €);;164285
2003;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (€);;13,5
2003;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101
2003;Pallejà;renda familiar disponible bruta;valor (milers €);;120917
2003;Pallejà;renda familiar disponible bruta;per habitant (€);;13,2
2003;Pallejà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,2
2003;Parets del Vallès;renda familiar disponible bruta;valor (milers €);;196652
2003;Parets del Vallès;renda familiar disponible bruta;per habitant (€);;12,4
2003;Parets del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,2
2003;Piera;renda familiar disponible bruta;valor (milers €);;118316
2003;Piera;renda familiar disponible bruta;per habitant (€);;10,6
2003;Piera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,6
2003;Pineda de Mar;renda familiar disponible bruta;valor (milers €);;252889
2003;Pineda de Mar;renda familiar disponible bruta;per habitant (€);;10,9
2003;Pineda de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,8
2003;Polinyà;renda familiar disponible bruta;valor (milers €);;65288
2003;Polinyà;renda familiar disponible bruta;per habitant (€);;11,5
2003;Polinyà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,2
2003;Pont de Suert, el;renda familiar disponible bruta;valor (milers €);;32325
2003;Pont de Suert, el;renda familiar disponible bruta;per habitant (€);;14,8
2003;Pont de Suert, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,8
2003;Prat de Llobregat, el;renda familiar disponible bruta;valor (milers €);;696741
2003;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (€);;11
2003;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,7
2003;Premià de Dalt;renda familiar disponible bruta;valor (milers €);;163328
2003;Premià de Dalt;renda familiar disponible bruta;per habitant (€);;17
2003;Premià de Dalt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;127,4
2003;Premià de Mar;renda familiar disponible bruta;valor (milers €);;332743
2003;Premià de Mar;renda familiar disponible bruta;per habitant (€);;12,1
2003;Premià de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,2
2003;Puigcerdà;renda familiar disponible bruta;valor (milers €);;124078
2003;Puigcerdà;renda familiar disponible bruta;per habitant (€);;15,1
2003;Puigcerdà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;113,5
2003;Ràpita, la;renda familiar disponible bruta;valor (milers €);;161662
2003;Ràpita, la;renda familiar disponible bruta;per habitant (€);;13,1
2003;Ràpita, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,3
2003;Reus;renda familiar disponible bruta;valor (milers €);;1282667
2003;Reus;renda familiar disponible bruta;per habitant (€);;13,4
2003;Reus;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,8
2003;Ripoll;renda familiar disponible bruta;valor (milers €);;163514
2003;Ripoll;renda familiar disponible bruta;per habitant (€);;15,2
2003;Ripoll;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,3
2003;Ripollet;renda familiar disponible bruta;valor (milers €);;365010
2003;Ripollet;renda familiar disponible bruta;per habitant (€);;11,1
2003;Ripollet;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83
2003;Riudoms;renda familiar disponible bruta;valor (milers €);;77235
2003;Riudoms;renda familiar disponible bruta;per habitant (€);;14
2003;Riudoms;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,1
2003;Roca del Vallès, la;renda familiar disponible bruta;valor (milers €);;109422
2003;Roca del Vallès, la;renda familiar disponible bruta;per habitant (€);;12,8
2003;Roca del Vallès, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,4
2003;Roda de Ter;renda familiar disponible bruta;valor (milers €);;68728
2003;Roda de Ter;renda familiar disponible bruta;per habitant (€);;12,8
2003;Roda de Ter;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,2
2003;Roquetes;renda familiar disponible bruta;valor (milers €);;87979
2003;Roquetes;renda familiar disponible bruta;per habitant (€);;12,7
2003;Roquetes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,3
2003;Roses;renda familiar disponible bruta;valor (milers €);;189791
2003;Roses;renda familiar disponible bruta;per habitant (€);;12,9
2003;Roses;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,9
2003;Rubí;renda familiar disponible bruta;valor (milers €);;722593
2003;Rubí;renda familiar disponible bruta;per habitant (€);;11
2003;Rubí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,6
2003;Sabadell;renda familiar disponible bruta;valor (milers €);;2430891
2003;Sabadell;renda familiar disponible bruta;per habitant (€);;12,6
2003;Sabadell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,9
2003;Sallent;renda familiar disponible bruta;valor (milers €);;86802
2003;Sallent;renda familiar disponible bruta;per habitant (€);;12,2
2003;Sallent;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,7
2003;Salou;renda familiar disponible bruta;valor (milers €);;231081
2003;Salou;renda familiar disponible bruta;per habitant (€);;13,1
2003;Salou;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,6
2003;Salt;renda familiar disponible bruta;valor (milers €);;286060
2003;Salt;renda familiar disponible bruta;per habitant (€);;11,3
2003;Salt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,2
2003;Sant Adrià de Besòs;renda familiar disponible bruta;valor (milers €);;338442
2003;Sant Adrià de Besòs;renda familiar disponible bruta;per habitant (€);;10,3
2003;Sant Adrià de Besòs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;77,3
2003;Sant Andreu de la Barca;renda familiar disponible bruta;valor (milers €);;254585
2003;Sant Andreu de la Barca;renda familiar disponible bruta;per habitant (€);;10,8
2003;Sant Andreu de la Barca;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,3
2003;Sant Andreu de Llavaneres;renda familiar disponible bruta;valor (milers €);;158168
2003;Sant Andreu de Llavaneres;renda familiar disponible bruta;per habitant (€);;18,4
2003;Sant Andreu de Llavaneres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;138,4
2003;Sant Boi de Llobregat;renda familiar disponible bruta;valor (milers €);;870601
2003;Sant Boi de Llobregat;renda familiar disponible bruta;per habitant (€);;10,8
2003;Sant Boi de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81
