any;municipi;concepte;indicador;estat;valor
2000;Abrera;renda familiar disponible bruta;valor (milers €);;84783
2000;Abrera;renda familiar disponible bruta;per habitant (€);;10,2
2000;Abrera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,4
2000;Alcanar;renda familiar disponible bruta;valor (milers €);;83608
2000;Alcanar;renda familiar disponible bruta;per habitant (€);;10,4
2000;Alcanar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,2
2000;Alella;renda familiar disponible bruta;valor (milers €);;133790
2000;Alella;renda familiar disponible bruta;per habitant (€);;15,7
2000;Alella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;133,1
2000;Almacelles;renda familiar disponible bruta;valor (milers €);;69334
2000;Almacelles;renda familiar disponible bruta;per habitant (€);;12,4
2000;Almacelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,7
2000;Ametlla del Vallès, l';renda familiar disponible bruta;valor (milers €);;95846
2000;Ametlla del Vallès, l';renda familiar disponible bruta;per habitant (€);;16,5
2000;Ametlla del Vallès, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;139,9
2000;Amposta;renda familiar disponible bruta;valor (milers €);;182191
2000;Amposta;renda familiar disponible bruta;per habitant (€);;11
2000;Amposta;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,2
2000;Anglès;renda familiar disponible bruta;valor (milers €);;59878
2000;Anglès;renda familiar disponible bruta;per habitant (€);;12
2000;Anglès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,6
2000;Arbúcies;renda familiar disponible bruta;valor (milers €);;61814
2000;Arbúcies;renda familiar disponible bruta;per habitant (€);;12,1
2000;Arbúcies;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,3
2000;Arenys de Mar;renda familiar disponible bruta;valor (milers €);;149092
2000;Arenys de Mar;renda familiar disponible bruta;per habitant (€);;11,7
2000;Arenys de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,3
2000;Arenys de Munt;renda familiar disponible bruta;valor (milers €);;72172
2000;Arenys de Munt;renda familiar disponible bruta;per habitant (€);;11,3
2000;Arenys de Munt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,9
2000;Argentona;renda familiar disponible bruta;valor (milers €);;118443
2000;Argentona;renda familiar disponible bruta;per habitant (€);;12,3
2000;Argentona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,1
2000;Badalona;renda familiar disponible bruta;valor (milers €);;2008427
2000;Badalona;renda familiar disponible bruta;per habitant (€);;9,6
2000;Badalona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,4
2000;Badia del Vallès;renda familiar disponible bruta;valor (milers €);;125028
2000;Badia del Vallès;renda familiar disponible bruta;per habitant (€);;8,2
2000;Badia del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;69,3
2000;Balaguer;renda familiar disponible bruta;valor (milers €);;161243
2000;Balaguer;renda familiar disponible bruta;per habitant (€);;12,1
2000;Balaguer;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,2
2000;Banyoles;renda familiar disponible bruta;valor (milers €);;202777
2000;Banyoles;renda familiar disponible bruta;per habitant (€);;13,3
2000;Banyoles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,6
2000;Barberà del Vallès;renda familiar disponible bruta;valor (milers €);;267039
2000;Barberà del Vallès;renda familiar disponible bruta;per habitant (€);;10
2000;Barberà del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,7
2000;Barcelona;renda familiar disponible bruta;valor (milers €);;20143312
2000;Barcelona;renda familiar disponible bruta;per habitant (€);;13,4
2000;Barcelona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;113,7
2000;Berga;renda familiar disponible bruta;valor (milers €);;161646
2000;Berga;renda familiar disponible bruta;per habitant (€);;11,2
2000;Berga;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95
2000;Bigues i Riells del Fai;renda familiar disponible bruta;valor (milers €);;71109
2000;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (€);;12,8
2000;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,2
2000;Bisbal d'Empordà, la;renda familiar disponible bruta;valor (milers €);;99336
2000;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (€);;12
2000;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,5
2000;Blanes;renda familiar disponible bruta;valor (milers €);;350168
2000;Blanes;renda familiar disponible bruta;per habitant (€);;11,3
2000;Blanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,7
2000;Borges Blanques, les;renda familiar disponible bruta;valor (milers €);;69450
2000;Borges Blanques, les;renda familiar disponible bruta;per habitant (€);;13,2
2000;Borges Blanques, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,1
2000;Calafell;renda familiar disponible bruta;valor (milers €);;158035
2000;Calafell;renda familiar disponible bruta;per habitant (€);;12,4
2000;Calafell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,8
2000;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);;155564
2000;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);;12,3
2000;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,4
2000;Calella;renda familiar disponible bruta;valor (milers €);;143582
2000;Calella;renda familiar disponible bruta;per habitant (€);;10,7
2000;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,5
2000;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);;76235
2000;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);;10,9
2000;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,4
2000;Cambrils;renda familiar disponible bruta;valor (milers €);;251816
2000;Cambrils;renda familiar disponible bruta;per habitant (€);;12,3
2000;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,3
2000;Canet de Mar;renda familiar disponible bruta;valor (milers €);;114579
2000;Canet de Mar;renda familiar disponible bruta;per habitant (€);;11,1
2000;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,7
2000;Canovelles;renda familiar disponible bruta;valor (milers €);;127542
2000;Canovelles;renda familiar disponible bruta;per habitant (€);;9,8
2000;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,7
2000;Cardedeu;renda familiar disponible bruta;valor (milers €);;151248
2000;Cardedeu;renda familiar disponible bruta;per habitant (€);;12,2
2000;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,7
2000;Cardona;renda familiar disponible bruta;valor (milers €);;57894
2000;Cardona;renda familiar disponible bruta;per habitant (€);;10,4
2000;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,5
2000;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;100243
2000;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;12,9
2000;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,1
2000;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;86820
2000;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;12,6
2000;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,6
2000;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;211406
2000;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;11,9
2000;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,7
2000;Castellbisbal;renda familiar disponible bruta;valor (milers €);;92646
2000;Castellbisbal;renda familiar disponible bruta;per habitant (€);;11,2
2000;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,7
2000;Castelldefels;renda familiar disponible bruta;valor (milers €);;534172
2000;Castelldefels;renda familiar disponible bruta;per habitant (€);;11,6
2000;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,5
2000;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;69187
2000;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;10,5
2000;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,1
2000;Centelles;renda familiar disponible bruta;valor (milers €);;70613
2000;Centelles;renda familiar disponible bruta;per habitant (€);;12,2
2000;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103
2000;Cerdanyola del Vallès;renda familiar disponible bruta;valor (milers €);;596937
2000;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (€);;11,2
2000;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,2
2000;Cervelló;renda familiar disponible bruta;valor (milers €);;71327
2000;Cervelló;renda familiar disponible bruta;per habitant (€);;11,5
2000;Cervelló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,8
2000;Cervera;renda familiar disponible bruta;valor (milers €);;98994
2000;Cervera;renda familiar disponible bruta;per habitant (€);;13,1
2000;Cervera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,7
2000;Constantí;renda familiar disponible bruta;valor (milers €);;48424
2000;Constantí;renda familiar disponible bruta;per habitant (€);;9,7
2000;Constantí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,8
2000;Corbera de Llobregat;renda familiar disponible bruta;valor (milers €);;120004
2000;Corbera de Llobregat;renda familiar disponible bruta;per habitant (€);;12,9
2000;Corbera de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,9
2000;Cornellà de Llobregat;renda familiar disponible bruta;valor (milers €);;807843
2000;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (€);;10
2000;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,4
2000;Cubelles;renda familiar disponible bruta;valor (milers €);;68642
2000;Cubelles;renda familiar disponible bruta;per habitant (€);;10,2
2000;Cubelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86
2000;Cunit;renda familiar disponible bruta;valor (milers €);;69027
2000;Cunit;renda familiar disponible bruta;per habitant (€);;11,2
2000;Cunit;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,1
2000;Deltebre;renda familiar disponible bruta;valor (milers €);;106729
2000;Deltebre;renda familiar disponible bruta;per habitant (€);;10,3
2000;Deltebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,6
2000;Escala, l';renda familiar disponible bruta;valor (milers €);;78986
2000;Escala, l';renda familiar disponible bruta;per habitant (€);;12,6
2000;Escala, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,8
2000;Esparreguera;renda familiar disponible bruta;valor (milers €);;182757
2000;Esparreguera;renda familiar disponible bruta;per habitant (€);;10,5
2000;Esparreguera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,8
2000;Esplugues de Llobregat;renda familiar disponible bruta;valor (milers €);;517368
2000;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (€);;11,3
2000;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,9
2000;Falset;renda familiar disponible bruta;valor (milers €);;28741
2000;Falset;renda familiar disponible bruta;per habitant (€);;11,6
2000;Falset;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,1
2000;Figueres;renda familiar disponible bruta;valor (milers €);;430181
2000;Figueres;renda familiar disponible bruta;per habitant (€);;12,6
2000;Figueres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,4
2000;Franqueses del Vallès, les;renda familiar disponible bruta;valor (milers €);;135507
2000;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (€);;10,7
2000;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91
2000;Gandesa;renda familiar disponible bruta;valor (milers €);;31025
2000;Gandesa;renda familiar disponible bruta;per habitant (€);;11,9
2000;Gandesa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,2
2000;Garriga, la;renda familiar disponible bruta;valor (milers €);;143841
2000;Garriga, la;renda familiar disponible bruta;per habitant (€);;12,2
2000;Garriga, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,7
2000;Gavà;renda familiar disponible bruta;valor (milers €);;418605
2000;Gavà;renda familiar disponible bruta;per habitant (€);;10,6
2000;Gavà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90
2000;Girona;renda familiar disponible bruta;valor (milers €);;1091356
2000;Girona;renda familiar disponible bruta;per habitant (€);;14,7
2000;Girona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;124,2
2000;Granollers;renda familiar disponible bruta;valor (milers €);;612883
2000;Granollers;renda familiar disponible bruta;per habitant (€);;11,6
2000;Granollers;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,9
2000;Hospitalet de Llobregat, l';renda familiar disponible bruta;valor (milers €);;2377576
2000;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (€);;9,8
