any;municipi;concepte;indicador;estat;valor
2012;Caldes de Malavella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,6
2012;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);;291967
2012;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);;17
2012;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,9
2012;Calella;renda familiar disponible bruta;valor (milers €);;249235
2012;Calella;renda familiar disponible bruta;per habitant (€);;13,6
2012;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,6
2012;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);;141400
2012;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);;13,4
2012;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,4
2012;Cambrils;renda familiar disponible bruta;valor (milers €);;471924
2012;Cambrils;renda familiar disponible bruta;per habitant (€);;14,1
2012;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,1
2012;Canet de Mar;renda familiar disponible bruta;valor (milers €);;213381
2012;Canet de Mar;renda familiar disponible bruta;per habitant (€);;15,2
2012;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,6
2012;Canonja, la;renda familiar disponible bruta;valor (milers €);;73475
2012;Canonja, la;renda familiar disponible bruta;per habitant (€);;12,9
2012;Canonja, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,5
2012;Canovelles;renda familiar disponible bruta;valor (milers €);;210277
2012;Canovelles;renda familiar disponible bruta;per habitant (€);;13,2
2012;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81
2012;Capellades;renda familiar disponible bruta;valor (milers €);;88523
2012;Capellades;renda familiar disponible bruta;per habitant (€);;16,4
2012;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,2
2012;Cardedeu;renda familiar disponible bruta;valor (milers €);;291612
2012;Cardedeu;renda familiar disponible bruta;per habitant (€);;16,8
2012;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,2
2012;Cardona;renda familiar disponible bruta;valor (milers €);;88859
2012;Cardona;renda familiar disponible bruta;per habitant (€);;17,8
2012;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,3
2012;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;152501
2012;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;15,6
2012;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,2
2012;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;129041
2012;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;12,3
2012;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75,7
2012;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;380480
2012;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;16,3
2012;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,5
2012;Castellbisbal;renda familiar disponible bruta;valor (milers €);;196821
2012;Castellbisbal;renda familiar disponible bruta;per habitant (€);;16
2012;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,3
2012;Castelldefels;renda familiar disponible bruta;valor (milers €);;1060770
2012;Castelldefels;renda familiar disponible bruta;per habitant (€);;17
2012;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,5
2012;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;108398
2012;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;9,3
2012;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;57,5
2012;Celrà;renda familiar disponible bruta;valor (milers €);;73134
2012;Celrà;renda familiar disponible bruta;per habitant (€);;14,9
2012;Celrà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92
2012;Centelles;renda familiar disponible bruta;valor (milers €);;116833
2012;Centelles;renda familiar disponible bruta;per habitant (€);;16,1
2012;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99
2012;Cerdanyola del Vallès;renda familiar disponible bruta;valor (milers €);;997429
2012;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (€);;17,3
2012;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,8
2012;Cervelló;renda familiar disponible bruta;valor (milers €);;155753
2012;Cervelló;renda familiar disponible bruta;per habitant (€);;18,1
2012;Cervelló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;111,3
2012;Cervera;renda familiar disponible bruta;valor (milers €);;132311
2012;Cervera;renda familiar disponible bruta;per habitant (€);;14,2
2012;Cervera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,7
2012;Constantí;renda familiar disponible bruta;valor (milers €);;76192
2012;Constantí;renda familiar disponible bruta;per habitant (€);;11,4
2012;Constantí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;69,9
2012;Corbera de Llobregat;renda familiar disponible bruta;valor (milers €);;236818
2012;Corbera de Llobregat;renda familiar disponible bruta;per habitant (€);;16,7
2012;Corbera de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,1
2012;Cornellà de Llobregat;renda familiar disponible bruta;valor (milers €);;1320657
2012;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (€);;15,3
2012;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,2
2012;Cubelles;renda familiar disponible bruta;valor (milers €);;223046
2012;Cubelles;renda familiar disponible bruta;per habitant (€);;15,7
2012;Cubelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,4
2012;Cunit;renda familiar disponible bruta;valor (milers €);;163255
2012;Cunit;renda familiar disponible bruta;per habitant (€);;13,1
2012;Cunit;renda familiar disponible bruta;per habitant (índex Catalunya=100);;80,8
2012;Deltebre;renda familiar disponible bruta;valor (milers €);;135161
2012;Deltebre;renda familiar disponible bruta;per habitant (€);;11,2
2012;Deltebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;69,2
2012;Dosrius;renda familiar disponible bruta;valor (milers €);;80093
2012;Dosrius;renda familiar disponible bruta;per habitant (€);;15,6
2012;Dosrius;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96
2012;Escala, l';renda familiar disponible bruta;valor (milers €);;122370
2012;Escala, l';renda familiar disponible bruta;per habitant (€);;11,9
2012;Escala, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;73,2
2012;Esparreguera;renda familiar disponible bruta;valor (milers €);;333619
2012;Esparreguera;renda familiar disponible bruta;per habitant (€);;15,4
2012;Esparreguera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,7
2012;Esplugues de Llobregat;renda familiar disponible bruta;valor (milers €);;860235
2012;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (€);;18,6
2012;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,4
2012;Falset;renda familiar disponible bruta;valor (milers €);;40084
2012;Falset;renda familiar disponible bruta;per habitant (€);;14
2012;Falset;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,1
2012;Figueres;renda familiar disponible bruta;valor (milers €);;550295
2012;Figueres;renda familiar disponible bruta;per habitant (€);;12,4
2012;Figueres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;76,6
2012;Franqueses del Vallès, les;renda familiar disponible bruta;valor (milers €);;290032
2012;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (€);;15,3
2012;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,2
2012;Gandesa;renda familiar disponible bruta;valor (milers €);;42229
2012;Gandesa;renda familiar disponible bruta;per habitant (€);;13,6
2012;Gandesa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,5
2012;Garriga, la;renda familiar disponible bruta;valor (milers €);;264230
2012;Garriga, la;renda familiar disponible bruta;per habitant (€);;17,1
2012;Garriga, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,3
2012;Gavà;renda familiar disponible bruta;valor (milers €);;774163
2012;Gavà;renda familiar disponible bruta;per habitant (€);;16,8
2012;Gavà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,6
2012;Gelida;renda familiar disponible bruta;valor (milers €);;97175
2012;Gelida;renda familiar disponible bruta;per habitant (€);;13,7
2012;Gelida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,5
2012;Girona;renda familiar disponible bruta;valor (milers €);;1538085
2012;Girona;renda familiar disponible bruta;per habitant (€);;16,1
2012;Girona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,9
2012;Gironella;renda familiar disponible bruta;valor (milers €);;79521
2012;Gironella;renda familiar disponible bruta;per habitant (€);;15,9
2012;Gironella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,1
2012;Granollers;renda familiar disponible bruta;valor (milers €);;952529
2012;Granollers;renda familiar disponible bruta;per habitant (€);;16
2012;Granollers;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,4
2012;Guissona;renda familiar disponible bruta;valor (milers €);;93404
2012;Guissona;renda familiar disponible bruta;per habitant (€);;13,8
2012;Guissona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,2
2012;Hospitalet de Llobregat, l';renda familiar disponible bruta;valor (milers €);;3765331
2012;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (€);;14,9
2012;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,6
2012;Igualada;renda familiar disponible bruta;valor (milers €);;613939
2012;Igualada;renda familiar disponible bruta;per habitant (€);;15,8
2012;Igualada;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97
2012;Llagosta, la;renda familiar disponible bruta;valor (milers €);;191497
2012;Llagosta, la;renda familiar disponible bruta;per habitant (€);;14,2
2012;Llagosta, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,6
2012;Llagostera;renda familiar disponible bruta;valor (milers €);;113772
2012;Llagostera;renda familiar disponible bruta;per habitant (€);;14,1
2012;Llagostera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87
2012;Llançà;renda familiar disponible bruta;valor (milers €);;66747
2012;Llançà;renda familiar disponible bruta;per habitant (€);;13,5
2012;Llançà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,9
2012;Lleida;renda familiar disponible bruta;valor (milers €);;2074167
2012;Lleida;renda familiar disponible bruta;per habitant (€);;15,1
2012;Lleida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,8
2012;Lliçà d'Amunt;renda familiar disponible bruta;valor (milers €);;236661
2012;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (€);;16,3
2012;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,1
2012;Lliçà de Vall;renda familiar disponible bruta;valor (milers €);;113389
2012;Lliçà de Vall;renda familiar disponible bruta;per habitant (€);;17,8
2012;Lliçà de Vall;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,4
2012;Llinars del Vallès;renda familiar disponible bruta;valor (milers €);;146952
2012;Llinars del Vallès;renda familiar disponible bruta;per habitant (€);;15,5
2012;Llinars del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,5
2012;Lloret de Mar;renda familiar disponible bruta;valor (milers €);;376039
2012;Lloret de Mar;renda familiar disponible bruta;per habitant (€);;9,4
2012;Lloret de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;57,9
2012;Maçanet de la Selva;renda familiar disponible bruta;valor (milers €);;86280
2012;Maçanet de la Selva;renda familiar disponible bruta;per habitant (€);;12,2
2012;Maçanet de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75,4
2012;Malgrat de Mar;renda familiar disponible bruta;valor (milers €);;251379
2012;Malgrat de Mar;renda familiar disponible bruta;per habitant (€);;13,7
2012;Malgrat de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,5
2012;Manlleu;renda familiar disponible bruta;valor (milers €);;291774
2012;Manlleu;renda familiar disponible bruta;per habitant (€);;14,4
2012;Manlleu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,6
2012;Manresa;renda familiar disponible bruta;valor (milers €);;1196306
2012;Manresa;renda familiar disponible bruta;per habitant (€);;15,8
2012;Manresa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,1
2012;Martorell;renda familiar disponible bruta;valor (milers €);;409965
2012;Martorell;renda familiar disponible bruta;per habitant (€);;14,7
2012;Martorell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,7
2012;Masnou, el;renda familiar disponible bruta;valor (milers €);;415866
2012;Masnou, el;renda familiar disponible bruta;per habitant (€);;18,6
2012;Masnou, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114,3
2012;Masquefa;renda familiar disponible bruta;valor (milers €);;122987
2012;Masquefa;renda familiar disponible bruta;per habitant (€);;14,7
2012;Masquefa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,5
2012;Matadepera;renda familiar disponible bruta;valor (milers €);;210468
2012;Matadepera;renda familiar disponible bruta;per habitant (€);;24,2
2012;Matadepera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;149,2
2012;Mataró;renda familiar disponible bruta;valor (milers €);;1748805
2012;Mataró;renda familiar disponible bruta;per habitant (€);;14,2
2012;Mataró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,5
2012;Moià;renda familiar disponible bruta;valor (milers €);;91578
2012;Moià;renda familiar disponible bruta;per habitant (€);;15,9
2012;Moià;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,2
2012;Molins de Rei;renda familiar disponible bruta;valor (milers €);;455737
2012;Molins de Rei;renda familiar disponible bruta;per habitant (€);;18,5
2012;Molins de Rei;renda familiar disponible bruta;per habitant (índex Catalunya=100);;114
2012;Mollerussa;renda familiar disponible bruta;valor (milers €);;196986
2012;Mollerussa;renda familiar disponible bruta;per habitant (€);;13,4
2012;Mollerussa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,5
2012;Mollet del Vallès;renda familiar disponible bruta;valor (milers €);;786236
2012;Mollet del Vallès;renda familiar disponible bruta;per habitant (€);;15,2
2012;Mollet del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,4
2012;Montblanc;renda familiar disponible bruta;valor (milers €);;113977
2012;Montblanc;renda familiar disponible bruta;per habitant (€);;15,6
2012;Montblanc;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,8
2012;Montcada i Reixac;renda familiar disponible bruta;valor (milers €);;517391
2012;Montcada i Reixac;renda familiar disponible bruta;per habitant (€);;14,9
2012;Montcada i Reixac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92
2012;Montgat;renda familiar disponible bruta;valor (milers €);;195250
2012;Montgat;renda familiar disponible bruta;per habitant (€);;18
2012;Montgat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;110,6
2012;Montmeló;renda familiar disponible bruta;valor (milers €);;140243
2012;Montmeló;renda familiar disponible bruta;per habitant (€);;15,9
2012;Montmeló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,1
2012;Montornès del Vallès;renda familiar disponible bruta;valor (milers €);;234692
2012;Montornès del Vallès;renda familiar disponible bruta;per habitant (€);;14,6
2012;Montornès del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,8
2012;Mont-roig del Camp;renda familiar disponible bruta;valor (milers €);;149616
2012;Mont-roig del Camp;renda familiar disponible bruta;per habitant (€);;11,8
2012;Mont-roig del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;72,6
2012;Móra d'Ebre;renda familiar disponible bruta;valor (milers €);;84443
2012;Móra d'Ebre;renda familiar disponible bruta;per habitant (€);;15,3
2012;Móra d'Ebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,1
2012;Navarcles;renda familiar disponible bruta;valor (milers €);;93629
2012;Navarcles;renda familiar disponible bruta;per habitant (€);;15,8
2012;Navarcles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,1
2012;Navàs;renda familiar disponible bruta;valor (milers €);;100280
2012;Navàs;renda familiar disponible bruta;per habitant (€);;16,4
2012;Navàs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,1
2012;Olesa de Montserrat;renda familiar disponible bruta;valor (milers €);;363814
2012;Olesa de Montserrat;renda familiar disponible bruta;per habitant (€);;15,4
2012;Olesa de Montserrat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,7
2012;Olot;renda familiar disponible bruta;valor (milers €);;520051
2012;Olot;renda familiar disponible bruta;per habitant (€);;15,5
2012;Olot;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,7
2012;Palafolls;renda familiar disponible bruta;valor (milers €);;123882
2012;Palafolls;renda familiar disponible bruta;per habitant (€);;13,8
2012;Palafolls;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,9
2012;Palafrugell;renda familiar disponible bruta;valor (milers €);;272467
2012;Palafrugell;renda familiar disponible bruta;per habitant (€);;12,1
2012;Palafrugell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;74,3
2012;Palamós;renda familiar disponible bruta;valor (milers €);;243619
2012;Palamós;renda familiar disponible bruta;per habitant (€);;13,9
2012;Palamós;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,4
2012;Palau-solità i Plegamans;renda familiar disponible bruta;valor (milers €);;235188
2012;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (€);;16,3
2012;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,5
2012;Pallejà;renda familiar disponible bruta;valor (milers €);;203203
2012;Pallejà;renda familiar disponible bruta;per habitant (€);;18,2
2012;Pallejà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,4
2012;Parets del Vallès;renda familiar disponible bruta;valor (milers €);;296550
2012;Parets del Vallès;renda familiar disponible bruta;per habitant (€);;16,1
2012;Parets del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99
2012;Piera;renda familiar disponible bruta;valor (milers €);;206261
2012;Piera;renda familiar disponible bruta;per habitant (€);;13,8
2012;Piera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,8
2012;Pineda de Mar;renda familiar disponible bruta;valor (milers €);;335975
2012;Pineda de Mar;renda familiar disponible bruta;per habitant (€);;13
2012;Pineda de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;79,9
2012;Polinyà;renda familiar disponible bruta;valor (milers €);;120931
2012;Polinyà;renda familiar disponible bruta;per habitant (€);;14,9
2012;Polinyà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92
2012;Pont de Suert, el;renda familiar disponible bruta;valor (milers €);;36912
2012;Pont de Suert, el;renda familiar disponible bruta;per habitant (€);;15,1
2012;Pont de Suert, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,1
2012;Prat de Llobregat, el;renda familiar disponible bruta;valor (milers €);;1013206
2012;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (€);;16,1
2012;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,4
2012;Premià de Dalt;renda familiar disponible bruta;valor (milers €);;205018
2012;Premià de Dalt;renda familiar disponible bruta;per habitant (€);;20
2012;Premià de Dalt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;123,5
2012;Premià de Mar;renda familiar disponible bruta;valor (milers €);;464731
2012;Premià de Mar;renda familiar disponible bruta;per habitant (€);;16,6
2012;Premià de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,5
2012;Puigcerdà;renda familiar disponible bruta;valor (milers €);;111558
2012;Puigcerdà;renda familiar disponible bruta;per habitant (€);;12,6
2012;Puigcerdà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;77,8
2012;Ràpita, la;renda familiar disponible bruta;valor (milers €);;183332
2012;Ràpita, la;renda familiar disponible bruta;per habitant (€);;12,2
2012;Ràpita, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75,1
2012;Reus;renda familiar disponible bruta;valor (milers €);;1473771
2012;Reus;renda familiar disponible bruta;per habitant (€);;13,9
2012;Reus;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,6
2012;Ripoll;renda familiar disponible bruta;valor (milers €);;178187
2012;Ripoll;renda familiar disponible bruta;per habitant (€);;16,5
