any;municipi;edat any a any;sexe;concepte;estat;valor
2024;Aspa;total;dones;població;;105
2024;Aspa;total;total;població;;219
2024;Avellanes i Santa Linya, les;total;homes;població;;234
2024;Avellanes i Santa Linya, les;total;dones;població;;196
2024;Avellanes i Santa Linya, les;total;total;població;;430
2024;Avià;total;homes;població;;1116
2024;Avià;total;dones;població;;1126
2024;Avià;total;total;població;;2242
2024;Avinyó;total;homes;població;;1167
2024;Avinyó;total;dones;població;;1144
2024;Avinyó;total;total;població;;2311
2024;Avinyonet de Puigventós;total;homes;població;;844
2024;Avinyonet de Puigventós;total;dones;població;;845
2024;Avinyonet de Puigventós;total;total;població;;1689
2024;Avinyonet del Penedès;total;homes;població;;925
2024;Avinyonet del Penedès;total;dones;població;;820
2024;Avinyonet del Penedès;total;total;població;;1745
2024;Badalona;total;homes;població;;111220
2024;Badalona;total;dones;població;;114999
2024;Badalona;total;total;població;;226219
2024;Badia del Vallès;total;homes;població;;6389
2024;Badia del Vallès;total;dones;població;;6720
2024;Badia del Vallès;total;total;població;;13109
2024;Bagà;total;homes;població;;1076
2024;Bagà;total;dones;població;;1105
2024;Bagà;total;total;població;;2181
2024;Baix Pallars;total;homes;població;;192
2024;Baix Pallars;total;dones;població;;152
2024;Baix Pallars;total;total;població;;344
2024;Balaguer;total;homes;població;;9005
2024;Balaguer;total;dones;població;;8592
2024;Balaguer;total;total;població;;17597
2024;Balenyà;total;homes;població;;2042
2024;Balenyà;total;dones;població;;1957
2024;Balenyà;total;total;població;;3999
2024;Balsareny;total;homes;població;;1676
2024;Balsareny;total;dones;població;;1649
2024;Balsareny;total;total;població;;3325
2024;Banyeres del Penedès;total;homes;població;;1666
2024;Banyeres del Penedès;total;dones;població;;1674
2024;Banyeres del Penedès;total;total;població;;3340
2024;Banyoles;total;homes;població;;10252
2024;Banyoles;total;dones;població;;10455
2024;Banyoles;total;total;població;;20707
2024;Barbens;total;homes;població;;516
2024;Barbens;total;dones;població;;392
2024;Barbens;total;total;població;;908
2024;Barberà de la Conca;total;homes;població;;262
2024;Barberà de la Conca;total;dones;població;;218
2024;Barberà de la Conca;total;total;població;;480
2024;Barberà del Vallès;total;homes;població;;16479
2024;Barberà del Vallès;total;dones;població;;17165
2024;Barberà del Vallès;total;total;població;;33644
2024;Barcelona;total;homes;població;;804018
2024;Barcelona;total;dones;població;;882190
2024;Barcelona;total;total;població;;1686208
2024;Baronia de Rialb, la;total;homes;població;;123
2024;Baronia de Rialb, la;total;dones;població;;107
2024;Baronia de Rialb, la;total;total;població;;230
2024;Bàscara;total;homes;població;;538
2024;Bàscara;total;dones;població;;517
2024;Bàscara;total;total;població;;1055
2024;Bassella;total;homes;població;;115
2024;Bassella;total;dones;població;;95
2024;Bassella;total;total;població;;210
2024;Batea;total;homes;població;;935
2024;Batea;total;dones;població;;946
2024;Batea;total;total;població;;1881
2024;Bausen;total;homes;població;;31
2024;Bausen;total;dones;població;;29
2024;Bausen;total;total;població;;60
2024;Begues;total;homes;població;;3689
2024;Begues;total;dones;població;;3750
2024;Begues;total;total;població;;7439
2024;Begur;total;homes;població;;2117
2024;Begur;total;dones;població;;2110
2024;Begur;total;total;població;;4227
2024;Belianes;total;homes;població;;249
2024;Belianes;total;dones;població;;269
2024;Belianes;total;total;població;;518
2024;Bellaguarda;total;homes;població;;153
2024;Bellaguarda;total;dones;població;;142
2024;Bellaguarda;total;total;població;;295
2024;Bellcaire d'Empordà;total;homes;població;;360
2024;Bellcaire d'Empordà;total;dones;població;;377
2024;Bellcaire d'Empordà;total;total;població;;737
2024;Bellcaire d'Urgell;total;homes;població;;616
2024;Bellcaire d'Urgell;total;dones;població;;610
2024;Bellcaire d'Urgell;total;total;població;;1226
2024;Bell-lloc d'Urgell;total;homes;població;;1174
2024;Bell-lloc d'Urgell;total;dones;població;;1173
2024;Bell-lloc d'Urgell;total;total;població;;2347
2024;Bellmunt d'Urgell;total;homes;població;;97
2024;Bellmunt d'Urgell;total;dones;població;;86
2024;Bellmunt d'Urgell;total;total;població;;183
2024;Bellmunt del Priorat;total;homes;població;;155
2024;Bellmunt del Priorat;total;dones;població;;139
2024;Bellmunt del Priorat;total;total;població;;294
2024;Bellprat;total;homes;població;;42
2024;Bellprat;total;dones;població;;27
2024;Bellprat;total;total;població;;69
2024;Bellpuig;total;homes;població;;2798
2024;Bellpuig;total;dones;població;;2448
2024;Bellpuig;total;total;població;;5246
2024;Bellvei;total;homes;població;;1243
2024;Bellvei;total;dones;població;;1166
2024;Bellvei;total;total;població;;2409
2024;Bellver de Cerdanya;total;homes;població;;1166
2024;Bellver de Cerdanya;total;dones;població;;1100
2024;Bellver de Cerdanya;total;total;població;;2266
2024;Bellvís;total;homes;població;;1165
2024;Bellvís;total;dones;població;;1086
2024;Bellvís;total;total;població;;2251
2024;Benavent de Segrià;total;homes;població;;822
2024;Benavent de Segrià;total;dones;població;;749
2024;Benavent de Segrià;total;total;població;;1571
2024;Benifallet;total;homes;població;;352
2024;Benifallet;total;dones;població;;372
2024;Benifallet;total;total;població;;724
2024;Benissanet;total;homes;població;;663
2024;Benissanet;total;dones;població;;529
2024;Benissanet;total;total;població;;1192
2024;Berga;total;homes;població;;8465
2024;Berga;total;dones;població;;8730
2024;Berga;total;total;població;;17195
2024;Besalú;total;homes;població;;1230
2024;Besalú;total;dones;població;;1347
2024;Besalú;total;total;població;;2577
2024;Bescanó;total;homes;població;;2582
2024;Bescanó;total;dones;població;;2540
2024;Bescanó;total;total;població;;5122
2024;Beuda;total;homes;població;;103
2024;Beuda;total;dones;població;;102
2024;Beuda;total;total;població;;205
2024;Bigues i Riells del Fai;total;homes;població;;5101
2024;Bigues i Riells del Fai;total;dones;població;;4934
2024;Bigues i Riells del Fai;total;total;població;;10035
2024;Biosca;total;homes;població;;97
2024;Biosca;total;dones;població;;80
2024;Biosca;total;total;població;;177
2024;Bisbal d'Empordà, la;total;homes;població;;5842
2024;Bisbal d'Empordà, la;total;dones;població;;5795
2024;Bisbal d'Empordà, la;total;total;població;;11637
2024;Bisbal de Montsant, la;total;homes;població;;118
2024;Bisbal de Montsant, la;total;dones;població;;89
2024;Bisbal de Montsant, la;total;total;població;;207
2024;Bisbal del Penedès, la;total;homes;població;;2175
2024;Bisbal del Penedès, la;total;dones;població;;2008
2024;Bisbal del Penedès, la;total;total;població;;4183
2024;Biure;total;homes;població;;122
2024;Biure;total;dones;població;;103
2024;Biure;total;total;població;;225
2024;Blancafort;total;homes;població;;199
2024;Blancafort;total;dones;població;;194
2024;Blancafort;total;total;població;;393
2024;Blanes;total;homes;població;;20805
2024;Blanes;total;dones;població;;21130
2024;Blanes;total;total;població;;41935
2024;Boadella i les Escaules;total;homes;població;;130
2024;Boadella i les Escaules;total;dones;població;;130
2024;Boadella i les Escaules;total;total;població;;260
2024;Bolvir;total;homes;població;;255
2024;Bolvir;total;dones;població;;242
2024;Bolvir;total;total;població;;497
2024;Bonastre;total;homes;població;;408
2024;Bonastre;total;dones;població;;354
2024;Bonastre;total;total;població;;762
2024;Bòrdes, Es;total;homes;població;;154
2024;Bòrdes, Es;total;dones;població;;127
2024;Bòrdes, Es;total;total;població;;281
2024;Bordils;total;homes;població;;904
2024;Bordils;total;dones;població;;897
2024;Bordils;total;total;població;;1801
2024;Borges Blanques, les;total;homes;població;;3237
2024;Borges Blanques, les;total;dones;població;;3103
2024;Borges Blanques, les;total;total;població;;6340
2024;Borges del Camp, les;total;homes;població;;1159
2024;Borges del Camp, les;total;dones;població;;1097
2024;Borges del Camp, les;total;total;població;;2256
2024;Borrassà;total;homes;població;;400
2024;Borrassà;total;dones;població;;374
2024;Borrassà;total;total;població;;774
2024;Borredà;total;homes;població;;240
2024;Borredà;total;dones;població;;186
2024;Borredà;total;total;població;;426
2024;Bossòst;total;homes;població;;568
2024;Bossòst;total;dones;població;;576
2024;Bossòst;total;total;població;;1144
2024;Bot;total;homes;població;;274
2024;Bot;total;dones;població;;278
2024;Bot;total;total;població;;552
2024;Botarell;total;homes;població;;606
2024;Botarell;total;dones;població;;564
2024;Botarell;total;total;població;;1170
2024;Bovera;total;homes;població;;136
2024;Bovera;total;dones;població;;117
2024;Bovera;total;total;població;;253
2024;Bràfim;total;homes;població;;344
2024;Bràfim;total;dones;població;;353
2024;Bràfim;total;total;població;;697
2024;Breda;total;homes;població;;1913
2024;Breda;total;dones;població;;2004
2024;Breda;total;total;població;;3917
2024;Bruc, el;total;homes;població;;1205
2024;Bruc, el;total;dones;població;;1088
2024;Bruc, el;total;total;població;;2293
2024;Brull, el;total;homes;població;;159
2024;Brull, el;total;dones;població;;134
2024;Brull, el;total;total;població;;293
2024;Brunyola i Sant Martí Sapresa;total;homes;població;;204
2024;Brunyola i Sant Martí Sapresa;total;dones;població;;189
2024;Brunyola i Sant Martí Sapresa;total;total;població;;393
2024;Cabacés;total;homes;població;;167
2024;Cabacés;total;dones;població;;134
2024;Cabacés;total;total;població;;301
2024;Cabanabona;total;homes;població;;29
2024;Cabanabona;total;dones;població;;36
2024;Cabanabona;total;total;població;;65
2024;Cabanelles;total;homes;població;;153
2024;Cabanelles;total;dones;població;;127
2024;Cabanelles;total;total;població;;280
2024;Cabanes;total;homes;població;;509
2024;Cabanes;total;dones;població;;466
2024;Cabanes;total;total;població;;975
2024;Cabanyes, les;total;homes;població;;510
2024;Cabanyes, les;total;dones;població;;501
2024;Cabanyes, les;total;total;població;;1011
2024;Cabó;total;homes;població;;51
2024;Cabó;total;dones;població;;40
2024;Cabó;total;total;població;;91
2024;Cabra del Camp;total;homes;població;;701
2024;Cabra del Camp;total;dones;població;;624
2024;Cabra del Camp;total;total;població;;1325
2024;Cabrera d'Anoia;total;homes;població;;908
2024;Cabrera d'Anoia;total;dones;població;;804
2024;Cabrera d'Anoia;total;total;població;;1712
2024;Cabrera de Mar;total;homes;població;;2527
2024;Cabrera de Mar;total;dones;població;;2487
2024;Cabrera de Mar;total;total;població;;5014
2024;Cabrils;total;homes;població;;3852
2024;Cabrils;total;dones;població;;3912
2024;Cabrils;total;total;població;;7764
2024;Cadaqués;total;homes;població;;1419
2024;Cadaqués;total;dones;població;;1475
2024;Cadaqués;total;total;població;;2894
2024;Calaf;total;homes;població;;1818
2024;Calaf;total;dones;població;;1777
2024;Calaf;total;total;població;;3595
2024;Calafell;total;homes;població;;15728
2024;Calafell;total;dones;població;;15839
2024;Calafell;total;total;població;;31567
2024;Calders;total;homes;població;;572
2024;Calders;total;dones;població;;542
2024;Calders;total;total;població;;1114
2024;Caldes d'Estrac;total;homes;població;;1554
2024;Caldes d'Estrac;total;dones;població;;1687
2024;Caldes d'Estrac;total;total;població;;3241
2024;Caldes de Malavella;total;homes;població;;4195
2024;Caldes de Malavella;total;dones;població;;4250
2024;Caldes de Malavella;total;total;població;;8445
2024;Caldes de Montbui;total;homes;població;;9133
2024;Caldes de Montbui;total;dones;població;;9201
2024;Caldes de Montbui;total;total;població;;18334
2024;Calella;total;homes;població;;9725
2024;Calella;total;dones;població;;10482
2024;Calella;total;total;població;;20207
2024;Calldetenes;total;homes;població;;1374
2024;Calldetenes;total;dones;població;;1316
2024;Calldetenes;total;total;població;;2690
2024;Callús;total;homes;població;;1040
2024;Callús;total;dones;població;;1111
2024;Callús;total;total;població;;2151
2024;Calonge de Segarra;total;homes;població;;91
2024;Calonge de Segarra;total;dones;població;;83
2024;Calonge de Segarra;total;total;població;;174
2024;Calonge i Sant Antoni;total;homes;població;;6088
2024;Calonge i Sant Antoni;total;dones;població;;6115
2024;Calonge i Sant Antoni;total;total;població;;12203
2024;Camarasa;total;homes;població;;418
2024;Camarasa;total;dones;població;;400
2024;Camarasa;total;total;població;;818
2024;Camarles;total;homes;població;;1752
2024;Camarles;total;dones;població;;1676
2024;Camarles;total;total;població;;3428
2024;Cambrils;total;homes;població;;17858
2024;Cambrils;total;dones;població;;18828
2024;Cambrils;total;total;població;;36686
2024;Camós;total;homes;població;;348
2024;Camós;total;dones;població;;365
2024;Camós;total;total;població;;713
2024;Campdevànol;total;homes;població;;1596
2024;Campdevànol;total;dones;població;;1654
2024;Campdevànol;total;total;població;;3250
2024;Campelles;total;homes;població;;86
2024;Campelles;total;dones;població;;79
2024;Campelles;total;total;població;;165
2024;Campins;total;homes;població;;302
2024;Campins;total;dones;població;;307
2024;Campins;total;total;població;;609
2024;Campllong;total;homes;població;;271
2024;Campllong;total;dones;població;;273
2024;Campllong;total;total;població;;544
2024;Camprodon;total;homes;població;;1224
2024;Camprodon;total;dones;població;;1297
2024;Camprodon;total;total;població;;2521
2024;Canejan;total;homes;població;;48
2024;Canejan;total;dones;població;;53
2024;Canejan;total;total;població;;101
2024;Canet d'Adri;total;homes;població;;373
2024;Canet d'Adri;total;dones;població;;371
2024;Canet d'Adri;total;total;població;;744
2024;Canet de Mar;total;homes;població;;7357
2024;Canet de Mar;total;dones;població;;7778
2024;Canet de Mar;total;total;població;;15135
2024;Canonja, la;total;homes;població;;2897
2024;Canonja, la;total;dones;població;;3039
2024;Canonja, la;total;total;població;;5936
2024;Canovelles;total;homes;població;;8925
2024;Canovelles;total;dones;població;;8339
2024;Canovelles;total;total;població;;17264
2024;Cànoves i Samalús;total;homes;població;;1688
2024;Cànoves i Samalús;total;dones;població;;1621
2024;Cànoves i Samalús;total;total;població;;3309
2024;Cantallops;total;homes;població;;169
2024;Cantallops;total;dones;població;;177
2024;Cantallops;total;total;població;;346
2024;Canyelles;total;homes;població;;2802
2024;Canyelles;total;dones;població;;2558
2024;Canyelles;total;total;població;;5360
2024;Capafonts;total;homes;població;;59
2024;Capafonts;total;dones;població;;47
2024;Capafonts;total;total;població;;106
2024;Capçanes;total;homes;població;;213
2024;Capçanes;total;dones;població;;213
2024;Capçanes;total;total;població;;426
2024;Capellades;total;homes;població;;2779
2024;Capellades;total;dones;població;;2779
2024;Capellades;total;total;població;;5558
2024;Capmany;total;homes;població;;355
2024;Capmany;total;dones;població;;336
2024;Capmany;total;total;població;;691
2024;Capolat;total;homes;població;;43
2024;Capolat;total;dones;població;;49
2024;Capolat;total;total;població;;92
2024;Cardedeu;total;homes;població;;9193
2024;Cardedeu;total;dones;població;;9898
2024;Cardedeu;total;total;població;;19091
2024;Cardona;total;homes;població;;2255
2024;Cardona;total;dones;població;;2311
2024;Cardona;total;total;població;;4566
2024;Carme;total;homes;població;;425
2024;Carme;total;dones;població;;394
2024;Carme;total;total;població;;819
2024;Caseres;total;homes;població;;117
2024;Caseres;total;dones;població;;123
2024;Caseres;total;total;població;;240
2024;Cassà de la Selva;total;homes;població;;5560
2024;Cassà de la Selva;total;dones;població;;5381
2024;Cassà de la Selva;total;total;població;;10941
2024;Casserres;total;homes;població;;832
2024;Casserres;total;dones;població;;843
2024;Casserres;total;total;població;;1675
2024;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;6255
2024;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;6518
2024;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;12773
2024;Castell de l'Areny;total;homes;població;;39
2024;Castell de l'Areny;total;dones;població;;30
2024;Castell de l'Areny;total;total;població;;69
2024;Castell de Mur;total;homes;població;;98
2024;Castell de Mur;total;dones;població;;77
2024;Castell de Mur;total;total;població;;175
2024;Castellar de la Ribera;total;homes;població;;75
2024;Castellar de la Ribera;total;dones;població;;69
2024;Castellar de la Ribera;total;total;població;;144
2024;Castellar de n'Hug;total;homes;població;;85
2024;Castellar de n'Hug;total;dones;població;;79
2024;Castellar de n'Hug;total;total;població;;164
2024;Castellar del Riu;total;homes;població;;90
2024;Castellar del Riu;total;dones;població;;73
2024;Castellar del Riu;total;total;població;;163
2024;Castellar del Vallès;total;homes;població;;12475
2024;Castellar del Vallès;total;dones;població;;12826
2024;Castellar del Vallès;total;total;població;;25301
2024;Castellbell i el Vilar;total;homes;població;;2127
2024;Castellbell i el Vilar;total;dones;població;;2003
2024;Castellbell i el Vilar;total;total;població;;4130
2024;Castellbisbal;total;homes;població;;6495
2024;Castellbisbal;total;dones;població;;6470
2024;Castellbisbal;total;total;població;;12965
2024;Castellcir;total;homes;població;;397
2024;Castellcir;total;dones;població;;381
2024;Castellcir;total;total;població;;778
2024;Castelldans;total;homes;població;;460
2024;Castelldans;total;dones;població;;431
2024;Castelldans;total;total;població;;891
2024;Castelldefels;total;homes;població;;33781
2024;Castelldefels;total;dones;població;;35415
2024;Castelldefels;total;total;població;;69196
2024;Castellet i la Gornal;total;homes;població;;1379
2024;Castellet i la Gornal;total;dones;població;;1286
2024;Castellet i la Gornal;total;total;població;;2665
2024;Castellfollit de la Roca;total;homes;població;;483
2024;Castellfollit de la Roca;total;dones;població;;464
2024;Castellfollit de la Roca;total;total;població;;947
2024;Castellfollit de Riubregós;total;homes;població;;84
2024;Castellfollit de Riubregós;total;dones;població;;67
2024;Castellfollit de Riubregós;total;total;població;;151
2024;Castellfollit del Boix;total;homes;població;;236
2024;Castellfollit del Boix;total;dones;població;;224
2024;Castellfollit del Boix;total;total;població;;460
2024;Castellgalí;total;homes;població;;1211
2024;Castellgalí;total;dones;població;;1128
2024;Castellgalí;total;total;població;;2339
2024;Castellnou de Bages;total;homes;població;;744
2024;Castellnou de Bages;total;dones;població;;686
2024;Castellnou de Bages;total;total;població;;1430
2024;Castellnou de Seana;total;homes;població;;384
2024;Castellnou de Seana;total;dones;població;;344
2024;Castellnou de Seana;total;total;població;;728
2024;Castelló d'Empúries;total;homes;població;;6230
2024;Castelló d'Empúries;total;dones;població;;5902
2024;Castelló d'Empúries;total;total;població;;12132
2024;Castelló de Farfanya;total;homes;població;;287
2024;Castelló de Farfanya;total;dones;població;;256
2024;Castelló de Farfanya;total;total;població;;543
2024;Castellolí;total;homes;població;;309
2024;Castellolí;total;dones;població;;350
2024;Castellolí;total;total;població;;659
2024;Castellserà;total;homes;població;;511
2024;Castellserà;total;dones;població;;481
2024;Castellserà;total;total;població;;992
2024;Castellterçol;total;homes;població;;1431
2024;Castellterçol;total;dones;població;;1335
2024;Castellterçol;total;total;població;;2766
2024;Castellvell del Camp;total;homes;població;;1499
2024;Castellvell del Camp;total;dones;població;;1492
2024;Castellvell del Camp;total;total;població;;2991
2024;Castellví de la Marca;total;homes;població;;888
2024;Castellví de la Marca;total;dones;població;;826
2024;Castellví de la Marca;total;total;població;;1714
2024;Castellví de Rosanes;total;homes;població;;1032
2024;Castellví de Rosanes;total;dones;població;;1066
2024;Castellví de Rosanes;total;total;població;;2098
2024;Catllar, el;total;homes;població;;2720
2024;Catllar, el;total;dones;població;;2495
2024;Catllar, el;total;total;població;;5215
2024;Cava;total;homes;població;;27
2024;Cava;total;dones;població;;13
2024;Cava;total;total;població;;40
2024;Cellera de Ter, la;total;homes;població;;1000
2024;Cellera de Ter, la;total;dones;població;;1013
2024;Cellera de Ter, la;total;total;població;;2013
2024;Celrà;total;homes;població;;2779
2024;Celrà;total;dones;població;;2774
2024;Celrà;total;total;població;;5553
2024;Centelles;total;homes;població;;3803
2024;Centelles;total;dones;població;;3968
2024;Centelles;total;total;població;;7771
2024;Cercs;total;homes;població;;607
2024;Cercs;total;dones;població;;586
2024;Cercs;total;total;població;;1193
2024;Cerdanyola del Vallès;total;homes;població;;28051
