any;municipi;edat any a any;sexe;concepte;estat;valor
2023;Bassella;total;total;població;;220
2023;Batea;total;homes;població;;925
2023;Batea;total;dones;població;;938
2023;Batea;total;total;població;;1863
2023;Bausen;total;homes;població;;38
2023;Bausen;total;dones;població;;32
2023;Bausen;total;total;població;;70
2023;Begues;total;homes;població;;3689
2023;Begues;total;dones;població;;3740
2023;Begues;total;total;població;;7429
2023;Begur;total;homes;població;;2112
2023;Begur;total;dones;població;;2117
2023;Begur;total;total;població;;4229
2023;Belianes;total;homes;població;;247
2023;Belianes;total;dones;població;;263
2023;Belianes;total;total;població;;510
2023;Bellaguarda;total;homes;població;;154
2023;Bellaguarda;total;dones;població;;142
2023;Bellaguarda;total;total;població;;296
2023;Bellcaire d'Empordà;total;homes;població;;356
2023;Bellcaire d'Empordà;total;dones;població;;371
2023;Bellcaire d'Empordà;total;total;població;;727
2023;Bellcaire d'Urgell;total;homes;població;;620
2023;Bellcaire d'Urgell;total;dones;població;;605
2023;Bellcaire d'Urgell;total;total;població;;1225
2023;Bell-lloc d'Urgell;total;homes;població;;1189
2023;Bell-lloc d'Urgell;total;dones;població;;1185
2023;Bell-lloc d'Urgell;total;total;població;;2374
2023;Bellmunt d'Urgell;total;homes;població;;94
2023;Bellmunt d'Urgell;total;dones;població;;83
2023;Bellmunt d'Urgell;total;total;població;;177
2023;Bellmunt del Priorat;total;homes;població;;147
2023;Bellmunt del Priorat;total;dones;població;;138
2023;Bellmunt del Priorat;total;total;població;;285
2023;Bellprat;total;homes;població;;45
2023;Bellprat;total;dones;població;;27
2023;Bellprat;total;total;població;;72
2023;Bellpuig;total;homes;població;;2748
2023;Bellpuig;total;dones;població;;2434
2023;Bellpuig;total;total;població;;5182
2023;Bellvei;total;homes;població;;1220
2023;Bellvei;total;dones;població;;1141
2023;Bellvei;total;total;població;;2361
2023;Bellver de Cerdanya;total;homes;població;;1157
2023;Bellver de Cerdanya;total;dones;població;;1094
2023;Bellver de Cerdanya;total;total;població;;2251
2023;Bellvís;total;homes;població;;1157
2023;Bellvís;total;dones;població;;1094
2023;Bellvís;total;total;població;;2251
2023;Benavent de Segrià;total;homes;població;;830
2023;Benavent de Segrià;total;dones;població;;751
2023;Benavent de Segrià;total;total;població;;1581
2023;Benifallet;total;homes;població;;358
2023;Benifallet;total;dones;població;;378
2023;Benifallet;total;total;població;;736
2023;Benissanet;total;homes;població;;634
2023;Benissanet;total;dones;població;;527
2023;Benissanet;total;total;població;;1161
