any;municipi;concepte;indicador;estat;valor
2008;Arbúcies;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,3
2008;Arenys de Mar;renda familiar disponible bruta;valor (milers €);;252418
2008;Arenys de Mar;renda familiar disponible bruta;per habitant (€);;17,6
2008;Arenys de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101
2008;Arenys de Munt;renda familiar disponible bruta;valor (milers €);;145014
2008;Arenys de Munt;renda familiar disponible bruta;per habitant (€);;18,1
2008;Arenys de Munt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,1
2008;Argentona;renda familiar disponible bruta;valor (milers €);;208235
2008;Argentona;renda familiar disponible bruta;per habitant (€);;18,2
2008;Argentona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,6
2008;Artés;renda familiar disponible bruta;valor (milers €);;83977
2008;Artés;renda familiar disponible bruta;per habitant (€);;15,9
2008;Artés;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,3
2008;Badalona;renda familiar disponible bruta;valor (milers €);;3164326
2008;Badalona;renda familiar disponible bruta;per habitant (€);;14,7
2008;Badalona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,3
2008;Badia del Vallès;renda familiar disponible bruta;valor (milers €);;162482
2008;Badia del Vallès;renda familiar disponible bruta;per habitant (€);;12
2008;Badia del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;69,2
2008;Balaguer;renda familiar disponible bruta;valor (milers €);;250662
2008;Balaguer;renda familiar disponible bruta;per habitant (€);;15,6
2008;Balaguer;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,9
2008;Banyoles;renda familiar disponible bruta;valor (milers €);;325522
2008;Banyoles;renda familiar disponible bruta;per habitant (€);;18,3
2008;Banyoles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,9
2008;Barberà del Vallès;renda familiar disponible bruta;valor (milers €);;481930
2008;Barberà del Vallès;renda familiar disponible bruta;per habitant (€);;16
2008;Barberà del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,9
2008;Barcelona;renda familiar disponible bruta;valor (milers €);;31824787
2008;Barcelona;renda familiar disponible bruta;per habitant (€);;19,8
2008;Barcelona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;113,9
2008;Begues;renda familiar disponible bruta;valor (milers €);;123716
2008;Begues;renda familiar disponible bruta;per habitant (€);;20,4
2008;Begues;renda familiar disponible bruta;per habitant (índex Catalunya=100);;117
2008;Berga;renda familiar disponible bruta;valor (milers €);;289496
2008;Berga;renda familiar disponible bruta;per habitant (€);;17
2008;Berga;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,8
2008;Bigues i Riells del Fai;renda familiar disponible bruta;valor (milers €);;144905
2008;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (€);;17,7
2008;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,9
2008;Bisbal d'Empordà, la;renda familiar disponible bruta;valor (milers €);;178198
2008;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (€);;17,9
2008;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,9
2008;Blanes;renda familiar disponible bruta;valor (milers €);;616016
2008;Blanes;renda familiar disponible bruta;per habitant (€);;16,2
2008;Blanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,4
2008;Borges Blanques, les;renda familiar disponible bruta;valor (milers €);;104845
2008;Borges Blanques, les;renda familiar disponible bruta;per habitant (€);;18
2008;Borges Blanques, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,5
2008;Cabrils;renda familiar disponible bruta;valor (milers €);;186323
2008;Cabrils;renda familiar disponible bruta;per habitant (€);;27,4
2008;Cabrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;157,2
2008;Calafell;renda familiar disponible bruta;valor (milers €);;414267
2008;Calafell;renda familiar disponible bruta;per habitant (€);;18,1
2008;Calafell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,8
2008;Caldes de Malavella;renda familiar disponible bruta;valor (milers €);;112114
2008;Caldes de Malavella;renda familiar disponible bruta;per habitant (€);;17,8
2008;Caldes de Malavella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,1
2008;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);;271119
2008;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);;16,5
2008;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,7
2008;Calella;renda familiar disponible bruta;valor (milers €);;260426
2008;Calella;renda familiar disponible bruta;per habitant (€);;14,2
2008;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,4
2008;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);;180967
2008;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);;17,7
2008;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102
2008;Cambrils;renda familiar disponible bruta;valor (milers €);;511970
2008;Cambrils;renda familiar disponible bruta;per habitant (€);;16,7
2008;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96
2008;Canet de Mar;renda familiar disponible bruta;valor (milers €);;223081
2008;Canet de Mar;renda familiar disponible bruta;per habitant (€);;16,8
2008;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,4
2008;Canovelles;renda familiar disponible bruta;valor (milers €);;207920
2008;Canovelles;renda familiar disponible bruta;per habitant (€);;13,3
2008;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;76,2
2008;Capellades;renda familiar disponible bruta;valor (milers €);;88987
2008;Capellades;renda familiar disponible bruta;per habitant (€);;16,4
2008;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,2
2008;Cardedeu;renda familiar disponible bruta;valor (milers €);;276938
2008;Cardedeu;renda familiar disponible bruta;per habitant (€);;17,2
2008;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,8
2008;Cardona;renda familiar disponible bruta;valor (milers €);;91629
2008;Cardona;renda familiar disponible bruta;per habitant (€);;18
2008;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,2
2008;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;168409
2008;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;18,3
2008;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,2
2008;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;166969
2008;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;16,8
2008;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,6
2008;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;396549
2008;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;17,7
2008;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,8
2008;Castellbisbal;renda familiar disponible bruta;valor (milers €);;189495
2008;Castellbisbal;renda familiar disponible bruta;per habitant (€);;16,3
2008;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,4
2008;Castelldefels;renda familiar disponible bruta;valor (milers €);;1009721
2008;Castelldefels;renda familiar disponible bruta;per habitant (€);;16,7
2008;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,2
2008;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;155952
2008;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;13,7
2008;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;78,5
2008;Centelles;renda familiar disponible bruta;valor (milers €);;119779
2008;Centelles;renda familiar disponible bruta;per habitant (€);;16,8
2008;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,5
2008;Cerdanyola del Vallès;renda familiar disponible bruta;valor (milers €);;1006157
2008;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (€);;17,5
2008;Cerdanyola del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,5
2008;Cervelló;renda familiar disponible bruta;valor (milers €);;137149
2008;Cervelló;renda familiar disponible bruta;per habitant (€);;16,8
2008;Cervelló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,6
2008;Cervera;renda familiar disponible bruta;valor (milers €);;150866
2008;Cervera;renda familiar disponible bruta;per habitant (€);;16,4
2008;Cervera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,4
2008;Constantí;renda familiar disponible bruta;valor (milers €);;83621
2008;Constantí;renda familiar disponible bruta;per habitant (€);;13,4
2008;Constantí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;77,2
2008;Corbera de Llobregat;renda familiar disponible bruta;valor (milers €);;242265
2008;Corbera de Llobregat;renda familiar disponible bruta;per habitant (€);;18,1
2008;Corbera de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,7
2008;Cornellà de Llobregat;renda familiar disponible bruta;valor (milers €);;1237636
2008;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (€);;14,7
2008;Cornellà de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,2
2008;Cubelles;renda familiar disponible bruta;valor (milers €);;206322
2008;Cubelles;renda familiar disponible bruta;per habitant (€);;15,6
2008;Cubelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,8
2008;Cunit;renda familiar disponible bruta;valor (milers €);;195817
2008;Cunit;renda familiar disponible bruta;per habitant (€);;16,8
2008;Cunit;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,4
2008;Deltebre;renda familiar disponible bruta;valor (milers €);;201478
2008;Deltebre;renda familiar disponible bruta;per habitant (€);;17,6
2008;Deltebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,9
2008;Escala, l';renda familiar disponible bruta;valor (milers €);;167331
2008;Escala, l';renda familiar disponible bruta;per habitant (€);;17,4
2008;Escala, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,3
2008;Esparreguera;renda familiar disponible bruta;valor (milers €);;325741
2008;Esparreguera;renda familiar disponible bruta;per habitant (€);;15,3
2008;Esparreguera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,9
2008;Esplugues de Llobregat;renda familiar disponible bruta;valor (milers €);;817989
2008;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (€);;17,8
2008;Esplugues de Llobregat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,3
2008;Falset;renda familiar disponible bruta;valor (milers €);;48956
2008;Falset;renda familiar disponible bruta;per habitant (€);;17,7
2008;Falset;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,6
2008;Figueres;renda familiar disponible bruta;valor (milers €);;750901
2008;Figueres;renda familiar disponible bruta;per habitant (€);;18,1
2008;Figueres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,3
2008;Franqueses del Vallès, les;renda familiar disponible bruta;valor (milers €);;264285
2008;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (€);;15,5
2008;Franqueses del Vallès, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89
2008;Gandesa;renda familiar disponible bruta;valor (milers €);;50391
2008;Gandesa;renda familiar disponible bruta;per habitant (€);;15,8
2008;Gandesa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,9
2008;Garriga, la;renda familiar disponible bruta;valor (milers €);;266761
2008;Garriga, la;renda familiar disponible bruta;per habitant (€);;18,3
2008;Garriga, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,2
2008;Gavà;renda familiar disponible bruta;valor (milers €);;733724
2008;Gavà;renda familiar disponible bruta;per habitant (€);;16,4
2008;Gavà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94
2008;Gelida;renda familiar disponible bruta;valor (milers €);;115937
2008;Gelida;renda familiar disponible bruta;per habitant (€);;17,3
2008;Gelida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,6
2008;Girona;renda familiar disponible bruta;valor (milers €);;1871098
2008;Girona;renda familiar disponible bruta;per habitant (€);;20
2008;Girona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;115,2
2008;Gironella;renda familiar disponible bruta;valor (milers €);;88842
2008;Gironella;renda familiar disponible bruta;per habitant (€);;17,7
2008;Gironella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102
2008;Granollers;renda familiar disponible bruta;valor (milers €);;955016
2008;Granollers;renda familiar disponible bruta;per habitant (€);;16,1
2008;Granollers;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,3
2008;Guissona;renda familiar disponible bruta;valor (milers €);;86291
2008;Guissona;renda familiar disponible bruta;per habitant (€);;14,8
2008;Guissona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,8
2008;Hospitalet de Llobregat, l';renda familiar disponible bruta;valor (milers €);;3564661
2008;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (€);;14,1
2008;Hospitalet de Llobregat, l';renda familiar disponible bruta;per habitant (índex Catalunya=100);;80,8
2008;Igualada;renda familiar disponible bruta;valor (milers €);;662541
2008;Igualada;renda familiar disponible bruta;per habitant (€);;17,4
2008;Igualada;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,9
2008;Llagosta, la;renda familiar disponible bruta;valor (milers €);;175061
2008;Llagosta, la;renda familiar disponible bruta;per habitant (€);;12,9
2008;Llagosta, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;74,4
2008;Llagostera;renda familiar disponible bruta;valor (milers €);;121884
2008;Llagostera;renda familiar disponible bruta;per habitant (€);;16,2
2008;Llagostera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93
2008;Llançà;renda familiar disponible bruta;valor (milers €);;96880
2008;Llançà;renda familiar disponible bruta;per habitant (€);;19,6
2008;Llançà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;112,6
2008;Lleida;renda familiar disponible bruta;valor (milers €);;2332723
2008;Lleida;renda familiar disponible bruta;per habitant (€);;17,7
2008;Lleida;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,8
2008;Lliçà d'Amunt;renda familiar disponible bruta;valor (milers €);;203321
2008;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (€);;14,8
2008;Lliçà d'Amunt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,9
2008;Lliçà de Vall;renda familiar disponible bruta;valor (milers €);;114938
2008;Lliçà de Vall;renda familiar disponible bruta;per habitant (€);;18,7
2008;Lliçà de Vall;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107,5
2008;Llinars del Vallès;renda familiar disponible bruta;valor (milers €);;143816
2008;Llinars del Vallès;renda familiar disponible bruta;per habitant (€);;16,3
2008;Llinars del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,9
2008;Lloret de Mar;renda familiar disponible bruta;valor (milers €);;581029
2008;Lloret de Mar;renda familiar disponible bruta;per habitant (€);;15,7
2008;Lloret de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,4
2008;Maçanet de la Selva;renda familiar disponible bruta;valor (milers €);;90111
2008;Maçanet de la Selva;renda familiar disponible bruta;per habitant (€);;14
2008;Maçanet de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;80,2
2008;Malgrat de Mar;renda familiar disponible bruta;valor (milers €);;274723
2008;Malgrat de Mar;renda familiar disponible bruta;per habitant (€);;15,1
2008;Malgrat de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,1
2008;Manlleu;renda familiar disponible bruta;valor (milers €);;306152
2008;Manlleu;renda familiar disponible bruta;per habitant (€);;15
2008;Manlleu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86
2008;Manresa;renda familiar disponible bruta;valor (milers €);;1295845
2008;Manresa;renda familiar disponible bruta;per habitant (€);;17,4
2008;Manresa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,8
2008;Martorell;renda familiar disponible bruta;valor (milers €);;390879
2008;Martorell;renda familiar disponible bruta;per habitant (€);;15
2008;Martorell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,4
2008;Masnou, el;renda familiar disponible bruta;valor (milers €);;458995
2008;Masnou, el;renda familiar disponible bruta;per habitant (€);;21
2008;Masnou, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;120,5
2008;Masquefa;renda familiar disponible bruta;valor (milers €);;118962
2008;Masquefa;renda familiar disponible bruta;per habitant (€);;14,9
2008;Masquefa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,4
2008;Matadepera;renda familiar disponible bruta;valor (milers €);;256340
2008;Matadepera;renda familiar disponible bruta;per habitant (€);;30,6
2008;Matadepera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;175,9
2008;Mataró;renda familiar disponible bruta;valor (milers €);;1904006
2008;Mataró;renda familiar disponible bruta;per habitant (€);;16
2008;Mataró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,8
2008;Moià;renda familiar disponible bruta;valor (milers €);;91511
2008;Moià;renda familiar disponible bruta;per habitant (€);;16,4
2008;Moià;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94
2008;Molins de Rei;renda familiar disponible bruta;valor (milers €);;447825
2008;Molins de Rei;renda familiar disponible bruta;per habitant (€);;19
2008;Molins de Rei;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,2
2008;Mollerussa;renda familiar disponible bruta;valor (milers €);;217048
2008;Mollerussa;renda familiar disponible bruta;per habitant (€);;15,8
2008;Mollerussa;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91
2008;Mollet del Vallès;renda familiar disponible bruta;valor (milers €);;750489
2008;Mollet del Vallès;renda familiar disponible bruta;per habitant (€);;14,6
2008;Mollet del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,9
2008;Montblanc;renda familiar disponible bruta;valor (milers €);;117612
2008;Montblanc;renda familiar disponible bruta;per habitant (€);;16,7
2008;Montblanc;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96
2008;Montcada i Reixac;renda familiar disponible bruta;valor (milers €);;502827
2008;Montcada i Reixac;renda familiar disponible bruta;per habitant (€);;15,5
2008;Montcada i Reixac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89
2008;Montgat;renda familiar disponible bruta;valor (milers €);;177872
2008;Montgat;renda familiar disponible bruta;per habitant (€);;17,7
2008;Montgat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,8
2008;Montmeló;renda familiar disponible bruta;valor (milers €);;134018
2008;Montmeló;renda familiar disponible bruta;per habitant (€);;15,3
2008;Montmeló;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,7
2008;Montornès del Vallès;renda familiar disponible bruta;valor (milers €);;205704
2008;Montornès del Vallès;renda familiar disponible bruta;per habitant (€);;13,7
2008;Montornès del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;78,5
2008;Mont-roig del Camp;renda familiar disponible bruta;valor (milers €);;181385
2008;Mont-roig del Camp;renda familiar disponible bruta;per habitant (€);;16,1
2008;Mont-roig del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,8
2008;Móra d'Ebre;renda familiar disponible bruta;valor (milers €);;97258
2008;Móra d'Ebre;renda familiar disponible bruta;per habitant (€);;18,1
2008;Móra d'Ebre;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103,9
2008;Navarcles;renda familiar disponible bruta;valor (milers €);;97479
2008;Navarcles;renda familiar disponible bruta;per habitant (€);;16,8
2008;Navarcles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,7
2008;Navàs;renda familiar disponible bruta;valor (milers €);;106948
2008;Navàs;renda familiar disponible bruta;per habitant (€);;17,6
2008;Navàs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,9
2008;Olesa de Montserrat;renda familiar disponible bruta;valor (milers €);;350168
2008;Olesa de Montserrat;renda familiar disponible bruta;per habitant (€);;15,4
2008;Olesa de Montserrat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,5
2008;Olot;renda familiar disponible bruta;valor (milers €);;585199
2008;Olot;renda familiar disponible bruta;per habitant (€);;17,9
2008;Olot;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,7
2008;Palafolls;renda familiar disponible bruta;valor (milers €);;122023
2008;Palafolls;renda familiar disponible bruta;per habitant (€);;14,6
2008;Palafolls;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,8
2008;Palafrugell;renda familiar disponible bruta;valor (milers €);;355975
2008;Palafrugell;renda familiar disponible bruta;per habitant (€);;16,5
2008;Palafrugell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95
2008;Palamós;renda familiar disponible bruta;valor (milers €);;282652
2008;Palamós;renda familiar disponible bruta;per habitant (€);;16,3
2008;Palamós;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,4
2008;Palau-solità i Plegamans;renda familiar disponible bruta;valor (milers €);;236304
2008;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (€);;17,2
2008;Palau-solità i Plegamans;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,9
2008;Pallejà;renda familiar disponible bruta;valor (milers €);;183620
2008;Pallejà;renda familiar disponible bruta;per habitant (€);;16,9
2008;Pallejà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,9
2008;Parets del Vallès;renda familiar disponible bruta;valor (milers €);;277643
2008;Parets del Vallès;renda familiar disponible bruta;per habitant (€);;16,2
2008;Parets del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,9
2008;Piera;renda familiar disponible bruta;valor (milers €);;201640
2008;Piera;renda familiar disponible bruta;per habitant (€);;14,4
2008;Piera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,7
2008;Pineda de Mar;renda familiar disponible bruta;valor (milers €);;375301
2008;Pineda de Mar;renda familiar disponible bruta;per habitant (€);;14,6
2008;Pineda de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;83,8
2008;Polinyà;renda familiar disponible bruta;valor (milers €);;112480
2008;Polinyà;renda familiar disponible bruta;per habitant (€);;15,2
2008;Polinyà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87,4
2008;Pont de Suert, el;renda familiar disponible bruta;valor (milers €);;46184
2008;Pont de Suert, el;renda familiar disponible bruta;per habitant (€);;18,6
2008;Pont de Suert, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107,1
2008;Prat de Llobregat, el;renda familiar disponible bruta;valor (milers €);;940815
2008;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (€);;15,1
2008;Prat de Llobregat, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87
2008;Premià de Dalt;renda familiar disponible bruta;valor (milers €);;210977
2008;Premià de Dalt;renda familiar disponible bruta;per habitant (€);;21,6
2008;Premià de Dalt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;124
2008;Premià de Mar;renda familiar disponible bruta;valor (milers €);;466730
2008;Premià de Mar;renda familiar disponible bruta;per habitant (€);;17,2
2008;Premià de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,9
2008;Puigcerdà;renda familiar disponible bruta;valor (milers €);;167605
2008;Puigcerdà;renda familiar disponible bruta;per habitant (€);;19,1
2008;Puigcerdà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,9
2008;Ràpita, la;renda familiar disponible bruta;valor (milers €);;243246
2008;Ràpita, la;renda familiar disponible bruta;per habitant (€);;16,2
2008;Ràpita, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,3
2008;Reus;renda familiar disponible bruta;valor (milers €);;1840739
2008;Reus;renda familiar disponible bruta;per habitant (€);;17,5
2008;Reus;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,7
2008;Ripoll;renda familiar disponible bruta;valor (milers €);;198568
2008;Ripoll;renda familiar disponible bruta;per habitant (€);;18,2
2008;Ripoll;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,4
2008;Ripollet;renda familiar disponible bruta;valor (milers €);;526520
2008;Ripollet;renda familiar disponible bruta;per habitant (€);;14,6
2008;Ripollet;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,1
2008;Riudoms;renda familiar disponible bruta;valor (milers €);;105027
2008;Riudoms;renda familiar disponible bruta;per habitant (€);;16,8
2008;Riudoms;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,3
2008;Roca del Vallès, la;renda familiar disponible bruta;valor (milers €);;171331
2008;Roca del Vallès, la;renda familiar disponible bruta;per habitant (€);;17,2
2008;Roca del Vallès, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;98,7
2008;Roda de Berà;renda familiar disponible bruta;valor (milers €);;99122
2008;Roda de Berà;renda familiar disponible bruta;per habitant (€);;16,7
2008;Roda de Berà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,9
2008;Roda de Ter;renda familiar disponible bruta;valor (milers €);;89057
2008;Roda de Ter;renda familiar disponible bruta;per habitant (€);;15,1
