any;municipi;edat any a any;sexe;concepte;estat;valor
2017;Alins;total;homes;població;;152
2017;Alins;total;dones;població;;134
2017;Alins;total;total;població;;286
2017;Alió;total;homes;població;;195
2017;Alió;total;dones;població;;213
2017;Alió;total;total;població;;408
2017;Almacelles;total;homes;població;;3577
2017;Almacelles;total;dones;població;;3280
2017;Almacelles;total;total;població;;6857
2017;Almatret;total;homes;població;;174
2017;Almatret;total;dones;població;;145
2017;Almatret;total;total;població;;319
2017;Almenar;total;homes;població;;1838
2017;Almenar;total;dones;població;;1630
2017;Almenar;total;total;població;;3468
2017;Almoster;total;homes;població;;682
2017;Almoster;total;dones;població;;679
2017;Almoster;total;total;població;;1361
2017;Alòs de Balaguer;total;homes;població;;74
2017;Alòs de Balaguer;total;dones;població;;54
2017;Alòs de Balaguer;total;total;població;;128
2017;Alp;total;homes;població;;775
2017;Alp;total;dones;població;;724
2017;Alp;total;total;població;;1499
2017;Alpens;total;homes;població;;144
2017;Alpens;total;dones;població;;133
2017;Alpens;total;total;població;;277
2017;Alpicat;total;homes;població;;3146
2017;Alpicat;total;dones;població;;3139
2017;Alpicat;total;total;població;;6285
2017;Alt Àneu;total;homes;població;;229
2017;Alt Àneu;total;dones;població;;176
2017;Alt Àneu;total;total;població;;405
2017;Altafulla;total;homes;població;;2485
2017;Altafulla;total;dones;població;;2604
2017;Altafulla;total;total;població;;5089
2017;Amer;total;homes;població;;1090
2017;Amer;total;dones;població;;1152
2017;Amer;total;total;població;;2242
2017;Ametlla de Mar, l';total;homes;població;;3473
2017;Ametlla de Mar, l';total;dones;població;;3414
2017;Ametlla de Mar, l';total;total;població;;6887
2017;Ametlla del Vallès, l';total;homes;població;;4228
2017;Ametlla del Vallès, l';total;dones;població;;4140
2017;Ametlla del Vallès, l';total;total;població;;8368
2017;Ampolla, l';total;homes;població;;1699
2017;Ampolla, l';total;dones;població;;1635
2017;Ampolla, l';total;total;població;;3334
2017;Amposta;total;homes;població;;10331
2017;Amposta;total;dones;població;;10241
2017;Amposta;total;total;població;;20572
2017;Anglès;total;homes;població;;2713
2017;Anglès;total;dones;població;;2766
2017;Anglès;total;total;població;;5479
2017;Anglesola;total;homes;població;;665
2017;Anglesola;total;dones;població;;659
2017;Anglesola;total;total;població;;1324
2017;Arbeca;total;homes;població;;1129
2017;Arbeca;total;dones;població;;1102
2017;Arbeca;total;total;població;;2231
2017;Arboç, l';total;homes;població;;2822
2017;Arboç, l';total;dones;població;;2667
2017;Arboç, l';total;total;població;;5489
2017;Arbolí;total;homes;població;;70
2017;Arbolí;total;dones;població;;53
2017;Arbolí;total;total;població;;123
2017;Arbúcies;total;homes;població;;3307
2017;Arbúcies;total;dones;població;;3120
2017;Arbúcies;total;total;població;;6427
2017;Arenys de Mar;total;homes;població;;7457
2017;Arenys de Mar;total;dones;població;;7911
2017;Arenys de Mar;total;total;població;;15368
2017;Arenys de Munt;total;homes;població;;4380
2017;Arenys de Munt;total;dones;població;;4348
2017;Arenys de Munt;total;total;població;;8728
2017;Argelaguer;total;homes;població;;219
2017;Argelaguer;total;dones;població;;204
2017;Argelaguer;total;total;població;;423
2017;Argençola;total;homes;població;;113
2017;Argençola;total;dones;població;;107
2017;Argençola;total;total;població;;220
2017;Argentera, l';total;homes;població;;76
2017;Argentera, l';total;dones;població;;59
2017;Argentera, l';total;total;població;;135
2017;Argentona;total;homes;població;;5947
2017;Argentona;total;dones;població;;6186
2017;Argentona;total;total;població;;12133
2017;Armentera, l';total;homes;població;;480
2017;Armentera, l';total;dones;població;;469
2017;Armentera, l';total;total;població;;949
2017;Arnes;total;homes;població;;234
2017;Arnes;total;dones;població;;225
2017;Arnes;total;total;població;;459
2017;Arres;total;homes;població;;37
2017;Arres;total;dones;població;;22
2017;Arres;total;total;població;;59
2017;Arsèguel;total;homes;població;;48
2017;Arsèguel;total;dones;població;;34
2017;Arsèguel;total;total;població;;82
2017;Artés;total;homes;població;;2822
2017;Artés;total;dones;població;;2763
2017;Artés;total;total;població;;5585
2017;Artesa de Lleida;total;homes;població;;795
2017;Artesa de Lleida;total;dones;població;;732
2017;Artesa de Lleida;total;total;població;;1527
2017;Artesa de Segre;total;homes;població;;1791
2017;Artesa de Segre;total;dones;població;;1717
2017;Artesa de Segre;total;total;població;;3508
2017;Ascó;total;homes;població;;868
2017;Ascó;total;dones;població;;822
2017;Ascó;total;total;població;;1690
2017;Aspa;total;homes;població;;107
2017;Aspa;total;dones;població;;107
2017;Aspa;total;total;població;;214
2017;Avellanes i Santa Linya, les;total;homes;població;;262
2017;Avellanes i Santa Linya, les;total;dones;població;;193
2017;Avellanes i Santa Linya, les;total;total;població;;455
2017;Avià;total;homes;població;;1112
2017;Avià;total;dones;població;;1137
2017;Avià;total;total;població;;2249
2017;Avinyó;total;homes;població;;1119
2017;Avinyó;total;dones;població;;1121
2017;Avinyó;total;total;població;;2240
2017;Avinyonet de Puigventós;total;homes;població;;781
2017;Avinyonet de Puigventós;total;dones;població;;784
2017;Avinyonet de Puigventós;total;total;població;;1565
2017;Avinyonet del Penedès;total;homes;població;;873
2017;Avinyonet del Penedès;total;dones;població;;780
2017;Avinyonet del Penedès;total;total;població;;1653
2017;Badalona;total;homes;població;;106216
2017;Badalona;total;dones;població;;109632
2017;Badalona;total;total;població;;215848
2017;Badia del Vallès;total;homes;població;;6586
2017;Badia del Vallès;total;dones;població;;6880
2017;Badia del Vallès;total;total;població;;13466
2017;Bagà;total;homes;població;;1061
2017;Bagà;total;dones;població;;1088
2017;Bagà;total;total;població;;2149
2017;Baix Pallars;total;homes;població;;183
2017;Baix Pallars;total;dones;població;;158
2017;Baix Pallars;total;total;població;;341
2017;Balaguer;total;homes;població;;8420
2017;Balaguer;total;dones;població;;8250
2017;Balaguer;total;total;població;;16670
2017;Balenyà;total;homes;població;;1844
2017;Balenyà;total;dones;població;;1821
2017;Balenyà;total;total;població;;3665
2017;Balsareny;total;homes;població;;1618
2017;Balsareny;total;dones;població;;1622
2017;Balsareny;total;total;població;;3240
2017;Banyeres del Penedès;total;homes;població;;1572
2017;Banyeres del Penedès;total;dones;població;;1549
2017;Banyeres del Penedès;total;total;població;;3121
2017;Banyoles;total;homes;població;;9644
2017;Banyoles;total;dones;població;;9753
2017;Banyoles;total;total;població;;19397
2017;Barbens;total;homes;població;;497
2017;Barbens;total;dones;població;;436
2017;Barbens;total;total;població;;933
2017;Barberà de la Conca;total;homes;població;;254
2017;Barberà de la Conca;total;dones;població;;223
2017;Barberà de la Conca;total;total;població;;477
2017;Barberà del Vallès;total;homes;població;;16211
2017;Barberà del Vallès;total;dones;població;;16649
2017;Barberà del Vallès;total;total;població;;32860
2017;Barcelona;total;homes;població;;766625
2017;Barcelona;total;dones;població;;854184
2017;Barcelona;total;total;població;;1620809
2017;Baronia de Rialb, la;total;homes;població;;124
2017;Baronia de Rialb, la;total;dones;població;;111
2017;Baronia de Rialb, la;total;total;població;;235
2017;Bàscara;total;homes;població;;514
2017;Bàscara;total;dones;població;;475
2017;Bàscara;total;total;població;;989
2017;Bassella;total;homes;població;;109
2017;Bassella;total;dones;població;;120
2017;Bassella;total;total;població;;229
2017;Batea;total;homes;població;;965
2017;Batea;total;dones;població;;973
2017;Batea;total;total;població;;1938
2017;Bausen;total;homes;població;;33
2017;Bausen;total;dones;població;;34
2017;Bausen;total;total;població;;67
2017;Begues;total;homes;població;;3375
2017;Begues;total;dones;població;;3455
2017;Begues;total;total;població;;6830
2017;Begur;total;homes;població;;1974
2017;Begur;total;dones;població;;1959
2017;Begur;total;total;població;;3933
2017;Belianes;total;homes;població;;261
2017;Belianes;total;dones;població;;258
2017;Belianes;total;total;població;;519
2017;Bellaguarda;total;homes;població;;159
2017;Bellaguarda;total;dones;població;;146
2017;Bellaguarda;total;total;població;;305
2017;Bellcaire d'Empordà;total;homes;població;;328
2017;Bellcaire d'Empordà;total;dones;població;;340
2017;Bellcaire d'Empordà;total;total;població;;668
2017;Bellcaire d'Urgell;total;homes;població;;623
2017;Bellcaire d'Urgell;total;dones;població;;614
2017;Bellcaire d'Urgell;total;total;població;;1237
2017;Bell-lloc d'Urgell;total;homes;població;;1157
2017;Bell-lloc d'Urgell;total;dones;població;;1164
2017;Bell-lloc d'Urgell;total;total;població;;2321
2017;Bellmunt d'Urgell;total;homes;població;;92
2017;Bellmunt d'Urgell;total;dones;població;;96
2017;Bellmunt d'Urgell;total;total;població;;188
2017;Bellmunt del Priorat;total;homes;població;;146
2017;Bellmunt del Priorat;total;dones;població;;144
2017;Bellmunt del Priorat;total;total;població;;290
2017;Bellprat;total;homes;població;;46
2017;Bellprat;total;dones;població;;28
2017;Bellprat;total;total;població;;74
2017;Bellpuig;total;homes;població;;2591
2017;Bellpuig;total;dones;població;;2394
2017;Bellpuig;total;total;població;;4985
2017;Bellvei;total;homes;població;;1125
2017;Bellvei;total;dones;població;;1068
2017;Bellvei;total;total;població;;2193
2017;Bellver de Cerdanya;total;homes;població;;1014
2017;Bellver de Cerdanya;total;dones;població;;959
2017;Bellver de Cerdanya;total;total;població;;1973
2017;Bellvís;total;homes;població;;1157
2017;Bellvís;total;dones;població;;1119
2017;Bellvís;total;total;població;;2276
2017;Benavent de Segrià;total;homes;població;;753
2017;Benavent de Segrià;total;dones;població;;689
2017;Benavent de Segrià;total;total;població;;1442
2017;Benifallet;total;homes;població;;345
2017;Benifallet;total;dones;població;;376
2017;Benifallet;total;total;població;;721
2017;Benissanet;total;homes;població;;631
2017;Benissanet;total;dones;població;;541
2017;Benissanet;total;total;població;;1172
2017;Berga;total;homes;població;;7945
2017;Berga;total;dones;població;;8170
2017;Berga;total;total;població;;16115
2017;Besalú;total;homes;població;;1153
2017;Besalú;total;dones;població;;1290
2017;Besalú;total;total;població;;2443
2017;Bescanó;total;homes;població;;2479
2017;Bescanó;total;dones;població;;2450
2017;Bescanó;total;total;població;;4929
2017;Beuda;total;homes;població;;101
2017;Beuda;total;dones;població;;80
2017;Beuda;total;total;població;;181
2017;Bigues i Riells del Fai;total;homes;població;;4569
2017;Bigues i Riells del Fai;total;dones;població;;4388
2017;Bigues i Riells del Fai;total;total;població;;8957
2017;Biosca;total;homes;població;;99
2017;Biosca;total;dones;població;;87
2017;Biosca;total;total;població;;186
2017;Bisbal d'Empordà, la;total;homes;població;;5365
2017;Bisbal d'Empordà, la;total;dones;població;;5410
2017;Bisbal d'Empordà, la;total;total;població;;10775
2017;Bisbal de Montsant, la;total;homes;població;;117
2017;Bisbal de Montsant, la;total;dones;població;;100
2017;Bisbal de Montsant, la;total;total;població;;217
2017;Bisbal del Penedès, la;total;homes;població;;1846
2017;Bisbal del Penedès, la;total;dones;població;;1614
2017;Bisbal del Penedès, la;total;total;població;;3460
2017;Biure;total;homes;població;;118
2017;Biure;total;dones;població;;112
2017;Biure;total;total;població;;230
2017;Blancafort;total;homes;població;;199
2017;Blancafort;total;dones;població;;182
2017;Blancafort;total;total;població;;381
2017;Blanes;total;homes;població;;19333
2017;Blanes;total;dones;població;;19480
2017;Blanes;total;total;població;;38813
2017;Boadella i les Escaules;total;homes;població;;140
2017;Boadella i les Escaules;total;dones;població;;127
2017;Boadella i les Escaules;total;total;població;;267
2017;Bolvir;total;homes;població;;199
2017;Bolvir;total;dones;població;;181
2017;Bolvir;total;total;població;;380
2017;Bonastre;total;homes;població;;333
2017;Bonastre;total;dones;població;;328
2017;Bonastre;total;total;població;;661
2017;Bòrdes, Es;total;homes;població;;140
2017;Bòrdes, Es;total;dones;població;;112
2017;Bòrdes, Es;total;total;població;;252
2017;Bordils;total;homes;població;;854
2017;Bordils;total;dones;població;;839
2017;Bordils;total;total;població;;1693
2017;Borges Blanques, les;total;homes;població;;3068
2017;Borges Blanques, les;total;dones;població;;2937
2017;Borges Blanques, les;total;total;població;;6005
2017;Borges del Camp, les;total;homes;població;;1057
2017;Borges del Camp, les;total;dones;població;;1023
2017;Borges del Camp, les;total;total;població;;2080
2017;Borrassà;total;homes;població;;367
2017;Borrassà;total;dones;població;;348
2017;Borrassà;total;total;població;;715
2017;Borredà;total;homes;població;;267
2017;Borredà;total;dones;població;;213
2017;Borredà;total;total;població;;480
2017;Bossòst;total;homes;població;;546
2017;Bossòst;total;dones;població;;574
2017;Bossòst;total;total;població;;1120
2017;Bot;total;homes;població;;306
2017;Bot;total;dones;població;;303
2017;Bot;total;total;població;;609
2017;Botarell;total;homes;població;;566
2017;Botarell;total;dones;població;;512
2017;Botarell;total;total;població;;1078
2017;Bovera;total;homes;població;;147
2017;Bovera;total;dones;població;;119
2017;Bovera;total;total;població;;266
2017;Bràfim;total;homes;població;;335
2017;Bràfim;total;dones;població;;337
2017;Bràfim;total;total;població;;672
2017;Breda;total;homes;població;;1844
2017;Breda;total;dones;població;;1896
2017;Breda;total;total;població;;3740
2017;Bruc, el;total;homes;població;;1073
2017;Bruc, el;total;dones;població;;915
2017;Bruc, el;total;total;població;;1988
2017;Brull, el;total;homes;població;;139
2017;Brull, el;total;dones;població;;119
2017;Brull, el;total;total;població;;258
2017;Brunyola i Sant Martí Sapresa;total;homes;població;;185
2017;Brunyola i Sant Martí Sapresa;total;dones;població;;184
2017;Brunyola i Sant Martí Sapresa;total;total;població;;369
2017;Cabacés;total;homes;població;;159
2017;Cabacés;total;dones;població;;150
2017;Cabacés;total;total;població;;309
2017;Cabanabona;total;homes;població;;35
2017;Cabanabona;total;dones;població;;46
2017;Cabanabona;total;total;població;;81
2017;Cabanelles;total;homes;població;;150
2017;Cabanelles;total;dones;població;;115
2017;Cabanelles;total;total;població;;265
2017;Cabanes;total;homes;població;;490
2017;Cabanes;total;dones;població;;413
2017;Cabanes;total;total;població;;903
2017;Cabanyes, les;total;homes;població;;484
2017;Cabanyes, les;total;dones;població;;463
2017;Cabanyes, les;total;total;població;;947
2017;Cabó;total;homes;població;;51
2017;Cabó;total;dones;població;;42
2017;Cabó;total;total;població;;93
2017;Cabra del Camp;total;homes;població;;592
2017;Cabra del Camp;total;dones;població;;539
2017;Cabra del Camp;total;total;població;;1131
2017;Cabrera d'Anoia;total;homes;població;;724
2017;Cabrera d'Anoia;total;dones;població;;640
2017;Cabrera d'Anoia;total;total;població;;1364
2017;Cabrera de Mar;total;homes;població;;2325
2017;Cabrera de Mar;total;dones;població;;2269
2017;Cabrera de Mar;total;total;població;;4594
2017;Cabrils;total;homes;població;;3602
2017;Cabrils;total;dones;població;;3694
2017;Cabrils;total;total;població;;7296
2017;Cadaqués;total;homes;població;;1359
2017;Cadaqués;total;dones;població;;1435
2017;Cadaqués;total;total;població;;2794
2017;Calaf;total;homes;població;;1776
2017;Calaf;total;dones;població;;1701
2017;Calaf;total;total;població;;3477
2017;Calafell;total;homes;població;;12541
2017;Calafell;total;dones;població;;12357
2017;Calafell;total;total;població;;24898
2017;Calders;total;homes;població;;497
2017;Calders;total;dones;població;;465
2017;Calders;total;total;població;;962
2017;Caldes d'Estrac;total;homes;població;;1356
2017;Caldes d'Estrac;total;dones;població;;1467
2017;Caldes d'Estrac;total;total;població;;2823
2017;Caldes de Malavella;total;homes;població;;3646
2017;Caldes de Malavella;total;dones;població;;3705
2017;Caldes de Malavella;total;total;població;;7351
2017;Caldes de Montbui;total;homes;població;;8524
2017;Caldes de Montbui;total;dones;població;;8663
2017;Caldes de Montbui;total;total;població;;17187
2017;Calella;total;homes;població;;9015
2017;Calella;total;dones;població;;9466
2017;Calella;total;total;població;;18481
2017;Calldetenes;total;homes;població;;1238
2017;Calldetenes;total;dones;població;;1208
2017;Calldetenes;total;total;població;;2446
2017;Callús;total;homes;població;;1008
2017;Callús;total;dones;població;;1059
2017;Callús;total;total;població;;2067
2017;Calonge de Segarra;total;homes;població;;100
2017;Calonge de Segarra;total;dones;població;;98
2017;Calonge de Segarra;total;total;població;;198
2017;Calonge i Sant Antoni;total;homes;població;;5409
2017;Calonge i Sant Antoni;total;dones;població;;5395
2017;Calonge i Sant Antoni;total;total;població;;10804
2017;Camarasa;total;homes;població;;439
2017;Camarasa;total;dones;població;;424
2017;Camarasa;total;total;població;;863
2017;Camarles;total;homes;població;;1661
2017;Camarles;total;dones;població;;1609
2017;Camarles;total;total;població;;3270
2017;Cambrils;total;homes;població;;16099
2017;Cambrils;total;dones;població;;16756
2017;Cambrils;total;total;població;;32855
2017;Camós;total;homes;població;;343
2017;Camós;total;dones;població;;344
2017;Camós;total;total;població;;687
2017;Campdevànol;total;homes;població;;1585
2017;Campdevànol;total;dones;població;;1658
2017;Campdevànol;total;total;població;;3243
2017;Campelles;total;homes;població;;70
2017;Campelles;total;dones;població;;65
2017;Campelles;total;total;població;;135
2017;Campins;total;homes;població;;260
2017;Campins;total;dones;població;;238
2017;Campins;total;total;població;;498
2017;Campllong;total;homes;població;;257
2017;Campllong;total;dones;població;;268
2017;Campllong;total;total;població;;525
2017;Camprodon;total;homes;població;;1091
2017;Camprodon;total;dones;població;;1123
2017;Camprodon;total;total;població;;2214
2017;Canejan;total;homes;població;;51
2017;Canejan;total;dones;població;;37
2017;Canejan;total;total;població;;88
2017;Canet d'Adri;total;homes;població;;358
2017;Canet d'Adri;total;dones;població;;345
2017;Canet d'Adri;total;total;població;;703
2017;Canet de Mar;total;homes;població;;7008
2017;Canet de Mar;total;dones;població;;7415
2017;Canet de Mar;total;total;població;;14423
2017;Canonja, la;total;homes;població;;2849
2017;Canonja, la;total;dones;població;;2955
2017;Canonja, la;total;total;població;;5804
2017;Canovelles;total;homes;població;;8326
2017;Canovelles;total;dones;població;;7819
2017;Canovelles;total;total;població;;16145
2017;Cànoves i Samalús;total;homes;població;;1472
2017;Cànoves i Samalús;total;dones;població;;1434
2017;Cànoves i Samalús;total;total;població;;2906
2017;Cantallops;total;homes;població;;162
2017;Cantallops;total;dones;població;;160
2017;Cantallops;total;total;població;;322
2017;Canyelles;total;homes;població;;2251
2017;Canyelles;total;dones;població;;2137
2017;Canyelles;total;total;població;;4388
2017;Capafonts;total;homes;població;;54
2017;Capafonts;total;dones;població;;48
2017;Capafonts;total;total;població;;102
2017;Capçanes;total;homes;població;;201
2017;Capçanes;total;dones;població;;202
2017;Capçanes;total;total;població;;403
2017;Capellades;total;homes;població;;2582
2017;Capellades;total;dones;població;;2643
2017;Capellades;total;total;població;;5225
2017;Capmany;total;homes;població;;316
2017;Capmany;total;dones;població;;307
2017;Capmany;total;total;població;;623
2017;Capolat;total;homes;població;;47
2017;Capolat;total;dones;població;;52
2017;Capolat;total;total;població;;99
2017;Cardedeu;total;homes;població;;8951
2017;Cardedeu;total;dones;població;;9259
2017;Cardedeu;total;total;població;;18210
2017;Cardona;total;homes;població;;2316
2017;Cardona;total;dones;població;;2412
2017;Cardona;total;total;població;;4728
2017;Carme;total;homes;població;;407
2017;Carme;total;dones;població;;384
2017;Carme;total;total;població;;791
2017;Caseres;total;homes;població;;118
2017;Caseres;total;dones;població;;116
2017;Caseres;total;total;població;;234
2017;Cassà de la Selva;total;homes;població;;5199
2017;Cassà de la Selva;total;dones;població;;5032
2017;Cassà de la Selva;total;total;població;;10231
2017;Casserres;total;homes;població;;767
2017;Casserres;total;dones;població;;790
2017;Casserres;total;total;població;;1557
2017;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;5214
2017;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;5379
2017;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;10593
2017;Castell de l'Areny;total;homes;població;;40
2017;Castell de l'Areny;total;dones;població;;29
2017;Castell de l'Areny;total;total;població;;69
2017;Castell de Mur;total;homes;població;;94
2017;Castell de Mur;total;dones;població;;74
2017;Castell de Mur;total;total;població;;168
2017;Castellar de la Ribera;total;homes;població;;72
2017;Castellar de la Ribera;total;dones;població;;68
2017;Castellar de la Ribera;total;total;població;;140
2017;Castellar de n'Hug;total;homes;població;;86
2017;Castellar de n'Hug;total;dones;població;;73
2017;Castellar de n'Hug;total;total;població;;159
2017;Castellar del Riu;total;homes;població;;96
2017;Castellar del Riu;total;dones;població;;70
2017;Castellar del Riu;total;total;població;;166
2017;Castellar del Vallès;total;homes;població;;11702
2017;Castellar del Vallès;total;dones;població;;12074
2017;Castellar del Vallès;total;total;població;;23776
2017;Castellbell i el Vilar;total;homes;població;;1856
2017;Castellbell i el Vilar;total;dones;població;;1762
2017;Castellbell i el Vilar;total;total;població;;3618
2017;Castellbisbal;total;homes;població;;6220
2017;Castellbisbal;total;dones;població;;6077
2017;Castellbisbal;total;total;població;;12297
2017;Castellcir;total;homes;població;;373
2017;Castellcir;total;dones;població;;350
2017;Castellcir;total;total;població;;723
2017;Castelldans;total;homes;població;;506
2017;Castelldans;total;dones;població;;437
2017;Castelldans;total;total;població;;943
2017;Castelldefels;total;homes;població;;32562
2017;Castelldefels;total;dones;població;;33392
2017;Castelldefels;total;total;població;;65954
2017;Castellet i la Gornal;total;homes;població;;1132
2017;Castellet i la Gornal;total;dones;població;;1101
2017;Castellet i la Gornal;total;total;població;;2233
2017;Castellfollit de la Roca;total;homes;població;;486
2017;Castellfollit de la Roca;total;dones;població;;465
2017;Castellfollit de la Roca;total;total;població;;951
2017;Castellfollit de Riubregós;total;homes;població;;91
2017;Castellfollit de Riubregós;total;dones;població;;69
2017;Castellfollit de Riubregós;total;total;població;;160
2017;Castellfollit del Boix;total;homes;població;;225
2017;Castellfollit del Boix;total;dones;població;;215
2017;Castellfollit del Boix;total;total;població;;440
2017;Castellgalí;total;homes;població;;1056
2017;Castellgalí;total;dones;població;;961
2017;Castellgalí;total;total;població;;2017
2017;Castellnou de Bages;total;homes;població;;658
2017;Castellnou de Bages;total;dones;població;;645
2017;Castellnou de Bages;total;total;població;;1303
2017;Castellnou de Seana;total;homes;població;;362
2017;Castellnou de Seana;total;dones;població;;324
2017;Castellnou de Seana;total;total;població;;686
2017;Castelló d'Empúries;total;homes;població;;5474
2017;Castelló d'Empúries;total;dones;població;;5317
2017;Castelló d'Empúries;total;total;població;;10791
2017;Castelló de Farfanya;total;homes;població;;289
2017;Castelló de Farfanya;total;dones;població;;253
2017;Castelló de Farfanya;total;total;població;;542
2017;Castellolí;total;homes;població;;289
2017;Castellolí;total;dones;població;;310
2017;Castellolí;total;total;població;;599
2017;Castellserà;total;homes;població;;507
2017;Castellserà;total;dones;població;;501
2017;Castellserà;total;total;població;;1008
2017;Castellterçol;total;homes;població;;1182
2017;Castellterçol;total;dones;població;;1192
2017;Castellterçol;total;total;població;;2374
2017;Castellvell del Camp;total;homes;població;;1425
2017;Castellvell del Camp;total;dones;població;;1424
2017;Castellvell del Camp;total;total;població;;2849
2017;Castellví de la Marca;total;homes;població;;772
2017;Castellví de la Marca;total;dones;població;;782
2017;Castellví de la Marca;total;total;població;;1554
2017;Castellví de Rosanes;total;homes;població;;898
2017;Castellví de Rosanes;total;dones;població;;928
2017;Castellví de Rosanes;total;total;població;;1826
2017;Catllar, el;total;homes;població;;2195
2017;Catllar, el;total;dones;població;;2056
2017;Catllar, el;total;total;població;;4251
2017;Cava;total;homes;població;;32
2017;Cava;total;dones;població;;20
2017;Cava;total;total;població;;52
2017;Cellera de Ter, la;total;homes;població;;1004
2017;Cellera de Ter, la;total;dones;població;;1002
2017;Cellera de Ter, la;total;total;població;;2006
2017;Celrà;total;homes;població;;2695
2017;Celrà;total;dones;població;;2681
2017;Celrà;total;total;població;;5376
2017;Centelles;total;homes;població;;3632
2017;Centelles;total;dones;població;;3785
2017;Centelles;total;total;població;;7417
2017;Cercs;total;homes;població;;573
2017;Cercs;total;dones;població;;593
2017;Cercs;total;total;població;;1166
2017;Cerdanyola del Vallès;total;homes;població;;28289
2017;Cerdanyola del Vallès;total;dones;població;;29434
