any;municipi;edat any a any;sexe;concepte;estat;valor
2016;Ametlla de Mar, l';total;dones;població;;3509
2016;Ametlla de Mar, l';total;total;població;;7102
2016;Ametlla del Vallès, l';total;homes;població;;4199
2016;Ametlla del Vallès, l';total;dones;població;;4138
2016;Ametlla del Vallès, l';total;total;població;;8337
2016;Ampolla, l';total;homes;població;;1680
2016;Ampolla, l';total;dones;població;;1642
2016;Ampolla, l';total;total;població;;3322
2016;Amposta;total;homes;població;;10389
2016;Amposta;total;dones;població;;10265
2016;Amposta;total;total;població;;20654
2016;Anglès;total;homes;població;;2709
2016;Anglès;total;dones;població;;2764
2016;Anglès;total;total;població;;5473
2016;Anglesola;total;homes;població;;668
2016;Anglesola;total;dones;població;;667
2016;Anglesola;total;total;població;;1335
2016;Arbeca;total;homes;població;;1137
2016;Arbeca;total;dones;població;;1103
2016;Arbeca;total;total;població;;2240
2016;Arboç, l';total;homes;població;;2842
2016;Arboç, l';total;dones;població;;2678
2016;Arboç, l';total;total;població;;5520
2016;Arbolí;total;homes;població;;72
2016;Arbolí;total;dones;població;;53
2016;Arbolí;total;total;població;;125
2016;Arbúcies;total;homes;població;;3298
2016;Arbúcies;total;dones;població;;3082
2016;Arbúcies;total;total;població;;6380
2016;Arenys de Mar;total;homes;població;;7463
2016;Arenys de Mar;total;dones;població;;7790
2016;Arenys de Mar;total;total;població;;15253
2016;Arenys de Munt;total;homes;població;;4353
2016;Arenys de Munt;total;dones;població;;4285
2016;Arenys de Munt;total;total;població;;8638
2016;Argelaguer;total;homes;població;;218
2016;Argelaguer;total;dones;població;;197
2016;Argelaguer;total;total;població;;415
2016;Argençola;total;homes;població;;120
2016;Argençola;total;dones;població;;107
2016;Argençola;total;total;població;;227
2016;Argentera, l';total;homes;població;;77
2016;Argentera, l';total;dones;població;;59
2016;Argentera, l';total;total;població;;136
2016;Argentona;total;homes;població;;5916
2016;Argentona;total;dones;població;;6135
2016;Argentona;total;total;població;;12051
2016;Armentera, l';total;homes;població;;471
2016;Armentera, l';total;dones;població;;464
2016;Armentera, l';total;total;població;;935
2016;Arnes;total;homes;població;;238
2016;Arnes;total;dones;població;;234
2016;Arnes;total;total;població;;472
2016;Arres;total;homes;població;;41
2016;Arres;total;dones;població;;23
2016;Arres;total;total;població;;64
2016;Arsèguel;total;homes;població;;50
2016;Arsèguel;total;dones;població;;33
2016;Arsèguel;total;total;població;;83
2016;Artés;total;homes;població;;2823
2016;Artés;total;dones;població;;2773
2016;Artés;total;total;població;;5596
2016;Artesa de Lleida;total;homes;població;;786
2016;Artesa de Lleida;total;dones;població;;726
2016;Artesa de Lleida;total;total;població;;1512
2016;Artesa de Segre;total;homes;població;;1808
2016;Artesa de Segre;total;dones;població;;1748
2016;Artesa de Segre;total;total;població;;3556
2016;Ascó;total;homes;població;;881
2016;Ascó;total;dones;població;;814
2016;Ascó;total;total;població;;1695
2016;Aspa;total;homes;població;;108
2016;Aspa;total;dones;població;;109
2016;Aspa;total;total;població;;217
2016;Avellanes i Santa Linya, les;total;homes;població;;267
2016;Avellanes i Santa Linya, les;total;dones;població;;198
2016;Avellanes i Santa Linya, les;total;total;població;;465
2016;Avià;total;homes;població;;1113
2016;Avià;total;dones;població;;1144
2016;Avià;total;total;població;;2257
2016;Avinyó;total;homes;població;;1102
2016;Avinyó;total;dones;població;;1110
2016;Avinyó;total;total;població;;2212
2016;Avinyonet de Puigventós;total;homes;població;;803
2016;Avinyonet de Puigventós;total;dones;població;;784
2016;Avinyonet de Puigventós;total;total;població;;1587
2016;Avinyonet del Penedès;total;homes;població;;885
2016;Avinyonet del Penedès;total;dones;població;;780
2016;Avinyonet del Penedès;total;total;població;;1665
2016;Badalona;total;homes;població;;106301
2016;Badalona;total;dones;població;;109333
2016;Badalona;total;total;població;;215634
2016;Badia del Vallès;total;homes;població;;6588
2016;Badia del Vallès;total;dones;població;;6894
2016;Badia del Vallès;total;total;població;;13482
2016;Bagà;total;homes;població;;1076
2016;Bagà;total;dones;població;;1086
2016;Bagà;total;total;població;;2162
2016;Baix Pallars;total;homes;població;;181
2016;Baix Pallars;total;dones;població;;161
2016;Baix Pallars;total;total;població;;342
2016;Balaguer;total;homes;població;;8363
2016;Balaguer;total;dones;població;;8167
2016;Balaguer;total;total;població;;16530
2016;Balenyà;total;homes;població;;1861
2016;Balenyà;total;dones;població;;1844
2016;Balenyà;total;total;població;;3705
2016;Balsareny;total;homes;població;;1629
2016;Balsareny;total;dones;població;;1656
2016;Balsareny;total;total;població;;3285
2016;Banyeres del Penedès;total;homes;població;;1563
2016;Banyeres del Penedès;total;dones;població;;1528
2016;Banyeres del Penedès;total;total;població;;3091
2016;Banyoles;total;homes;població;;9608
2016;Banyoles;total;dones;població;;9631
2016;Banyoles;total;total;població;;19239
2016;Barbens;total;homes;població;;500
2016;Barbens;total;dones;població;;443
2016;Barbens;total;total;població;;943
2016;Barberà de la Conca;total;homes;població;;255
2016;Barberà de la Conca;total;dones;població;;223
2016;Barberà de la Conca;total;total;població;;478
2016;Barberà del Vallès;total;homes;població;;16229
2016;Barberà del Vallès;total;dones;població;;16603
2016;Barberà del Vallès;total;total;població;;32832
2016;Barcelona;total;homes;població;;761487
2016;Barcelona;total;dones;població;;847259
2016;Barcelona;total;total;població;;1608746
2016;Baronia de Rialb, la;total;homes;població;;129
2016;Baronia de Rialb, la;total;dones;població;;111
2016;Baronia de Rialb, la;total;total;població;;240
2016;Bàscara;total;homes;població;;514
2016;Bàscara;total;dones;població;;466
2016;Bàscara;total;total;població;;980
2016;Bassella;total;homes;població;;112
2016;Bassella;total;dones;població;;123
2016;Bassella;total;total;població;;235
2016;Batea;total;homes;població;;982
2016;Batea;total;dones;població;;985
2016;Batea;total;total;població;;1967
2016;Bausen;total;homes;població;;33
2016;Bausen;total;dones;població;;31
2016;Bausen;total;total;població;;64
2016;Begues;total;homes;població;;3324
2016;Begues;total;dones;població;;3412
2016;Begues;total;total;població;;6736
2016;Begur;total;homes;població;;2000
2016;Begur;total;dones;població;;1957
2016;Begur;total;total;població;;3957
2016;Belianes;total;homes;població;;269
2016;Belianes;total;dones;població;;270
2016;Belianes;total;total;població;;539
2016;Bellaguarda;total;homes;població;;159
2016;Bellaguarda;total;dones;població;;148
2016;Bellaguarda;total;total;població;;307
2016;Bellcaire d'Empordà;total;homes;població;;317
2016;Bellcaire d'Empordà;total;dones;població;;330
2016;Bellcaire d'Empordà;total;total;població;;647
2016;Bellcaire d'Urgell;total;homes;població;;639
2016;Bellcaire d'Urgell;total;dones;població;;624
2016;Bellcaire d'Urgell;total;total;població;;1263
2016;Bell-lloc d'Urgell;total;homes;població;;1162
2016;Bell-lloc d'Urgell;total;dones;població;;1187
2016;Bell-lloc d'Urgell;total;total;població;;2349
2016;Bellmunt d'Urgell;total;homes;població;;90
2016;Bellmunt d'Urgell;total;dones;població;;98
2016;Bellmunt d'Urgell;total;total;població;;188
2016;Bellmunt del Priorat;total;homes;població;;145
2016;Bellmunt del Priorat;total;dones;població;;151
2016;Bellmunt del Priorat;total;total;població;;296
2016;Bellprat;total;homes;població;;46
2016;Bellprat;total;dones;població;;29
2016;Bellprat;total;total;població;;75
2016;Bellpuig;total;homes;població;;2600
2016;Bellpuig;total;dones;població;;2405
2016;Bellpuig;total;total;població;;5005
2016;Bellvei;total;homes;població;;1136
2016;Bellvei;total;dones;població;;1054
2016;Bellvei;total;total;població;;2190
2016;Bellver de Cerdanya;total;homes;població;;1034
2016;Bellver de Cerdanya;total;dones;població;;961
2016;Bellver de Cerdanya;total;total;població;;1995
2016;Bellvís;total;homes;població;;1150
2016;Bellvís;total;dones;població;;1114
2016;Bellvís;total;total;població;;2264
2016;Benavent de Segrià;total;homes;població;;772
2016;Benavent de Segrià;total;dones;població;;710
2016;Benavent de Segrià;total;total;població;;1482
2016;Benifallet;total;homes;població;;348
2016;Benifallet;total;dones;població;;360
2016;Benifallet;total;total;població;;708
2016;Benissanet;total;homes;població;;653
2016;Benissanet;total;dones;població;;565
2016;Benissanet;total;total;població;;1218
2016;Berga;total;homes;població;;7950
2016;Berga;total;dones;població;;8225
2016;Berga;total;total;població;;16175
2016;Besalú;total;homes;població;;1146
2016;Besalú;total;dones;població;;1292
2016;Besalú;total;total;població;;2438
2016;Bescanó;total;homes;població;;2432
2016;Bescanó;total;dones;població;;2422
2016;Bescanó;total;total;població;;4854
2016;Beuda;total;homes;població;;112
2016;Beuda;total;dones;població;;87
2016;Beuda;total;total;població;;199
2016;Bigues i Riells del Fai;total;homes;població;;4546
2016;Bigues i Riells del Fai;total;dones;població;;4369
2016;Bigues i Riells del Fai;total;total;població;;8915
2016;Biosca;total;homes;població;;99
2016;Biosca;total;dones;població;;88
2016;Biosca;total;total;població;;187
2016;Bisbal d'Empordà, la;total;homes;població;;5346
2016;Bisbal d'Empordà, la;total;dones;població;;5396
2016;Bisbal d'Empordà, la;total;total;població;;10742
2016;Bisbal de Montsant, la;total;homes;població;;115
2016;Bisbal de Montsant, la;total;dones;població;;93
2016;Bisbal de Montsant, la;total;total;població;;208
2016;Bisbal del Penedès, la;total;homes;població;;1831
2016;Bisbal del Penedès, la;total;dones;població;;1635
2016;Bisbal del Penedès, la;total;total;població;;3466
2016;Biure;total;homes;població;;122
2016;Biure;total;dones;població;;111
2016;Biure;total;total;població;;233
2016;Blancafort;total;homes;població;;205
2016;Blancafort;total;dones;població;;188
2016;Blancafort;total;total;població;;393
2016;Blanes;total;homes;població;;19491
2016;Blanes;total;dones;població;;19569
2016;Blanes;total;total;població;;39060
2016;Boadella i les Escaules;total;homes;població;;138
2016;Boadella i les Escaules;total;dones;població;;128
2016;Boadella i les Escaules;total;total;població;;266
2016;Bolvir;total;homes;població;;198
2016;Bolvir;total;dones;població;;177
2016;Bolvir;total;total;població;;375
2016;Bonastre;total;homes;població;;327
2016;Bonastre;total;dones;població;;312
2016;Bonastre;total;total;població;;639
2016;Bòrdes, Es;total;homes;població;;138
2016;Bòrdes, Es;total;dones;població;;112
2016;Bòrdes, Es;total;total;població;;250
2016;Bordils;total;homes;població;;836
2016;Bordils;total;dones;població;;844
2016;Bordils;total;total;població;;1680
2016;Borges Blanques, les;total;homes;població;;3062
2016;Borges Blanques, les;total;dones;població;;2938
2016;Borges Blanques, les;total;total;població;;6000
2016;Borges del Camp, les;total;homes;població;;1042
2016;Borges del Camp, les;total;dones;població;;1028
2016;Borges del Camp, les;total;total;població;;2070
2016;Borrassà;total;homes;població;;369
2016;Borrassà;total;dones;població;;342
2016;Borrassà;total;total;població;;711
2016;Borredà;total;homes;població;;274
2016;Borredà;total;dones;població;;221
2016;Borredà;total;total;població;;495
2016;Bossòst;total;homes;població;;555
2016;Bossòst;total;dones;població;;568
2016;Bossòst;total;total;població;;1123
2016;Bot;total;homes;població;;312
2016;Bot;total;dones;població;;303
2016;Bot;total;total;població;;615
2016;Botarell;total;homes;població;;587
2016;Botarell;total;dones;població;;533
2016;Botarell;total;total;població;;1120
2016;Bovera;total;homes;població;;147
2016;Bovera;total;dones;població;;120
2016;Bovera;total;total;població;;267
2016;Bràfim;total;homes;població;;337
2016;Bràfim;total;dones;població;;331
2016;Bràfim;total;total;població;;668
2016;Breda;total;homes;població;;1849
2016;Breda;total;dones;població;;1873
2016;Breda;total;total;població;;3722
2016;Bruc, el;total;homes;població;;1081
2016;Bruc, el;total;dones;població;;933
2016;Bruc, el;total;total;població;;2014
2016;Brull, el;total;homes;població;;142
2016;Brull, el;total;dones;població;;121
2016;Brull, el;total;total;població;;263
2016;Brunyola i Sant Martí Sapresa;total;homes;població;;196
2016;Brunyola i Sant Martí Sapresa;total;dones;població;;179
2016;Brunyola i Sant Martí Sapresa;total;total;població;;375
2016;Cabacés;total;homes;població;;166
2016;Cabacés;total;dones;població;;160
2016;Cabacés;total;total;població;;326
2016;Cabanabona;total;homes;població;;36
2016;Cabanabona;total;dones;població;;41
2016;Cabanabona;total;total;població;;77
2016;Cabanelles;total;homes;població;;146
2016;Cabanelles;total;dones;població;;111
2016;Cabanelles;total;total;població;;257
2016;Cabanes;total;homes;població;;494
2016;Cabanes;total;dones;població;;421
2016;Cabanes;total;total;població;;915
2016;Cabanyes, les;total;homes;població;;483
2016;Cabanyes, les;total;dones;població;;460
2016;Cabanyes, les;total;total;població;;943
2016;Cabó;total;homes;població;;48
2016;Cabó;total;dones;població;;44
2016;Cabó;total;total;població;;92
2016;Cabra del Camp;total;homes;població;;581
2016;Cabra del Camp;total;dones;població;;532
2016;Cabra del Camp;total;total;població;;1113
2016;Cabrera d'Anoia;total;homes;població;;712
2016;Cabrera d'Anoia;total;dones;població;;639
2016;Cabrera d'Anoia;total;total;població;;1351
2016;Cabrera de Mar;total;homes;població;;2299
2016;Cabrera de Mar;total;dones;població;;2254
2016;Cabrera de Mar;total;total;població;;4553
2016;Cabrils;total;homes;població;;3603
2016;Cabrils;total;dones;població;;3684
2016;Cabrils;total;total;població;;7287
2016;Cadaqués;total;homes;població;;1379
2016;Cadaqués;total;dones;població;;1458
2016;Cadaqués;total;total;població;;2837
2016;Calaf;total;homes;població;;1752
2016;Calaf;total;dones;població;;1672
2016;Calaf;total;total;població;;3424
2016;Calafell;total;homes;població;;12192
2016;Calafell;total;dones;població;;12097
2016;Calafell;total;total;població;;24289
2016;Calders;total;homes;població;;494
2016;Calders;total;dones;població;;459
2016;Calders;total;total;població;;953
2016;Caldes d'Estrac;total;homes;població;;1341
2016;Caldes d'Estrac;total;dones;població;;1425
2016;Caldes d'Estrac;total;total;població;;2766
2016;Caldes de Malavella;total;homes;població;;3611
2016;Caldes de Malavella;total;dones;població;;3609
2016;Caldes de Malavella;total;total;població;;7220
2016;Caldes de Montbui;total;homes;població;;8523
2016;Caldes de Montbui;total;dones;població;;8614
2016;Caldes de Montbui;total;total;població;;17137
2016;Calella;total;homes;població;;8979
2016;Calella;total;dones;població;;9338
2016;Calella;total;total;població;;18317
2016;Calldetenes;total;homes;població;;1233
2016;Calldetenes;total;dones;població;;1185
2016;Calldetenes;total;total;població;;2418
2016;Callús;total;homes;població;;1008
2016;Callús;total;dones;població;;1049
2016;Callús;total;total;població;;2057
2016;Calonge de Segarra;total;homes;població;;96
2016;Calonge de Segarra;total;dones;població;;95
2016;Calonge de Segarra;total;total;població;;191
2016;Calonge i Sant Antoni;total;homes;població;;5368
2016;Calonge i Sant Antoni;total;dones;població;;5341
2016;Calonge i Sant Antoni;total;total;població;;10709
2016;Camarasa;total;homes;població;;448
2016;Camarasa;total;dones;població;;431
2016;Camarasa;total;total;població;;879
2016;Camarles;total;homes;població;;1707
2016;Camarles;total;dones;població;;1642
2016;Camarles;total;total;població;;3349
2016;Cambrils;total;homes;població;;16317
2016;Cambrils;total;dones;població;;16956
2016;Cambrils;total;total;població;;33273
2016;Camós;total;homes;població;;340
2016;Camós;total;dones;població;;343
2016;Camós;total;total;població;;683
2016;Campdevànol;total;homes;població;;1630
2016;Campdevànol;total;dones;població;;1684
2016;Campdevànol;total;total;població;;3314
2016;Campelles;total;homes;població;;70
2016;Campelles;total;dones;població;;67
2016;Campelles;total;total;població;;137
2016;Campins;total;homes;població;;246
2016;Campins;total;dones;població;;224
2016;Campins;total;total;població;;470
2016;Campllong;total;homes;població;;258
2016;Campllong;total;dones;població;;258
2016;Campllong;total;total;població;;516
2016;Camprodon;total;homes;població;;1097
2016;Camprodon;total;dones;població;;1124
2016;Camprodon;total;total;població;;2221
2016;Canejan;total;homes;població;;54
2016;Canejan;total;dones;població;;43
2016;Canejan;total;total;població;;97
2016;Canet d'Adri;total;homes;població;;353
2016;Canet d'Adri;total;dones;població;;349
2016;Canet d'Adri;total;total;població;;702
2016;Canet de Mar;total;homes;població;;6936
2016;Canet de Mar;total;dones;població;;7348
2016;Canet de Mar;total;total;població;;14284
2016;Canonja, la;total;homes;població;;2886
2016;Canonja, la;total;dones;població;;2960
2016;Canonja, la;total;total;població;;5846
2016;Canovelles;total;homes;població;;8250
2016;Canovelles;total;dones;població;;7687
2016;Canovelles;total;total;població;;15937
2016;Cànoves i Samalús;total;homes;població;;1452
2016;Cànoves i Samalús;total;dones;població;;1421
2016;Cànoves i Samalús;total;total;població;;2873
2016;Cantallops;total;homes;població;;160
2016;Cantallops;total;dones;població;;157
2016;Cantallops;total;total;població;;317
2016;Canyelles;total;homes;població;;2246
2016;Canyelles;total;dones;població;;2161
2016;Canyelles;total;total;població;;4407
2016;Capafonts;total;homes;població;;58
2016;Capafonts;total;dones;població;;54
2016;Capafonts;total;total;població;;112
2016;Capçanes;total;homes;població;;192
2016;Capçanes;total;dones;població;;200
2016;Capçanes;total;total;població;;392
2016;Capellades;total;homes;població;;2572
2016;Capellades;total;dones;població;;2655
2016;Capellades;total;total;població;;5227
2016;Capmany;total;homes;població;;306
2016;Capmany;total;dones;població;;290
2016;Capmany;total;total;població;;596
2016;Capolat;total;homes;població;;45
2016;Capolat;total;dones;població;;48
2016;Capolat;total;total;població;;93
2016;Cardedeu;total;homes;població;;8958
2016;Cardedeu;total;dones;població;;9200
2016;Cardedeu;total;total;població;;18158
2016;Cardona;total;homes;població;;2351
2016;Cardona;total;dones;població;;2424
2016;Cardona;total;total;població;;4775
2016;Carme;total;homes;població;;411
2016;Carme;total;dones;població;;380
2016;Carme;total;total;població;;791
2016;Caseres;total;homes;població;;127
2016;Caseres;total;dones;població;;126
2016;Caseres;total;total;població;;253
2016;Cassà de la Selva;total;homes;població;;5101
2016;Cassà de la Selva;total;dones;població;;4924
2016;Cassà de la Selva;total;total;població;;10025
2016;Casserres;total;homes;població;;760
2016;Casserres;total;dones;població;;768
2016;Casserres;total;total;població;;1528
2016;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;5215
2016;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;5352
2016;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;10567
2016;Castell de l'Areny;total;homes;població;;40
2016;Castell de l'Areny;total;dones;població;;29
2016;Castell de l'Areny;total;total;població;;69
2016;Castell de Mur;total;homes;població;;94
2016;Castell de Mur;total;dones;població;;81
2016;Castell de Mur;total;total;població;;175
2016;Castellar de la Ribera;total;homes;població;;71
2016;Castellar de la Ribera;total;dones;població;;71
2016;Castellar de la Ribera;total;total;població;;142
2016;Castellar de n'Hug;total;homes;població;;83
2016;Castellar de n'Hug;total;dones;població;;74
2016;Castellar de n'Hug;total;total;població;;157
2016;Castellar del Riu;total;homes;població;;97
2016;Castellar del Riu;total;dones;població;;79
2016;Castellar del Riu;total;total;població;;176
2016;Castellar del Vallès;total;homes;població;;11639
2016;Castellar del Vallès;total;dones;població;;11994
2016;Castellar del Vallès;total;total;població;;23633
2016;Castellbell i el Vilar;total;homes;població;;1820
2016;Castellbell i el Vilar;total;dones;població;;1764
2016;Castellbell i el Vilar;total;total;població;;3584
2016;Castellbisbal;total;homes;població;;6206
2016;Castellbisbal;total;dones;població;;6071
2016;Castellbisbal;total;total;població;;12277
2016;Castellcir;total;homes;població;;367
2016;Castellcir;total;dones;població;;359
2016;Castellcir;total;total;població;;726
2016;Castelldans;total;homes;població;;524
2016;Castelldans;total;dones;població;;434
2016;Castelldans;total;total;població;;958
2016;Castelldefels;total;homes;població;;32034
2016;Castelldefels;total;dones;població;;32858
2016;Castelldefels;total;total;població;;64892
2016;Castellet i la Gornal;total;homes;població;;1104
2016;Castellet i la Gornal;total;dones;població;;1089
2016;Castellet i la Gornal;total;total;població;;2193
2016;Castellfollit de la Roca;total;homes;població;;494
2016;Castellfollit de la Roca;total;dones;població;;476
2016;Castellfollit de la Roca;total;total;població;;970
2016;Castellfollit de Riubregós;total;homes;població;;96
2016;Castellfollit de Riubregós;total;dones;població;;69
2016;Castellfollit de Riubregós;total;total;població;;165
2016;Castellfollit del Boix;total;homes;població;;225
2016;Castellfollit del Boix;total;dones;població;;223
2016;Castellfollit del Boix;total;total;població;;448
2016;Castellgalí;total;homes;població;;1039
2016;Castellgalí;total;dones;població;;956
2016;Castellgalí;total;total;població;;1995
2016;Castellnou de Bages;total;homes;població;;647
2016;Castellnou de Bages;total;dones;població;;640
2016;Castellnou de Bages;total;total;població;;1287
2016;Castellnou de Seana;total;homes;població;;393
2016;Castellnou de Seana;total;dones;població;;343
2016;Castellnou de Seana;total;total;població;;736
2016;Castelló d'Empúries;total;homes;població;;5441
2016;Castelló d'Empúries;total;dones;població;;5343
2016;Castelló d'Empúries;total;total;població;;10784
2016;Castelló de Farfanya;total;homes;població;;300
2016;Castelló de Farfanya;total;dones;població;;256
2016;Castelló de Farfanya;total;total;població;;556
2016;Castellolí;total;homes;població;;277
2016;Castellolí;total;dones;població;;296
2016;Castellolí;total;total;població;;573
2016;Castellserà;total;homes;població;;519
2016;Castellserà;total;dones;població;;511
2016;Castellserà;total;total;població;;1030
2016;Castellterçol;total;homes;població;;1181
2016;Castellterçol;total;dones;població;;1170
2016;Castellterçol;total;total;població;;2351
2016;Castellvell del Camp;total;homes;població;;1436
2016;Castellvell del Camp;total;dones;població;;1415
2016;Castellvell del Camp;total;total;població;;2851
2016;Castellví de la Marca;total;homes;població;;772
2016;Castellví de la Marca;total;dones;població;;773
2016;Castellví de la Marca;total;total;població;;1545
2016;Castellví de Rosanes;total;homes;població;;882
2016;Castellví de Rosanes;total;dones;població;;925
2016;Castellví de Rosanes;total;total;població;;1807
2016;Catllar, el;total;homes;població;;2170
2016;Catllar, el;total;dones;població;;2041
2016;Catllar, el;total;total;població;;4211
2016;Cava;total;homes;població;;35
2016;Cava;total;dones;població;;22
2016;Cava;total;total;població;;57
2016;Cellera de Ter, la;total;homes;població;;1023
2016;Cellera de Ter, la;total;dones;població;;1031
2016;Cellera de Ter, la;total;total;població;;2054
2016;Celrà;total;homes;població;;2665
2016;Celrà;total;dones;població;;2638
2016;Celrà;total;total;població;;5303
2016;Centelles;total;homes;població;;3632
2016;Centelles;total;dones;població;;3778
2016;Centelles;total;total;població;;7410
2016;Cercs;total;homes;població;;591
2016;Cercs;total;dones;població;;592
2016;Cercs;total;total;població;;1183
2016;Cerdanyola del Vallès;total;homes;població;;28184
2016;Cerdanyola del Vallès;total;dones;població;;29359
