any;municipi;edat any a any;sexe;concepte;estat;valor
2003;Alt Àneu;total;dones;població;;179
2003;Alt Àneu;total;total;població;;414
2003;Altafulla;total;homes;població;;1896
2003;Altafulla;total;dones;població;;1814
2003;Altafulla;total;total;població;;3710
2003;Amer;total;homes;població;;1075
2003;Amer;total;dones;població;;1114
2003;Amer;total;total;població;;2189
2003;Ametlla de Mar, l';total;homes;població;;3013
2003;Ametlla de Mar, l';total;dones;població;;2822
2003;Ametlla de Mar, l';total;total;població;;5835
2003;Ametlla del Vallès, l';total;homes;població;;3364
2003;Ametlla del Vallès, l';total;dones;població;;3393
2003;Ametlla del Vallès, l';total;total;població;;6757
2003;Ampolla, l';total;homes;població;;1071
2003;Ampolla, l';total;dones;població;;1062
2003;Ampolla, l';total;total;població;;2133
2003;Amposta;total;homes;població;;8912
2003;Amposta;total;dones;població;;8847
2003;Amposta;total;total;població;;17759
2003;Anglès;total;homes;població;;2606
2003;Anglès;total;dones;població;;2443
2003;Anglès;total;total;població;;5049
2003;Anglesola;total;homes;població;;650
2003;Anglesola;total;dones;població;;623
2003;Anglesola;total;total;població;;1273
2003;Arbeca;total;homes;població;;1163
2003;Arbeca;total;dones;població;;1132
2003;Arbeca;total;total;població;;2295
2003;Arboç, l';total;homes;població;;2080
2003;Arboç, l';total;dones;població;;1897
2003;Arboç, l';total;total;població;;3977
2003;Arbolí;total;homes;població;;65
2003;Arbolí;total;dones;població;;57
2003;Arbolí;total;total;població;;122
2003;Arbúcies;total;homes;població;;2953
2003;Arbúcies;total;dones;població;;2646
2003;Arbúcies;total;total;població;;5599
2003;Arenys de Mar;total;homes;població;;6549
2003;Arenys de Mar;total;dones;població;;6882
2003;Arenys de Mar;total;total;població;;13431
2003;Arenys de Munt;total;homes;població;;3509
2003;Arenys de Munt;total;dones;població;;3468
2003;Arenys de Munt;total;total;població;;6977
2003;Argelaguer;total;homes;població;;217
2003;Argelaguer;total;dones;població;;189
2003;Argelaguer;total;total;població;;406
2003;Argençola;total;homes;població;;110
2003;Argençola;total;dones;població;;92
2003;Argençola;total;total;població;;202
2003;Argentera, l';total;homes;població;;87
2003;Argentera, l';total;dones;població;;67
2003;Argentera, l';total;total;població;;154
2003;Argentona;total;homes;població;;5137
2003;Argentona;total;dones;població;;5165
2003;Argentona;total;total;població;;10302
2003;Armentera, l';total;homes;població;;373
2003;Armentera, l';total;dones;població;;374
2003;Armentera, l';total;total;població;;747
2003;Arnes;total;homes;població;;258
2003;Arnes;total;dones;població;;243
2003;Arnes;total;total;població;;501
2003;Arres;total;homes;població;;37
2003;Arres;total;dones;població;;26
2003;Arres;total;total;població;;63
2003;Arsèguel;total;homes;població;;52
2003;Arsèguel;total;dones;població;;46
2003;Arsèguel;total;total;població;;98
2003;Artés;total;homes;població;;2364
2003;Artés;total;dones;població;;2332
2003;Artés;total;total;població;;4696
2003;Artesa de Lleida;total;homes;població;;681
2003;Artesa de Lleida;total;dones;població;;637
2003;Artesa de Lleida;total;total;població;;1318
2003;Artesa de Segre;total;homes;població;;1782
2003;Artesa de Segre;total;dones;població;;1631
2003;Artesa de Segre;total;total;població;;3413
2003;Ascó;total;homes;població;;828
2003;Ascó;total;dones;població;;807
2003;Ascó;total;total;població;;1635
2003;Aspa;total;homes;població;;134
2003;Aspa;total;dones;població;;135
2003;Aspa;total;total;població;;269
2003;Avellanes i Santa Linya, les;total;homes;població;;262
2003;Avellanes i Santa Linya, les;total;dones;població;;213
2003;Avellanes i Santa Linya, les;total;total;població;;475
2003;Avià;total;homes;població;;978
2003;Avià;total;dones;població;;957
2003;Avià;total;total;població;;1935
2003;Avinyó;total;homes;població;;1024
2003;Avinyó;total;dones;població;;1025
2003;Avinyó;total;total;població;;2049
2003;Avinyonet de Puigventós;total;homes;població;;481
2003;Avinyonet de Puigventós;total;dones;població;;474
2003;Avinyonet de Puigventós;total;total;població;;955
2003;Avinyonet del Penedès;total;homes;població;;720
2003;Avinyonet del Penedès;total;dones;població;;614
2003;Avinyonet del Penedès;total;total;població;;1334
2003;Badalona;total;homes;població;;106935
2003;Badalona;total;dones;població;;107505
2003;Badalona;total;total;població;;214440
2003;Badia del Vallès;total;homes;població;;7272
2003;Badia del Vallès;total;dones;població;;7281
2003;Badia del Vallès;total;total;població;;14553
2003;Bagà;total;homes;població;;1026
2003;Bagà;total;dones;població;;1093
2003;Bagà;total;total;població;;2119
2003;Baix Pallars;total;homes;població;;203
2003;Baix Pallars;total;dones;població;;157
2003;Baix Pallars;total;total;població;;360
2003;Balaguer;total;homes;població;;6947
2003;Balaguer;total;dones;població;;7121
2003;Balaguer;total;total;població;;14068
2003;Balenyà;total;homes;població;;1638
2003;Balenyà;total;dones;població;;1642
2003;Balenyà;total;total;població;;3280
2003;Balsareny;total;homes;població;;1609
2003;Balsareny;total;dones;població;;1647
2003;Balsareny;total;total;població;;3256
2003;Banyeres del Penedès;total;homes;població;;1003
2003;Banyeres del Penedès;total;dones;població;;859
2003;Banyeres del Penedès;total;total;població;;1862
2003;Banyoles;total;homes;població;;8077
2003;Banyoles;total;dones;població;;8167
2003;Banyoles;total;total;població;;16244
2003;Barbens;total;homes;població;;404
2003;Barbens;total;dones;població;;391
2003;Barbens;total;total;població;;795
2003;Barberà de la Conca;total;homes;població;;221
2003;Barberà de la Conca;total;dones;població;;213
2003;Barberà de la Conca;total;total;població;;434
2003;Barberà del Vallès;total;homes;població;;13642
2003;Barberà del Vallès;total;dones;població;;13511
2003;Barberà del Vallès;total;total;població;;27153
2003;Barcelona;total;homes;població;;748149
2003;Barcelona;total;dones;població;;834589
2003;Barcelona;total;total;població;;1582738
2003;Baronia de Rialb, la;total;homes;població;;149
2003;Baronia de Rialb, la;total;dones;població;;136
2003;Baronia de Rialb, la;total;total;població;;285
2003;Bàscara;total;homes;població;;436
2003;Bàscara;total;dones;població;;408
2003;Bàscara;total;total;població;;844
2003;Bassella;total;homes;població;;135
2003;Bassella;total;dones;població;;130
2003;Bassella;total;total;població;;265
2003;Batea;total;homes;població;;1046
2003;Batea;total;dones;població;;1017
2003;Batea;total;total;població;;2063
2003;Bausen;total;homes;població;;30
2003;Bausen;total;dones;població;;21
2003;Bausen;total;total;població;;51
2003;Begues;total;homes;població;;2516
2003;Begues;total;dones;població;;2507
2003;Begues;total;total;població;;5023
2003;Begur;total;homes;població;;1913
2003;Begur;total;dones;població;;1835
2003;Begur;total;total;població;;3748
2003;Belianes;total;homes;població;;309
2003;Belianes;total;dones;població;;302
2003;Belianes;total;total;població;;611
2003;Bellaguarda;total;homes;població;;175
2003;Bellaguarda;total;dones;població;;176
2003;Bellaguarda;total;total;població;;351
2003;Bellcaire d'Empordà;total;homes;població;;331
2003;Bellcaire d'Empordà;total;dones;població;;288
2003;Bellcaire d'Empordà;total;total;població;;619
2003;Bellcaire d'Urgell;total;homes;població;;580
2003;Bellcaire d'Urgell;total;dones;població;;635
2003;Bellcaire d'Urgell;total;total;població;;1215
2003;Bell-lloc d'Urgell;total;homes;població;;1028
2003;Bell-lloc d'Urgell;total;dones;població;;1040
2003;Bell-lloc d'Urgell;total;total;població;;2068
2003;Bellmunt d'Urgell;total;homes;població;;112
2003;Bellmunt d'Urgell;total;dones;població;;120
2003;Bellmunt d'Urgell;total;total;població;;232
2003;Bellmunt del Priorat;total;homes;població;;152
2003;Bellmunt del Priorat;total;dones;població;;152
2003;Bellmunt del Priorat;total;total;població;;304
2003;Bellprat;total;homes;població;;51
2003;Bellprat;total;dones;població;;41
2003;Bellprat;total;total;població;;92
2003;Bellpuig;total;homes;població;;2144
2003;Bellpuig;total;dones;població;;2080
2003;Bellpuig;total;total;població;;4224
2003;Bellvei;total;homes;població;;812
2003;Bellvei;total;dones;població;;720
2003;Bellvei;total;total;població;;1532
2003;Bellver de Cerdanya;total;homes;població;;897
2003;Bellver de Cerdanya;total;dones;població;;792
2003;Bellver de Cerdanya;total;total;població;;1689
2003;Bellvís;total;homes;població;;1081
2003;Bellvís;total;dones;població;;1056
2003;Bellvís;total;total;població;;2137
2003;Benavent de Segrià;total;homes;població;;559
2003;Benavent de Segrià;total;dones;població;;518
2003;Benavent de Segrià;total;total;població;;1077
2003;Benifallet;total;homes;població;;417
2003;Benifallet;total;dones;població;;426
2003;Benifallet;total;total;població;;843
2003;Benissanet;total;homes;població;;601
2003;Benissanet;total;dones;població;;523
2003;Benissanet;total;total;població;;1124
2003;Berga;total;homes;població;;7591
2003;Berga;total;dones;població;;7846
2003;Berga;total;total;població;;15437
2003;Besalú;total;homes;població;;1029
2003;Besalú;total;dones;població;;1083
2003;Besalú;total;total;població;;2112
2003;Bescanó;total;homes;població;;1762
2003;Bescanó;total;dones;població;;1763
2003;Bescanó;total;total;població;;3525
2003;Beuda;total;homes;població;;76
2003;Beuda;total;dones;població;;63
2003;Beuda;total;total;població;;139
2003;Bigues i Riells del Fai;total;homes;població;;3345
2003;Bigues i Riells del Fai;total;dones;població;;3055
2003;Bigues i Riells del Fai;total;total;població;;6400
2003;Biosca;total;homes;població;;125
2003;Biosca;total;dones;població;;116
2003;Biosca;total;total;població;;241
2003;Bisbal d'Empordà, la;total;homes;població;;4317
2003;Bisbal d'Empordà, la;total;dones;població;;4334
2003;Bisbal d'Empordà, la;total;total;població;;8651
2003;Bisbal de Montsant, la;total;homes;població;;129
2003;Bisbal de Montsant, la;total;dones;població;;121
2003;Bisbal de Montsant, la;total;total;població;;250
2003;Bisbal del Penedès, la;total;homes;població;;1251
2003;Bisbal del Penedès, la;total;dones;població;;1098
2003;Bisbal del Penedès, la;total;total;població;;2349
2003;Biure;total;homes;població;;116
2003;Biure;total;dones;població;;116
2003;Biure;total;total;població;;232
2003;Blancafort;total;homes;població;;221
2003;Blancafort;total;dones;població;;191
2003;Blancafort;total;total;població;;412
2003;Blanes;total;homes;població;;17386
2003;Blanes;total;dones;població;;17091
2003;Blanes;total;total;població;;34477
2003;Boadella i les Escaules;total;homes;població;;115
2003;Boadella i les Escaules;total;dones;població;;121
2003;Boadella i les Escaules;total;total;població;;236
2003;Bolvir;total;homes;població;;140
2003;Bolvir;total;dones;població;;131
2003;Bolvir;total;total;població;;271
2003;Bonastre;total;homes;població;;225
2003;Bonastre;total;dones;població;;199
2003;Bonastre;total;total;població;;424
2003;Bòrdes, Es;total;homes;població;;111
2003;Bòrdes, Es;total;dones;població;;107
2003;Bòrdes, Es;total;total;població;;218
2003;Bordils;total;homes;població;;711
2003;Bordils;total;dones;població;;711
2003;Bordils;total;total;població;;1422
2003;Borges Blanques, les;total;homes;població;;2696
2003;Borges Blanques, les;total;dones;població;;2669
2003;Borges Blanques, les;total;total;població;;5365
2003;Borges del Camp, les;total;homes;població;;846
2003;Borges del Camp, les;total;dones;població;;840
2003;Borges del Camp, les;total;total;població;;1686
2003;Borrassà;total;homes;població;;265
2003;Borrassà;total;dones;població;;259
2003;Borrassà;total;total;població;;524
2003;Borredà;total;homes;població;;257
2003;Borredà;total;dones;població;;241
2003;Borredà;total;total;població;;498
2003;Bossòst;total;homes;població;;520
2003;Bossòst;total;dones;població;;491
2003;Bossòst;total;total;població;;1011
2003;Bot;total;homes;població;;402
2003;Bot;total;dones;població;;391
2003;Bot;total;total;població;;793
2003;Botarell;total;homes;població;;437
2003;Botarell;total;dones;població;;394
2003;Botarell;total;total;població;;831
2003;Bovera;total;homes;població;;187
2003;Bovera;total;dones;població;;191
2003;Bovera;total;total;població;;378
2003;Bràfim;total;homes;població;;296
2003;Bràfim;total;dones;població;;304
2003;Bràfim;total;total;població;;600
2003;Breda;total;homes;població;;1816
2003;Breda;total;dones;població;;1727
2003;Breda;total;total;població;;3543
2003;Bruc, el;total;homes;població;;723
2003;Bruc, el;total;dones;població;;656
2003;Bruc, el;total;total;població;;1379
2003;Brull, el;total;homes;població;;106
2003;Brull, el;total;dones;població;;89
2003;Brull, el;total;total;població;;195
2003;Brunyola i Sant Martí Sapresa;total;homes;població;;184
2003;Brunyola i Sant Martí Sapresa;total;dones;població;;178
2003;Brunyola i Sant Martí Sapresa;total;total;població;;362
2003;Cabacés;total;homes;població;;182
2003;Cabacés;total;dones;població;;163
2003;Cabacés;total;total;població;;345
2003;Cabanabona;total;homes;població;;45
2003;Cabanabona;total;dones;població;;51
2003;Cabanabona;total;total;població;;96
2003;Cabanelles;total;homes;població;;136
2003;Cabanelles;total;dones;població;;104
2003;Cabanelles;total;total;població;;240
2003;Cabanes;total;homes;població;;428
2003;Cabanes;total;dones;població;;383
2003;Cabanes;total;total;població;;811
2003;Cabanyes, les;total;homes;població;;313
2003;Cabanyes, les;total;dones;població;;290
2003;Cabanyes, les;total;total;població;;603
2003;Cabó;total;homes;població;;63
2003;Cabó;total;dones;població;;52
2003;Cabó;total;total;població;;115
2003;Cabra del Camp;total;homes;població;;373
2003;Cabra del Camp;total;dones;població;;336
2003;Cabra del Camp;total;total;població;;709
2003;Cabrera d'Anoia;total;homes;població;;399
2003;Cabrera d'Anoia;total;dones;població;;328
2003;Cabrera d'Anoia;total;total;població;;727
2003;Cabrera de Mar;total;homes;població;;1957
2003;Cabrera de Mar;total;dones;població;;1912
2003;Cabrera de Mar;total;total;població;;3869
2003;Cabrils;total;homes;població;;2786
2003;Cabrils;total;dones;població;;2917
2003;Cabrils;total;total;població;;5703
2003;Cadaqués;total;homes;població;;1271
2003;Cadaqués;total;dones;població;;1341
2003;Cadaqués;total;total;població;;2612
2003;Calaf;total;homes;població;;1601
2003;Calaf;total;dones;població;;1509
2003;Calaf;total;total;població;;3110
2003;Calafell;total;homes;població;;8013
2003;Calafell;total;dones;població;;7870
2003;Calafell;total;total;població;;15883
2003;Calders;total;homes;població;;396
2003;Calders;total;dones;població;;385
2003;Calders;total;total;població;;781
2003;Caldes d'Estrac;total;homes;població;;1134
2003;Caldes d'Estrac;total;dones;població;;1176
2003;Caldes d'Estrac;total;total;població;;2310
2003;Caldes de Malavella;total;homes;població;;2322
2003;Caldes de Malavella;total;dones;població;;2280
2003;Caldes de Malavella;total;total;població;;4602
2003;Caldes de Montbui;total;homes;població;;6886
2003;Caldes de Montbui;total;dones;població;;6917
2003;Caldes de Montbui;total;total;població;;13803
2003;Calella;total;homes;població;;7576
2003;Calella;total;dones;població;;7824
2003;Calella;total;total;població;;15400
2003;Calldetenes;total;homes;població;;1098
2003;Calldetenes;total;dones;població;;1000
2003;Calldetenes;total;total;població;;2098
2003;Callús;total;homes;població;;698
2003;Callús;total;dones;població;;719
2003;Callús;total;total;població;;1417
2003;Calonge de Segarra;total;homes;població;;98
2003;Calonge de Segarra;total;dones;població;;94
2003;Calonge de Segarra;total;total;població;;192
2003;Calonge i Sant Antoni;total;homes;població;;4192
2003;Calonge i Sant Antoni;total;dones;població;;4090
2003;Calonge i Sant Antoni;total;total;població;;8282
2003;Camarasa;total;homes;població;;460
2003;Camarasa;total;dones;població;;426
2003;Camarasa;total;total;població;;886
2003;Camarles;total;homes;població;;1546
2003;Camarles;total;dones;població;;1514
2003;Camarles;total;total;població;;3060
2003;Cambrils;total;homes;població;;11797
2003;Cambrils;total;dones;població;;11758
2003;Cambrils;total;total;població;;23555
2003;Camós;total;homes;població;;344
2003;Camós;total;dones;població;;317
2003;Camós;total;total;població;;661
2003;Campdevànol;total;homes;població;;1661
2003;Campdevànol;total;dones;població;;1713
2003;Campdevànol;total;total;població;;3374
2003;Campelles;total;homes;població;;66
2003;Campelles;total;dones;població;;58
2003;Campelles;total;total;població;;124
2003;Campins;total;homes;població;;159
2003;Campins;total;dones;població;;154
2003;Campins;total;total;població;;313
2003;Campllong;total;homes;població;;173
2003;Campllong;total;dones;població;;165
2003;Campllong;total;total;població;;338
2003;Camprodon;total;homes;població;;1154
2003;Camprodon;total;dones;població;;1189
2003;Camprodon;total;total;població;;2343
2003;Canejan;total;homes;població;;52
2003;Canejan;total;dones;població;;53
2003;Canejan;total;total;població;;105
2003;Canet d'Adri;total;homes;població;;271
2003;Canet d'Adri;total;dones;població;;248
2003;Canet d'Adri;total;total;població;;519
2003;Canet de Mar;total;homes;població;;5812
2003;Canet de Mar;total;dones;població;;5910
2003;Canet de Mar;total;total;població;;11722
2003;Canonja, la;total;homes;població;..; 
2003;Canonja, la;total;dones;població;..; 
2003;Canonja, la;total;total;població;..; 
2003;Canovelles;total;homes;població;;7034
2003;Canovelles;total;dones;població;;6667
2003;Canovelles;total;total;població;;13701
2003;Cànoves i Samalús;total;homes;població;;1134
2003;Cànoves i Samalús;total;dones;població;;1021
2003;Cànoves i Samalús;total;total;població;;2155
2003;Cantallops;total;homes;població;;126
2003;Cantallops;total;dones;població;;139
2003;Cantallops;total;total;població;;265
2003;Canyelles;total;homes;població;;1327
2003;Canyelles;total;dones;població;;1158
2003;Canyelles;total;total;població;;2485
2003;Capafonts;total;homes;població;;63
2003;Capafonts;total;dones;població;;56
2003;Capafonts;total;total;població;;119
2003;Capçanes;total;homes;població;;188
2003;Capçanes;total;dones;població;;213
2003;Capçanes;total;total;població;;401
2003;Capellades;total;homes;població;;2509
2003;Capellades;total;dones;població;;2602
2003;Capellades;total;total;població;;5111
2003;Capmany;total;homes;població;;250
2003;Capmany;total;dones;població;;231
2003;Capmany;total;total;població;;481
2003;Capolat;total;homes;població;;35
2003;Capolat;total;dones;població;;35
2003;Capolat;total;total;població;;70
2003;Cardedeu;total;homes;població;;6917
2003;Cardedeu;total;dones;població;;6953
2003;Cardedeu;total;total;població;;13870
2003;Cardona;total;homes;població;;2589
2003;Cardona;total;dones;població;;2723
2003;Cardona;total;total;població;;5312
2003;Carme;total;homes;població;;371
2003;Carme;total;dones;població;;350
2003;Carme;total;total;població;;721
2003;Caseres;total;homes;població;;157
2003;Caseres;total;dones;població;;166
2003;Caseres;total;total;població;;323
2003;Cassà de la Selva;total;homes;població;;4124
2003;Cassà de la Selva;total;dones;població;;4026
2003;Cassà de la Selva;total;total;població;;8150
2003;Casserres;total;homes;població;;751
2003;Casserres;total;dones;població;;796
2003;Casserres;total;total;població;;1547
2003;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;4013
2003;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;3892
2003;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;7905
2003;Castell de l'Areny;total;homes;població;;37
2003;Castell de l'Areny;total;dones;població;;29
2003;Castell de l'Areny;total;total;població;;66
2003;Castell de Mur;total;homes;població;;83
2003;Castell de Mur;total;dones;població;;73
2003;Castell de Mur;total;total;població;;156
2003;Castellar de la Ribera;total;homes;població;;80
2003;Castellar de la Ribera;total;dones;població;;82
2003;Castellar de la Ribera;total;total;població;;162
2003;Castellar de n'Hug;total;homes;població;;105
2003;Castellar de n'Hug;total;dones;població;;92
2003;Castellar de n'Hug;total;total;població;;197
2003;Castellar del Riu;total;homes;població;;80
2003;Castellar del Riu;total;dones;població;;58
2003;Castellar del Riu;total;total;població;;138
2003;Castellar del Vallès;total;homes;població;;9482
2003;Castellar del Vallès;total;dones;població;;9452
2003;Castellar del Vallès;total;total;població;;18934
2003;Castellbell i el Vilar;total;homes;població;;1580
2003;Castellbell i el Vilar;total;dones;població;;1500
2003;Castellbell i el Vilar;total;total;població;;3080
2003;Castellbisbal;total;homes;població;;5042
2003;Castellbisbal;total;dones;població;;4749
2003;Castellbisbal;total;total;població;;9791
2003;Castellcir;total;homes;població;;243
2003;Castellcir;total;dones;població;;209
2003;Castellcir;total;total;població;;452
2003;Castelldans;total;homes;població;;505
2003;Castelldans;total;dones;població;;457
2003;Castelldans;total;total;població;;962
2003;Castelldefels;total;homes;població;;26201
2003;Castelldefels;total;dones;població;;26204
2003;Castelldefels;total;total;població;;52405
2003;Castellet i la Gornal;total;homes;població;;794
2003;Castellet i la Gornal;total;dones;població;;768
2003;Castellet i la Gornal;total;total;població;;1562
2003;Castellfollit de la Roca;total;homes;població;;500
2003;Castellfollit de la Roca;total;dones;població;;484
2003;Castellfollit de la Roca;total;total;població;;984
2003;Castellfollit de Riubregós;total;homes;població;;108
2003;Castellfollit de Riubregós;total;dones;població;;109
2003;Castellfollit de Riubregós;total;total;població;;217
2003;Castellfollit del Boix;total;homes;població;;193
2003;Castellfollit del Boix;total;dones;població;;196
2003;Castellfollit del Boix;total;total;població;;389
2003;Castellgalí;total;homes;població;;559
2003;Castellgalí;total;dones;població;;507
2003;Castellgalí;total;total;població;;1066
2003;Castellnou de Bages;total;homes;població;;357
2003;Castellnou de Bages;total;dones;població;;313
2003;Castellnou de Bages;total;total;població;;670
2003;Castellnou de Seana;total;homes;població;;362
2003;Castellnou de Seana;total;dones;població;;335
2003;Castellnou de Seana;total;total;població;;697
2003;Castelló d'Empúries;total;homes;població;;4232
2003;Castelló d'Empúries;total;dones;població;;3933
2003;Castelló d'Empúries;total;total;població;;8165
2003;Castelló de Farfanya;total;homes;població;;285
2003;Castelló de Farfanya;total;dones;població;;285
2003;Castelló de Farfanya;total;total;població;;570
2003;Castellolí;total;homes;població;;223
2003;Castellolí;total;dones;població;;218
2003;Castellolí;total;total;població;;441
2003;Castellserà;total;homes;població;;565
2003;Castellserà;total;dones;població;;558
2003;Castellserà;total;total;població;;1123
2003;Castellterçol;total;homes;població;;1063
2003;Castellterçol;total;dones;població;;1105
2003;Castellterçol;total;total;població;;2168
2003;Castellvell del Camp;total;homes;població;;855
2003;Castellvell del Camp;total;dones;població;;867
2003;Castellvell del Camp;total;total;població;;1722
2003;Castellví de la Marca;total;homes;població;;762
2003;Castellví de la Marca;total;dones;població;;735
2003;Castellví de la Marca;total;total;població;;1497
2003;Castellví de Rosanes;total;homes;població;;653
2003;Castellví de Rosanes;total;dones;població;;628
2003;Castellví de Rosanes;total;total;població;;1281
2003;Catllar, el;total;homes;població;;1470
2003;Catllar, el;total;dones;població;;1377
2003;Catllar, el;total;total;població;;2847
2003;Cava;total;homes;població;;30
2003;Cava;total;dones;població;;24
2003;Cava;total;total;població;;54
2003;Cellera de Ter, la;total;homes;població;;1048
2003;Cellera de Ter, la;total;dones;població;;1016
2003;Cellera de Ter, la;total;total;població;;2064
2003;Celrà;total;homes;població;;1526
2003;Celrà;total;dones;població;;1546
2003;Celrà;total;total;població;;3072
2003;Centelles;total;homes;població;;3039
2003;Centelles;total;dones;població;;3116
2003;Centelles;total;total;població;;6155
2003;Cercs;total;homes;població;;699
2003;Cercs;total;dones;població;;677
2003;Cercs;total;total;població;;1376
2003;Cerdanyola del Vallès;total;homes;població;;27868
2003;Cerdanyola del Vallès;total;dones;població;;27863
