any;municipi;edat any a any;sexe;concepte;estat;valor
2022;Bellver de Cerdanya;total;homes;població;;1129
2022;Bellver de Cerdanya;total;dones;població;;1047
2022;Bellver de Cerdanya;total;total;població;;2176
2022;Bellvís;total;homes;població;;1141
2022;Bellvís;total;dones;població;;1102
2022;Bellvís;total;total;població;;2243
2022;Benavent de Segrià;total;homes;població;;822
2022;Benavent de Segrià;total;dones;població;;741
2022;Benavent de Segrià;total;total;població;;1563
2022;Benifallet;total;homes;població;;360
2022;Benifallet;total;dones;població;;379
2022;Benifallet;total;total;població;;739
2022;Benissanet;total;homes;població;;641
2022;Benissanet;total;dones;població;;528
2022;Benissanet;total;total;població;;1169
2022;Berga;total;homes;població;;8273
2022;Berga;total;dones;població;;8489
2022;Berga;total;total;població;;16762
2022;Besalú;total;homes;població;;1182
2022;Besalú;total;dones;població;;1298
2022;Besalú;total;total;població;;2480
2022;Bescanó;total;homes;població;;2605
2022;Bescanó;total;dones;població;;2551
2022;Bescanó;total;total;població;;5156
2022;Beuda;total;homes;població;;106
2022;Beuda;total;dones;població;;96
2022;Beuda;total;total;població;;202
2022;Bigues i Riells del Fai;total;homes;població;;4961
2022;Bigues i Riells del Fai;total;dones;població;;4796
2022;Bigues i Riells del Fai;total;total;població;;9757
2022;Biosca;total;homes;població;;99
2022;Biosca;total;dones;població;;83
2022;Biosca;total;total;població;;182
2022;Bisbal d'Empordà, la;total;homes;població;;5592
2022;Bisbal d'Empordà, la;total;dones;població;;5571
2022;Bisbal d'Empordà, la;total;total;població;;11163
2022;Bisbal de Montsant, la;total;homes;població;;125
2022;Bisbal de Montsant, la;total;dones;població;;94
2022;Bisbal de Montsant, la;total;total;població;;219
2022;Bisbal del Penedès, la;total;homes;població;;2139
2022;Bisbal del Penedès, la;total;dones;població;;1923
2022;Bisbal del Penedès, la;total;total;població;;4062
2022;Biure;total;homes;població;;135
2022;Biure;total;dones;població;;114
2022;Biure;total;total;població;;249
2022;Blancafort;total;homes;població;;205
2022;Blancafort;total;dones;població;;189
2022;Blancafort;total;total;població;;394
2022;Blanes;total;homes;població;;20198
2022;Blanes;total;dones;població;;20381
2022;Blanes;total;total;població;;40579
2022;Boadella i les Escaules;total;homes;població;;129
2022;Boadella i les Escaules;total;dones;població;;129
2022;Boadella i les Escaules;total;total;població;;258
2022;Bolvir;total;homes;població;;267
2022;Bolvir;total;dones;població;;251
2022;Bolvir;total;total;població;;518
2022;Bonastre;total;homes;població;;387
2022;Bonastre;total;dones;població;;355
2022;Bonastre;total;total;població;;742
2022;Bòrdes, Es;total;homes;població;;154
2022;Bòrdes, Es;total;dones;població;;128
2022;Bòrdes, Es;total;total;població;;282
2022;Bordils;total;homes;població;;912
2022;Bordils;total;dones;població;;903
2022;Bordils;total;total;població;;1815
2022;Borges Blanques, les;total;homes;població;;3188
2022;Borges Blanques, les;total;dones;població;;3060
2022;Borges Blanques, les;total;total;població;;6248
2022;Borges del Camp, les;total;homes;població;;1104
2022;Borges del Camp, les;total;dones;població;;1044
2022;Borges del Camp, les;total;total;població;;2148
2022;Borrassà;total;homes;població;;403
2022;Borrassà;total;dones;població;;373
2022;Borrassà;total;total;població;;776
2022;Borredà;total;homes;població;;251
2022;Borredà;total;dones;població;;197
2022;Borredà;total;total;població;;448
2022;Bossòst;total;homes;població;;544
2022;Bossòst;total;dones;població;;577
2022;Bossòst;total;total;població;;1121
2022;Bot;total;homes;població;;290
2022;Bot;total;dones;població;;276
2022;Bot;total;total;població;;566
2022;Botarell;total;homes;població;;567
2022;Botarell;total;dones;població;;535
2022;Botarell;total;total;població;;1102
2022;Bovera;total;homes;població;;146
2022;Bovera;total;dones;població;;117
2022;Bovera;total;total;població;;263
2022;Bràfim;total;homes;població;;344
2022;Bràfim;total;dones;població;;343
2022;Bràfim;total;total;població;;687
2022;Breda;total;homes;població;;1895
2022;Breda;total;dones;població;;1947
2022;Breda;total;total;població;;3842
2022;Bruc, el;total;homes;població;;1181
2022;Bruc, el;total;dones;població;;1037
2022;Bruc, el;total;total;població;;2218
2022;Brull, el;total;homes;població;;150
2022;Brull, el;total;dones;població;;128
2022;Brull, el;total;total;població;;278
2022;Brunyola i Sant Martí Sapresa;total;homes;població;;201
2022;Brunyola i Sant Martí Sapresa;total;dones;població;;187
2022;Brunyola i Sant Martí Sapresa;total;total;població;;388
2022;Cabacés;total;homes;població;;161
2022;Cabacés;total;dones;població;;143
2022;Cabacés;total;total;població;;304
2022;Cabanabona;total;homes;població;;27
2022;Cabanabona;total;dones;població;;35
2022;Cabanabona;total;total;població;;62
2022;Cabanelles;total;homes;població;;151
2022;Cabanelles;total;dones;població;;128
2022;Cabanelles;total;total;població;;279
2022;Cabanes;total;homes;població;;498
2022;Cabanes;total;dones;població;;451
2022;Cabanes;total;total;població;;949
2022;Cabanyes, les;total;homes;població;;512
2022;Cabanyes, les;total;dones;població;;487
2022;Cabanyes, les;total;total;població;;999
2022;Cabó;total;homes;població;;49
2022;Cabó;total;dones;població;;49
2022;Cabó;total;total;població;;98
2022;Cabra del Camp;total;homes;població;;664
2022;Cabra del Camp;total;dones;població;;590
2022;Cabra del Camp;total;total;població;;1254
2022;Cabrera d'Anoia;total;homes;població;;850
2022;Cabrera d'Anoia;total;dones;població;;756
2022;Cabrera d'Anoia;total;total;població;;1606
2022;Cabrera de Mar;total;homes;població;;2429
2022;Cabrera de Mar;total;dones;població;;2419
2022;Cabrera de Mar;total;total;població;;4848
2022;Cabrils;total;homes;població;;3821
2022;Cabrils;total;dones;població;;3908
2022;Cabrils;total;total;població;;7729
2022;Cadaqués;total;homes;població;;1415
2022;Cadaqués;total;dones;població;;1474
2022;Cadaqués;total;total;població;;2889
2022;Calaf;total;homes;població;;1812
2022;Calaf;total;dones;població;;1778
2022;Calaf;total;total;població;;3590
2022;Calafell;total;homes;població;;14601
2022;Calafell;total;dones;població;;14501
2022;Calafell;total;total;població;;29102
2022;Calders;total;homes;població;;569
2022;Calders;total;dones;població;;532
2022;Calders;total;total;població;;1101
2022;Caldes d'Estrac;total;homes;població;;1519
2022;Caldes d'Estrac;total;dones;població;;1629
2022;Caldes d'Estrac;total;total;població;;3148
2022;Caldes de Malavella;total;homes;població;;4099
2022;Caldes de Malavella;total;dones;població;;4097
2022;Caldes de Malavella;total;total;població;;8196
2022;Caldes de Montbui;total;homes;població;;8949
2022;Caldes de Montbui;total;dones;població;;8983
2022;Caldes de Montbui;total;total;població;;17932
2022;Calella;total;homes;població;;9393
2022;Calella;total;dones;població;;9970
2022;Calella;total;total;població;;19363
2022;Calldetenes;total;homes;població;;1296
2022;Calldetenes;total;dones;població;;1236
2022;Calldetenes;total;total;població;;2532
2022;Callús;total;homes;població;;1043
2022;Callús;total;dones;població;;1079
2022;Callús;total;total;població;;2122
2022;Calonge de Segarra;total;homes;població;;98
2022;Calonge de Segarra;total;dones;població;;97
2022;Calonge de Segarra;total;total;població;;195
2022;Calonge i Sant Antoni;total;homes;població;;5838
2022;Calonge i Sant Antoni;total;dones;població;;5874
2022;Calonge i Sant Antoni;total;total;població;;11712
2022;Camarasa;total;homes;població;;400
2022;Camarasa;total;dones;població;;386
2022;Camarasa;total;total;població;;786
2022;Camarles;total;homes;població;;1680
2022;Camarles;total;dones;població;;1629
2022;Camarles;total;total;població;;3309
2022;Cambrils;total;homes;població;;17472
2022;Cambrils;total;dones;població;;18203
2022;Cambrils;total;total;població;;35675
2022;Camós;total;homes;població;;355
2022;Camós;total;dones;població;;360
2022;Camós;total;total;població;;715
2022;Campdevànol;total;homes;població;;1576
2022;Campdevànol;total;dones;població;;1641
2022;Campdevànol;total;total;població;;3217
2022;Campelles;total;homes;població;;87
2022;Campelles;total;dones;població;;75
2022;Campelles;total;total;població;;162
2022;Campins;total;homes;població;;284
2022;Campins;total;dones;població;;273
2022;Campins;total;total;població;;557
2022;Campllong;total;homes;població;;267
2022;Campllong;total;dones;població;;268
2022;Campllong;total;total;població;;535
2022;Camprodon;total;homes;població;;1200
2022;Camprodon;total;dones;població;;1269
2022;Camprodon;total;total;població;;2469
2022;Canejan;total;homes;població;;46
2022;Canejan;total;dones;població;;46
2022;Canejan;total;total;població;;92
2022;Canet d'Adri;total;homes;població;;388
2022;Canet d'Adri;total;dones;població;;362
2022;Canet d'Adri;total;total;població;;750
2022;Canet de Mar;total;homes;població;;7216
2022;Canet de Mar;total;dones;població;;7629
2022;Canet de Mar;total;total;població;;14845
2022;Canonja, la;total;homes;població;;2871
2022;Canonja, la;total;dones;població;;3002
2022;Canonja, la;total;total;població;;5873
2022;Canovelles;total;homes;població;;8632
2022;Canovelles;total;dones;població;;8129
2022;Canovelles;total;total;població;;16761
2022;Cànoves i Samalús;total;homes;població;;1672
2022;Cànoves i Samalús;total;dones;població;;1617
2022;Cànoves i Samalús;total;total;població;;3289
2022;Cantallops;total;homes;població;;168
2022;Cantallops;total;dones;població;;162
2022;Cantallops;total;total;població;;330
2022;Canyelles;total;homes;població;;2613
2022;Canyelles;total;dones;població;;2394
2022;Canyelles;total;total;població;;5007
2022;Capafonts;total;homes;població;;68
2022;Capafonts;total;dones;població;;53
2022;Capafonts;total;total;població;;121
2022;Capçanes;total;homes;població;;208
2022;Capçanes;total;dones;població;;199
2022;Capçanes;total;total;població;;407
2022;Capellades;total;homes;població;;2655
2022;Capellades;total;dones;població;;2689
2022;Capellades;total;total;població;;5344
2022;Capmany;total;homes;població;;350
2022;Capmany;total;dones;població;;322
2022;Capmany;total;total;població;;672
2022;Capolat;total;homes;població;;42
2022;Capolat;total;dones;població;;47
2022;Capolat;total;total;població;;89
2022;Cardedeu;total;homes;població;;9154
2022;Cardedeu;total;dones;població;;9631
2022;Cardedeu;total;total;població;;18785
2022;Cardona;total;homes;població;;2248
2022;Cardona;total;dones;població;;2327
2022;Cardona;total;total;població;;4575
2022;Carme;total;homes;població;;391
2022;Carme;total;dones;població;;363
2022;Carme;total;total;població;;754
2022;Caseres;total;homes;població;;116
2022;Caseres;total;dones;població;;117
2022;Caseres;total;total;població;;233
2022;Cassà de la Selva;total;homes;població;;5471
2022;Cassà de la Selva;total;dones;població;;5209
2022;Cassà de la Selva;total;total;població;;10680
2022;Casserres;total;homes;població;;820
2022;Casserres;total;dones;població;;826
2022;Casserres;total;total;població;;1646
2022;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;5809
2022;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;5948
2022;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;11757
2022;Castell de l'Areny;total;homes;població;;38
2022;Castell de l'Areny;total;dones;població;;31
2022;Castell de l'Areny;total;total;població;;69
2022;Castell de Mur;total;homes;població;;96
2022;Castell de Mur;total;dones;població;;75
2022;Castell de Mur;total;total;població;;171
2022;Castellar de la Ribera;total;homes;població;;68
2022;Castellar de la Ribera;total;dones;població;;67
2022;Castellar de la Ribera;total;total;població;;135
2022;Castellar de n'Hug;total;homes;població;;95
2022;Castellar de n'Hug;total;dones;població;;81
2022;Castellar de n'Hug;total;total;població;;176
2022;Castellar del Riu;total;homes;població;;99
2022;Castellar del Riu;total;dones;població;;76
2022;Castellar del Riu;total;total;població;;175
2022;Castellar del Vallès;total;homes;població;;12344
2022;Castellar del Vallès;total;dones;població;;12589
2022;Castellar del Vallès;total;total;població;;24933
2022;Castellbell i el Vilar;total;homes;població;;2003
2022;Castellbell i el Vilar;total;dones;població;;1886
2022;Castellbell i el Vilar;total;total;població;;3889
2022;Castellbisbal;total;homes;població;;6403
2022;Castellbisbal;total;dones;població;;6332
2022;Castellbisbal;total;total;població;;12735
2022;Castellcir;total;homes;població;;404
2022;Castellcir;total;dones;població;;374
2022;Castellcir;total;total;població;;778
2022;Castelldans;total;homes;població;;474
2022;Castelldans;total;dones;població;;421
2022;Castelldans;total;total;població;;895
2022;Castelldefels;total;homes;població;;32948
2022;Castelldefels;total;dones;població;;34359
2022;Castelldefels;total;total;població;;67307
2022;Castellet i la Gornal;total;homes;població;;1281
2022;Castellet i la Gornal;total;dones;població;;1193
2022;Castellet i la Gornal;total;total;població;;2474
2022;Castellfollit de la Roca;total;homes;població;;476
2022;Castellfollit de la Roca;total;dones;població;;450
2022;Castellfollit de la Roca;total;total;població;;926
2022;Castellfollit de Riubregós;total;homes;població;;87
2022;Castellfollit de Riubregós;total;dones;població;;72
2022;Castellfollit de Riubregós;total;total;població;;159
2022;Castellfollit del Boix;total;homes;població;;232
2022;Castellfollit del Boix;total;dones;població;;228
2022;Castellfollit del Boix;total;total;població;;460
2022;Castellgalí;total;homes;població;;1142
2022;Castellgalí;total;dones;població;;1094
2022;Castellgalí;total;total;població;;2236
2022;Castellnou de Bages;total;homes;població;;761
2022;Castellnou de Bages;total;dones;població;;670
2022;Castellnou de Bages;total;total;població;;1431
2022;Castellnou de Seana;total;homes;població;;375
2022;Castellnou de Seana;total;dones;població;;340
2022;Castellnou de Seana;total;total;població;;715
2022;Castelló d'Empúries;total;homes;població;;5893
2022;Castelló d'Empúries;total;dones;població;;5718
2022;Castelló d'Empúries;total;total;població;;11611
2022;Castelló de Farfanya;total;homes;població;;268
2022;Castelló de Farfanya;total;dones;població;;240
2022;Castelló de Farfanya;total;total;població;;508
2022;Castellolí;total;homes;població;;307
2022;Castellolí;total;dones;població;;329
2022;Castellolí;total;total;població;;636
2022;Castellserà;total;homes;població;;491
2022;Castellserà;total;dones;població;;470
2022;Castellserà;total;total;població;;961
2022;Castellterçol;total;homes;població;;1360
2022;Castellterçol;total;dones;població;;1295
2022;Castellterçol;total;total;població;;2655
2022;Castellvell del Camp;total;homes;població;;1474
2022;Castellvell del Camp;total;dones;població;;1472
2022;Castellvell del Camp;total;total;població;;2946
2022;Castellví de la Marca;total;homes;població;;833
2022;Castellví de la Marca;total;dones;població;;781
2022;Castellví de la Marca;total;total;població;;1614
2022;Castellví de Rosanes;total;homes;població;;1034
2022;Castellví de Rosanes;total;dones;població;;1062
2022;Castellví de Rosanes;total;total;població;;2096
2022;Catllar, el;total;homes;població;;2568
2022;Catllar, el;total;dones;població;;2353
2022;Catllar, el;total;total;població;;4921
2022;Cava;total;homes;població;;34
2022;Cava;total;dones;població;;17
2022;Cava;total;total;població;;51
2022;Cellera de Ter, la;total;homes;població;;964
2022;Cellera de Ter, la;total;dones;població;;1003
2022;Cellera de Ter, la;total;total;població;;1967
2022;Celrà;total;homes;població;;2747
2022;Celrà;total;dones;població;;2756
2022;Celrà;total;total;població;;5503
2022;Centelles;total;homes;població;;3754
2022;Centelles;total;dones;població;;3887
2022;Centelles;total;total;població;;7641
2022;Cercs;total;homes;població;;582
2022;Cercs;total;dones;població;;587
2022;Cercs;total;total;població;;1169
2022;Cerdanyola del Vallès;total;homes;població;;27889
