any;municipi;concepte;indicador;estat;valor
2011;Abrera;renda familiar disponible bruta;valor (milers €);;197898
2011;Abrera;renda familiar disponible bruta;per habitant (€);;17
2011;Abrera;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,5
2011;Agramunt;renda familiar disponible bruta;valor (milers €);;80786
2011;Agramunt;renda familiar disponible bruta;per habitant (€);;14,4
2011;Agramunt;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,3
2011;Alcanar;renda familiar disponible bruta;valor (milers €);;127946
2011;Alcanar;renda familiar disponible bruta;per habitant (€);;12,2
2011;Alcanar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;73
2011;Alcarràs;renda familiar disponible bruta;valor (milers €);;120811
2011;Alcarràs;renda familiar disponible bruta;per habitant (€);;14,3
2011;Alcarràs;renda familiar disponible bruta;per habitant (índex Catalunya=100);;85,5
2011;Alcover;renda familiar disponible bruta;valor (milers €);;74269
2011;Alcover;renda familiar disponible bruta;per habitant (€);;14,5
2011;Alcover;renda familiar disponible bruta;per habitant (índex Catalunya=100);;87
2011;Alella;renda familiar disponible bruta;valor (milers €);;216369
2011;Alella;renda familiar disponible bruta;per habitant (€);;22,7
2011;Alella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;135,7
2011;Almacelles;renda familiar disponible bruta;valor (milers €);;91371
2011;Almacelles;renda familiar disponible bruta;per habitant (€);;13,8
2011;Almacelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,6
2011;Alpicat;renda familiar disponible bruta;valor (milers €);;109409
2011;Alpicat;renda familiar disponible bruta;per habitant (€);;17,8
2011;Alpicat;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,8
2011;Altafulla;renda familiar disponible bruta;valor (milers €);;86722
2011;Altafulla;renda familiar disponible bruta;per habitant (€);;18,2
2011;Altafulla;renda familiar disponible bruta;per habitant (índex Catalunya=100);;108,8
2011;Ametlla de Mar, l';renda familiar disponible bruta;valor (milers €);;82487
