any;municipi;edat any a any;sexe;concepte;estat;valor
2004;Abella de la Conca;total;homes;població;;104
2004;Abella de la Conca;total;dones;població;;83
2004;Abella de la Conca;total;total;població;;187
2004;Abrera;total;homes;població;;4890
2004;Abrera;total;dones;població;;4532
2004;Abrera;total;total;població;;9422
2004;Àger;total;homes;població;;269
2004;Àger;total;dones;població;;233
2004;Àger;total;total;població;;502
2004;Agramunt;total;homes;població;;2715
2004;Agramunt;total;dones;població;;2497
2004;Agramunt;total;total;població;;5212
2004;Aguilar de Segarra;total;homes;població;;122
2004;Aguilar de Segarra;total;dones;població;;108
2004;Aguilar de Segarra;total;total;població;;230
2004;Agullana;total;homes;població;;382
2004;Agullana;total;dones;població;;364
2004;Agullana;total;total;població;;746
2004;Aiguafreda;total;homes;població;;1078
2004;Aiguafreda;total;dones;població;;1163
2004;Aiguafreda;total;total;població;;2241
2004;Aiguamúrcia;total;homes;població;;373
2004;Aiguamúrcia;total;dones;població;;317
2004;Aiguamúrcia;total;total;població;;690
2004;Aiguaviva;total;homes;població;;301
2004;Aiguaviva;total;dones;població;;292
2004;Aiguaviva;total;total;població;;593
2004;Aitona;total;homes;població;;1155
2004;Aitona;total;dones;població;;1093
2004;Aitona;total;total;població;;2248
2004;Alamús, els;total;homes;població;;374
2004;Alamús, els;total;dones;població;;350
2004;Alamús, els;total;total;població;;724
2004;Alàs i Cerc;total;homes;població;;221
2004;Alàs i Cerc;total;dones;població;;182
2004;Alàs i Cerc;total;total;població;;403
2004;Albagés, l';total;homes;població;;264
2004;Albagés, l';total;dones;població;;238
2004;Albagés, l';total;total;població;;502
2004;Albanyà;total;homes;població;;71
2004;Albanyà;total;dones;població;;64
2004;Albanyà;total;total;població;;135
2004;Albatàrrec;total;homes;població;;731
2004;Albatàrrec;total;dones;població;;662
2004;Albatàrrec;total;total;població;;1393
2004;Albesa;total;homes;població;;776
2004;Albesa;total;dones;població;;755
2004;Albesa;total;total;població;;1531
2004;Albi, l';total;homes;població;;431
2004;Albi, l';total;dones;població;;405
2004;Albi, l';total;total;població;;836
2004;Albinyana;total;homes;població;;986
2004;Albinyana;total;dones;població;;940
2004;Albinyana;total;total;població;;1926
2004;Albiol, l';total;homes;població;;148
2004;Albiol, l';total;dones;població;;140
2004;Albiol, l';total;total;població;;288
2004;Albons;total;homes;població;;304
2004;Albons;total;dones;població;;270
2004;Albons;total;total;població;;574
2004;Alcanar;total;homes;població;;4518
2004;Alcanar;total;dones;població;;4350
2004;Alcanar;total;total;població;;8868
2004;Alcanó;total;homes;població;;128
2004;Alcanó;total;dones;població;;126
2004;Alcanó;total;total;població;;254
2004;Alcarràs;total;homes;població;;2515
2004;Alcarràs;total;dones;població;;2512
2004;Alcarràs;total;total;població;;5027
2004;Alcoletge;total;homes;població;;1043
2004;Alcoletge;total;dones;població;;930
2004;Alcoletge;total;total;població;;1973
2004;Alcover;total;homes;població;;2206
2004;Alcover;total;dones;població;;2109
2004;Alcover;total;total;població;;4315
2004;Aldea, l';total;homes;població;;1775
2004;Aldea, l';total;dones;població;;1698
2004;Aldea, l';total;total;població;;3473
2004;Aldover;total;homes;població;;396
2004;Aldover;total;dones;població;;426
2004;Aldover;total;total;població;;822
2004;Aleixar, l';total;homes;població;;380
2004;Aleixar, l';total;dones;població;;375
2004;Aleixar, l';total;total;població;;755
2004;Alella;total;homes;població;;4371
2004;Alella;total;dones;població;;4460
2004;Alella;total;total;població;;8831
2004;Alfara de Carles;total;homes;població;;201
2004;Alfara de Carles;total;dones;població;;184
2004;Alfara de Carles;total;total;població;;385
2004;Alfarràs;total;homes;població;;1598
2004;Alfarràs;total;dones;població;;1539
2004;Alfarràs;total;total;població;;3137
2004;Alfés;total;homes;població;;168
2004;Alfés;total;dones;població;;149
2004;Alfés;total;total;població;;317
2004;Alforja;total;homes;població;;751
2004;Alforja;total;dones;població;;695
2004;Alforja;total;total;població;;1446
2004;Algerri;total;homes;població;;249
2004;Algerri;total;dones;població;;246
2004;Algerri;total;total;població;;495
2004;Alguaire;total;homes;població;;1514
2004;Alguaire;total;dones;població;;1414
2004;Alguaire;total;total;població;;2928
2004;Alins;total;homes;població;;130
2004;Alins;total;dones;població;;126
2004;Alins;total;total;població;;256
2004;Alió;total;homes;població;;195
2004;Alió;total;dones;població;;196
2004;Alió;total;total;població;;391
2004;Almacelles;total;homes;població;;2980
2004;Almacelles;total;dones;població;;2839
2004;Almacelles;total;total;població;;5819
2004;Almatret;total;homes;població;;233
2004;Almatret;total;dones;població;;219
2004;Almatret;total;total;població;;452
2004;Almenar;total;homes;població;;1821
2004;Almenar;total;dones;població;;1694
2004;Almenar;total;total;població;;3515
2004;Almoster;total;homes;població;;541
2004;Almoster;total;dones;població;;509
2004;Almoster;total;total;població;;1050
2004;Alòs de Balaguer;total;homes;població;;98
2004;Alòs de Balaguer;total;dones;població;;68
2004;Alòs de Balaguer;total;total;població;;166
2004;Alp;total;homes;població;;691
2004;Alp;total;dones;població;;624
2004;Alp;total;total;població;;1315
2004;Alpens;total;homes;població;;156
2004;Alpens;total;dones;població;;134
2004;Alpens;total;total;població;;290
2004;Alpicat;total;homes;població;;2445
2004;Alpicat;total;dones;població;;2407
2004;Alpicat;total;total;població;;4852
2004;Alt Àneu;total;homes;població;;245
2004;Alt Àneu;total;dones;població;;182
2004;Alt Àneu;total;total;població;;427
2004;Altafulla;total;homes;població;;1949
2004;Altafulla;total;dones;població;;1879
2004;Altafulla;total;total;població;;3828
2004;Amer;total;homes;població;;1077
2004;Amer;total;dones;població;;1107
2004;Amer;total;total;població;;2184
2004;Ametlla de Mar, l';total;homes;població;;3148
2004;Ametlla de Mar, l';total;dones;població;;2884
2004;Ametlla de Mar, l';total;total;població;;6032
2004;Ametlla del Vallès, l';total;homes;població;;3558
2004;Ametlla del Vallès, l';total;dones;població;;3553
2004;Ametlla del Vallès, l';total;total;població;;7111
2004;Ampolla, l';total;homes;població;;1144
2004;Ampolla, l';total;dones;població;;1150
2004;Ampolla, l';total;total;població;;2294
2004;Amposta;total;homes;població;;9152
2004;Amposta;total;dones;població;;9086
2004;Amposta;total;total;població;;18238
2004;Anglès;total;homes;població;;2625
2004;Anglès;total;dones;població;;2471
2004;Anglès;total;total;població;;5096
2004;Anglesola;total;homes;població;;653
2004;Anglesola;total;dones;població;;640
2004;Anglesola;total;total;població;;1293
2004;Arbeca;total;homes;població;;1074
2004;Arbeca;total;dones;població;;1085
2004;Arbeca;total;total;població;;2159
2004;Arboç, l';total;homes;població;;2211
2004;Arboç, l';total;dones;població;;1953
2004;Arboç, l';total;total;població;;4164
2004;Arbolí;total;homes;població;;63
2004;Arbolí;total;dones;població;;53
2004;Arbolí;total;total;població;;116
2004;Arbúcies;total;homes;població;;3056
2004;Arbúcies;total;dones;població;;2719
2004;Arbúcies;total;total;població;;5775
2004;Arenys de Mar;total;homes;població;;6544
2004;Arenys de Mar;total;dones;població;;6884
2004;Arenys de Mar;total;total;població;;13428
2004;Arenys de Munt;total;homes;població;;3622
2004;Arenys de Munt;total;dones;població;;3568
2004;Arenys de Munt;total;total;població;;7190
2004;Argelaguer;total;homes;població;;204
2004;Argelaguer;total;dones;població;;181
2004;Argelaguer;total;total;població;;385
2004;Argençola;total;homes;població;;118
2004;Argençola;total;dones;població;;91
2004;Argençola;total;total;població;;209
2004;Argentera, l';total;homes;població;;91
2004;Argentera, l';total;dones;població;;68
2004;Argentera, l';total;total;població;;159
2004;Argentona;total;homes;població;;5143
2004;Argentona;total;dones;població;;5260
2004;Argentona;total;total;població;;10403
2004;Armentera, l';total;homes;població;;364
2004;Armentera, l';total;dones;població;;374
2004;Armentera, l';total;total;població;;738
2004;Arnes;total;homes;població;;261
2004;Arnes;total;dones;població;;250
2004;Arnes;total;total;població;;511
2004;Arres;total;homes;població;;40
2004;Arres;total;dones;població;;27
2004;Arres;total;total;població;;67
2004;Arsèguel;total;homes;població;;45
2004;Arsèguel;total;dones;població;;44
2004;Arsèguel;total;total;població;;89
2004;Artés;total;homes;població;;2435
2004;Artés;total;dones;població;;2395
2004;Artés;total;total;població;;4830
2004;Artesa de Lleida;total;homes;població;;715
2004;Artesa de Lleida;total;dones;població;;664
2004;Artesa de Lleida;total;total;població;;1379
2004;Artesa de Segre;total;homes;població;;1852
2004;Artesa de Segre;total;dones;població;;1688
2004;Artesa de Segre;total;total;població;;3540
2004;Ascó;total;homes;població;;827
2004;Ascó;total;dones;població;;802
2004;Ascó;total;total;població;;1629
2004;Aspa;total;homes;població;;133
2004;Aspa;total;dones;població;;138
2004;Aspa;total;total;població;;271
2004;Avellanes i Santa Linya, les;total;homes;població;;266
2004;Avellanes i Santa Linya, les;total;dones;població;;210
2004;Avellanes i Santa Linya, les;total;total;població;;476
2004;Avià;total;homes;població;;982
2004;Avià;total;dones;població;;974
2004;Avià;total;total;població;;1956
2004;Avinyó;total;homes;població;;1037
2004;Avinyó;total;dones;població;;1036
2004;Avinyó;total;total;població;;2073
2004;Avinyonet de Puigventós;total;homes;població;;495
2004;Avinyonet de Puigventós;total;dones;població;;488
2004;Avinyonet de Puigventós;total;total;població;;983
2004;Avinyonet del Penedès;total;homes;població;;760
2004;Avinyonet del Penedès;total;dones;població;;654
2004;Avinyonet del Penedès;total;total;població;;1414
2004;Badalona;total;homes;població;;107327
2004;Badalona;total;dones;població;;107547
2004;Badalona;total;total;població;;214874
2004;Badia del Vallès;total;homes;població;;7124
2004;Badia del Vallès;total;dones;població;;7189
2004;Badia del Vallès;total;total;població;;14313
2004;Bagà;total;homes;població;;1032
2004;Bagà;total;dones;població;;1090
2004;Bagà;total;total;població;;2122
2004;Baix Pallars;total;homes;població;;213
2004;Baix Pallars;total;dones;població;;159
2004;Baix Pallars;total;total;població;;372
2004;Balaguer;total;homes;població;;7223
2004;Balaguer;total;dones;població;;7317
2004;Balaguer;total;total;població;;14540
2004;Balenyà;total;homes;població;;1700
2004;Balenyà;total;dones;població;;1713
2004;Balenyà;total;total;població;;3413
2004;Balsareny;total;homes;població;;1607
2004;Balsareny;total;dones;població;;1634
2004;Balsareny;total;total;població;;3241
2004;Banyeres del Penedès;total;homes;població;;1067
2004;Banyeres del Penedès;total;dones;població;;936
2004;Banyeres del Penedès;total;total;població;;2003
2004;Banyoles;total;homes;població;;8175
2004;Banyoles;total;dones;població;;8248
2004;Banyoles;total;total;població;;16423
2004;Barbens;total;homes;població;;432
2004;Barbens;total;dones;població;;386
2004;Barbens;total;total;població;;818
2004;Barberà de la Conca;total;homes;població;;234
2004;Barberà de la Conca;total;dones;població;;212
2004;Barberà de la Conca;total;total;població;;446
2004;Barberà del Vallès;total;homes;població;;13624
2004;Barberà del Vallès;total;dones;població;;13578
2004;Barberà del Vallès;total;total;població;;27202
2004;Barcelona;total;homes;població;;746045
2004;Barcelona;total;dones;població;;832501
2004;Barcelona;total;total;població;;1578546
2004;Baronia de Rialb, la;total;homes;població;;149
2004;Baronia de Rialb, la;total;dones;població;;130
2004;Baronia de Rialb, la;total;total;població;;279
2004;Bàscara;total;homes;població;;454
2004;Bàscara;total;dones;població;;416
2004;Bàscara;total;total;població;;870
2004;Bassella;total;homes;població;;137
2004;Bassella;total;dones;població;;126
2004;Bassella;total;total;població;;263
2004;Batea;total;homes;població;;1051
2004;Batea;total;dones;població;;1022
2004;Batea;total;total;població;;2073
2004;Bausen;total;homes;població;;31
2004;Bausen;total;dones;població;;20
2004;Bausen;total;total;població;;51
2004;Begues;total;homes;població;;2644
2004;Begues;total;dones;població;;2640
2004;Begues;total;total;població;;5284
2004;Begur;total;homes;població;;1986
2004;Begur;total;dones;població;;1875
2004;Begur;total;total;població;;3861
2004;Belianes;total;homes;població;;309
2004;Belianes;total;dones;població;;299
2004;Belianes;total;total;població;;608
2004;Bellaguarda;total;homes;població;;176
2004;Bellaguarda;total;dones;població;;172
2004;Bellaguarda;total;total;població;;348
2004;Bellcaire d'Empordà;total;homes;població;;338
2004;Bellcaire d'Empordà;total;dones;població;;307
2004;Bellcaire d'Empordà;total;total;població;;645
2004;Bellcaire d'Urgell;total;homes;població;;580
2004;Bellcaire d'Urgell;total;dones;població;;638
2004;Bellcaire d'Urgell;total;total;població;;1218
2004;Bell-lloc d'Urgell;total;homes;població;;1045
2004;Bell-lloc d'Urgell;total;dones;població;;1081
2004;Bell-lloc d'Urgell;total;total;població;;2126
2004;Bellmunt d'Urgell;total;homes;població;;107
2004;Bellmunt d'Urgell;total;dones;població;;119
2004;Bellmunt d'Urgell;total;total;població;;226
2004;Bellmunt del Priorat;total;homes;població;;151
2004;Bellmunt del Priorat;total;dones;població;;157
2004;Bellmunt del Priorat;total;total;població;;308
2004;Bellprat;total;homes;població;;49
2004;Bellprat;total;dones;població;;41
2004;Bellprat;total;total;població;;90
2004;Bellpuig;total;homes;població;;2149
2004;Bellpuig;total;dones;població;;2094
2004;Bellpuig;total;total;població;;4243
2004;Bellvei;total;homes;població;;822
2004;Bellvei;total;dones;població;;719
2004;Bellvei;total;total;població;;1541
2004;Bellver de Cerdanya;total;homes;població;;915
2004;Bellver de Cerdanya;total;dones;població;;823
2004;Bellver de Cerdanya;total;total;població;;1738
2004;Bellvís;total;homes;població;;1127
2004;Bellvís;total;dones;població;;1080
2004;Bellvís;total;total;població;;2207
2004;Benavent de Segrià;total;homes;població;;607
2004;Benavent de Segrià;total;dones;població;;571
2004;Benavent de Segrià;total;total;població;;1178
2004;Benifallet;total;homes;població;;406
2004;Benifallet;total;dones;població;;415
2004;Benifallet;total;total;població;;821
2004;Benissanet;total;homes;població;;594
2004;Benissanet;total;dones;població;;536
2004;Benissanet;total;total;població;;1130
2004;Berga;total;homes;població;;7742
2004;Berga;total;dones;població;;8011
2004;Berga;total;total;població;;15753
2004;Besalú;total;homes;població;;1057
2004;Besalú;total;dones;població;;1108
2004;Besalú;total;total;població;;2165
2004;Bescanó;total;homes;població;;1827
2004;Bescanó;total;dones;població;;1821
2004;Bescanó;total;total;població;;3648
2004;Beuda;total;homes;població;;78
2004;Beuda;total;dones;població;;68
2004;Beuda;total;total;població;;146
2004;Bigues i Riells del Fai;total;homes;població;;3459
2004;Bigues i Riells del Fai;total;dones;població;;3177
2004;Bigues i Riells del Fai;total;total;població;;6636
2004;Biosca;total;homes;població;;124
2004;Biosca;total;dones;població;;114
2004;Biosca;total;total;població;;238
2004;Bisbal d'Empordà, la;total;homes;població;;4426
2004;Bisbal d'Empordà, la;total;dones;població;;4459
2004;Bisbal d'Empordà, la;total;total;població;;8885
2004;Bisbal de Montsant, la;total;homes;població;;125
2004;Bisbal de Montsant, la;total;dones;població;;119
2004;Bisbal de Montsant, la;total;total;població;;244
2004;Bisbal del Penedès, la;total;homes;població;;1310
2004;Bisbal del Penedès, la;total;dones;població;;1173
2004;Bisbal del Penedès, la;total;total;població;;2483
2004;Biure;total;homes;població;;120
2004;Biure;total;dones;població;;114
2004;Biure;total;total;població;;234
2004;Blancafort;total;homes;població;;216
2004;Blancafort;total;dones;població;;193
2004;Blancafort;total;total;població;;409
2004;Blanes;total;homes;població;;17940
2004;Blanes;total;dones;població;;17637
2004;Blanes;total;total;població;;35577
2004;Boadella i les Escaules;total;homes;població;;113
2004;Boadella i les Escaules;total;dones;població;;121
2004;Boadella i les Escaules;total;total;població;;234
2004;Bolvir;total;homes;població;;141
2004;Bolvir;total;dones;població;;135
2004;Bolvir;total;total;població;;276
2004;Bonastre;total;homes;població;;236
2004;Bonastre;total;dones;població;;204
2004;Bonastre;total;total;població;;440
2004;Bòrdes, Es;total;homes;població;;109
2004;Bòrdes, Es;total;dones;població;;108
2004;Bòrdes, Es;total;total;població;;217
2004;Bordils;total;homes;població;;723
2004;Bordils;total;dones;població;;702
2004;Bordils;total;total;població;;1425
2004;Borges Blanques, les;total;homes;població;;2731
2004;Borges Blanques, les;total;dones;població;;2694
2004;Borges Blanques, les;total;total;població;;5425
2004;Borges del Camp, les;total;homes;població;;890
2004;Borges del Camp, les;total;dones;població;;879
2004;Borges del Camp, les;total;total;població;;1769
2004;Borrassà;total;homes;població;;292
2004;Borrassà;total;dones;població;;265
2004;Borrassà;total;total;població;;557
2004;Borredà;total;homes;població;;258
