any;municipi;edat any a any;sexe;concepte;estat;valor
2009;Armentera, l';total;total;població;;855
2009;Arnes;total;homes;població;;251
2009;Arnes;total;dones;població;;237
2009;Arnes;total;total;població;;488
2009;Arres;total;homes;població;;46
2009;Arres;total;dones;població;;22
2009;Arres;total;total;població;;68
2009;Arsèguel;total;homes;població;;49
2009;Arsèguel;total;dones;població;;44
2009;Arsèguel;total;total;població;;93
2009;Artés;total;homes;població;;2724
2009;Artés;total;dones;població;;2709
2009;Artés;total;total;població;;5433
2009;Artesa de Lleida;total;homes;població;;794
2009;Artesa de Lleida;total;dones;població;;723
2009;Artesa de Lleida;total;total;població;;1517
2009;Artesa de Segre;total;homes;població;;1998
2009;Artesa de Segre;total;dones;població;;1871
2009;Artesa de Segre;total;total;població;;3869
2009;Ascó;total;homes;població;;826
2009;Ascó;total;dones;població;;782
2009;Ascó;total;total;població;;1608
2009;Aspa;total;homes;població;;128
2009;Aspa;total;dones;població;;123
2009;Aspa;total;total;població;;251
2009;Avellanes i Santa Linya, les;total;homes;població;;263
2009;Avellanes i Santa Linya, les;total;dones;població;;204
2009;Avellanes i Santa Linya, les;total;total;població;;467
2009;Avià;total;homes;població;;1109
2009;Avià;total;dones;població;;1097
2009;Avià;total;total;població;;2206
2009;Avinyó;total;homes;població;;1144
2009;Avinyó;total;dones;població;;1145
2009;Avinyó;total;total;població;;2289
2009;Avinyonet de Puigventós;total;homes;població;;745
2009;Avinyonet de Puigventós;total;dones;població;;704
2009;Avinyonet de Puigventós;total;total;població;;1449
2009;Avinyonet del Penedès;total;homes;població;;908
2009;Avinyonet del Penedès;total;dones;població;;782
2009;Avinyonet del Penedès;total;total;població;;1690
2009;Badalona;total;homes;població;;110185
2009;Badalona;total;dones;població;;109362
2009;Badalona;total;total;població;;219547
2009;Badia del Vallès;total;homes;població;;6744
2009;Badia del Vallès;total;dones;població;;6935
2009;Badia del Vallès;total;total;població;;13679
2009;Bagà;total;homes;població;;1159
2009;Bagà;total;dones;població;;1203
2009;Bagà;total;total;població;;2362
2009;Baix Pallars;total;homes;població;;222
2009;Baix Pallars;total;dones;població;;191
2009;Baix Pallars;total;total;població;;413
2009;Balaguer;total;homes;població;;8564
2009;Balaguer;total;dones;població;;8215
2009;Balaguer;total;total;població;;16779
2009;Balenyà;total;homes;població;;1884
2009;Balenyà;total;dones;població;;1859
2009;Balenyà;total;total;població;;3743
2009;Balsareny;total;homes;població;;1800
2009;Balsareny;total;dones;població;;1712
2009;Balsareny;total;total;població;;3512
2009;Banyeres del Penedès;total;homes;població;;1529
2009;Banyeres del Penedès;total;dones;població;;1416
2009;Banyeres del Penedès;total;total;població;;2945
2009;Banyoles;total;homes;població;;9187
2009;Banyoles;total;dones;població;;9140
2009;Banyoles;total;total;població;;18327
2009;Barbens;total;homes;població;;475
2009;Barbens;total;dones;població;;417
2009;Barbens;total;total;població;;892
2009;Barberà de la Conca;total;homes;població;;296
2009;Barberà de la Conca;total;dones;població;;243
2009;Barberà de la Conca;total;total;població;;539
2009;Barberà del Vallès;total;homes;població;;15544
2009;Barberà del Vallès;total;dones;població;;15600
2009;Barberà del Vallès;total;total;població;;31144
2009;Barcelona;total;homes;població;;771570
2009;Barcelona;total;dones;població;;849967
2009;Barcelona;total;total;població;;1621537
2009;Baronia de Rialb, la;total;homes;població;;144
2009;Baronia de Rialb, la;total;dones;població;;135
2009;Baronia de Rialb, la;total;total;població;;279
2009;Bàscara;total;homes;població;;500
2009;Bàscara;total;dones;població;;446
2009;Bàscara;total;total;població;;946
2009;Bassella;total;homes;població;;132
2009;Bassella;total;dones;població;;120
2009;Bassella;total;total;població;;252
2009;Batea;total;homes;població;;1118
2009;Batea;total;dones;població;;1045
2009;Batea;total;total;població;;2163
2009;Bausen;total;homes;població;;37
2009;Bausen;total;dones;població;;26
2009;Bausen;total;total;població;;63
2009;Begues;total;homes;població;;3132
2009;Begues;total;dones;població;;3139
2009;Begues;total;total;població;;6271
2009;Begur;total;homes;població;;2192
2009;Begur;total;dones;població;;2066
2009;Begur;total;total;població;;4258
2009;Belianes;total;homes;població;;304
2009;Belianes;total;dones;població;;285
2009;Belianes;total;total;població;;589
2009;Bellaguarda;total;homes;població;;177
2009;Bellaguarda;total;dones;població;;159
2009;Bellaguarda;total;total;població;;336
2009;Bellcaire d'Empordà;total;homes;població;;322
2009;Bellcaire d'Empordà;total;dones;població;;342
2009;Bellcaire d'Empordà;total;total;població;;664
2009;Bellcaire d'Urgell;total;homes;població;;632
2009;Bellcaire d'Urgell;total;dones;població;;652
2009;Bellcaire d'Urgell;total;total;població;;1284
2009;Bell-lloc d'Urgell;total;homes;població;;1206
2009;Bell-lloc d'Urgell;total;dones;població;;1241
2009;Bell-lloc d'Urgell;total;total;població;;2447
2009;Bellmunt d'Urgell;total;homes;població;;104
2009;Bellmunt d'Urgell;total;dones;població;;111
2009;Bellmunt d'Urgell;total;total;població;;215
2009;Bellmunt del Priorat;total;homes;població;;177
2009;Bellmunt del Priorat;total;dones;població;;177
2009;Bellmunt del Priorat;total;total;població;;354
2009;Bellprat;total;homes;població;;50
2009;Bellprat;total;dones;població;;42
2009;Bellprat;total;total;població;;92
2009;Bellpuig;total;homes;població;;2577
2009;Bellpuig;total;dones;població;;2363
2009;Bellpuig;total;total;població;;4940
2009;Bellvei;total;homes;població;;1055
2009;Bellvei;total;dones;població;;950
2009;Bellvei;total;total;població;;2005
2009;Bellver de Cerdanya;total;homes;població;;1181
2009;Bellver de Cerdanya;total;dones;població;;1050
2009;Bellver de Cerdanya;total;total;població;;2231
2009;Bellvís;total;homes;població;;1285
2009;Bellvís;total;dones;població;;1196
2009;Bellvís;total;total;població;;2481
2009;Benavent de Segrià;total;homes;població;;767
2009;Benavent de Segrià;total;dones;població;;722
2009;Benavent de Segrià;total;total;població;;1489
2009;Benifallet;total;homes;població;;392
2009;Benifallet;total;dones;població;;396
2009;Benifallet;total;total;població;;788
2009;Benissanet;total;homes;població;;663
2009;Benissanet;total;dones;població;;587
2009;Benissanet;total;total;població;;1250
2009;Berga;total;homes;població;;8587
2009;Berga;total;dones;població;;8573
2009;Berga;total;total;població;;17160
2009;Besalú;total;homes;població;;1144
2009;Besalú;total;dones;població;;1217
2009;Besalú;total;total;població;;2361
2009;Bescanó;total;homes;població;;2227
2009;Bescanó;total;dones;població;;2223
2009;Bescanó;total;total;població;;4450
2009;Beuda;total;homes;població;;81
2009;Beuda;total;dones;població;;82
2009;Beuda;total;total;població;;163
2009;Bigues i Riells del Fai;total;homes;població;;4309
2009;Bigues i Riells del Fai;total;dones;població;;4092
2009;Bigues i Riells del Fai;total;total;població;;8401
2009;Biosca;total;homes;població;;122
2009;Biosca;total;dones;població;;100
2009;Biosca;total;total;població;;222
2009;Bisbal d'Empordà, la;total;homes;població;;5285
2009;Bisbal d'Empordà, la;total;dones;població;;5100
2009;Bisbal d'Empordà, la;total;total;població;;10385
2009;Bisbal de Montsant, la;total;homes;població;;122
2009;Bisbal de Montsant, la;total;dones;població;;115
2009;Bisbal de Montsant, la;total;total;població;;237
2009;Bisbal del Penedès, la;total;homes;població;;1771
2009;Bisbal del Penedès, la;total;dones;població;;1626
2009;Bisbal del Penedès, la;total;total;població;;3397
2009;Biure;total;homes;població;;122
2009;Biure;total;dones;població;;121
2009;Biure;total;total;població;;243
2009;Blancafort;total;homes;població;;226
2009;Blancafort;total;dones;població;;212
2009;Blancafort;total;total;població;;438
2009;Blanes;total;homes;població;;20297
2009;Blanes;total;dones;població;;19750
2009;Blanes;total;total;població;;40047
2009;Boadella i les Escaules;total;homes;població;;118
2009;Boadella i les Escaules;total;dones;població;;123
2009;Boadella i les Escaules;total;total;població;;241
2009;Bolvir;total;homes;població;;199
2009;Bolvir;total;dones;població;;179
2009;Bolvir;total;total;població;;378
2009;Bonastre;total;homes;població;;346
2009;Bonastre;total;dones;població;;311
2009;Bonastre;total;total;població;;657
2009;Bòrdes, Es;total;homes;població;;126
2009;Bòrdes, Es;total;dones;població;;112
2009;Bòrdes, Es;total;total;població;;238
2009;Bordils;total;homes;població;;884
2009;Bordils;total;dones;població;;848
2009;Bordils;total;total;població;;1732
2009;Borges Blanques, les;total;homes;població;;3100
2009;Borges Blanques, les;total;dones;població;;2958
2009;Borges Blanques, les;total;total;població;;6058
2009;Borges del Camp, les;total;homes;població;;1048
2009;Borges del Camp, les;total;dones;població;;1067
2009;Borges del Camp, les;total;total;població;;2115
2009;Borrassà;total;homes;població;;353
2009;Borrassà;total;dones;població;;312
2009;Borrassà;total;total;població;;665
2009;Borredà;total;homes;població;;331
2009;Borredà;total;dones;població;;283
2009;Borredà;total;total;població;;614
2009;Bossòst;total;homes;població;;635
2009;Bossòst;total;dones;població;;584
2009;Bossòst;total;total;població;;1219
2009;Bot;total;homes;població;;362
2009;Bot;total;dones;població;;336
2009;Bot;total;total;població;;698
2009;Botarell;total;homes;població;;553
2009;Botarell;total;dones;població;;494
2009;Botarell;total;total;població;;1047
2009;Bovera;total;homes;població;;186
2009;Bovera;total;dones;població;;167
2009;Bovera;total;total;població;;353
2009;Bràfim;total;homes;població;;330
2009;Bràfim;total;dones;població;;336
2009;Bràfim;total;total;població;;666
2009;Breda;total;homes;població;;1917
2009;Breda;total;dones;població;;1867
2009;Breda;total;total;població;;3784
2009;Bruc, el;total;homes;població;;1018
2009;Bruc, el;total;dones;població;;886
2009;Bruc, el;total;total;població;;1904
2009;Brull, el;total;homes;població;;133
2009;Brull, el;total;dones;població;;119
2009;Brull, el;total;total;població;;252
2009;Brunyola i Sant Martí Sapresa;total;homes;població;;189
2009;Brunyola i Sant Martí Sapresa;total;dones;població;;184
2009;Brunyola i Sant Martí Sapresa;total;total;població;;373
2009;Cabacés;total;homes;població;;185
2009;Cabacés;total;dones;població;;160
2009;Cabacés;total;total;població;;345
2009;Cabanabona;total;homes;població;;50
2009;Cabanabona;total;dones;població;;59
2009;Cabanabona;total;total;població;;109
2009;Cabanelles;total;homes;població;;137
2009;Cabanelles;total;dones;població;;99
2009;Cabanelles;total;total;població;;236
2009;Cabanes;total;homes;població;;486
2009;Cabanes;total;dones;població;;446
2009;Cabanes;total;total;població;;932
2009;Cabanyes, les;total;homes;població;;453
2009;Cabanyes, les;total;dones;població;;435
2009;Cabanyes, les;total;total;població;;888
2009;Cabó;total;homes;població;;55
2009;Cabó;total;dones;població;;40
2009;Cabó;total;total;població;;95
2009;Cabra del Camp;total;homes;població;;597
2009;Cabra del Camp;total;dones;població;;519
2009;Cabra del Camp;total;total;població;;1116
2009;Cabrera d'Anoia;total;homes;població;;707
2009;Cabrera d'Anoia;total;dones;població;;613
2009;Cabrera d'Anoia;total;total;població;;1320
2009;Cabrera de Mar;total;homes;població;;2243
2009;Cabrera de Mar;total;dones;població;;2165
2009;Cabrera de Mar;total;total;població;;4408
2009;Cabrils;total;homes;població;;3433
2009;Cabrils;total;dones;població;;3531
2009;Cabrils;total;total;població;;6964
2009;Cadaqués;total;homes;població;;1416
2009;Cadaqués;total;dones;població;;1444
2009;Cadaqués;total;total;població;;2860
2009;Calaf;total;homes;població;;1933
2009;Calaf;total;dones;població;;1697
2009;Calaf;total;total;població;;3630
2009;Calafell;total;homes;població;;12368
2009;Calafell;total;dones;població;;11897
2009;Calafell;total;total;població;;24265
2009;Calders;total;homes;població;;457
2009;Calders;total;dones;població;;442
2009;Calders;total;total;població;;899
2009;Caldes d'Estrac;total;homes;població;;1365
2009;Caldes d'Estrac;total;dones;població;;1434
2009;Caldes d'Estrac;total;total;població;;2799
2009;Caldes de Malavella;total;homes;població;;3337
2009;Caldes de Malavella;total;dones;població;;3373
2009;Caldes de Malavella;total;total;població;;6710
2009;Caldes de Montbui;total;homes;població;;8479
2009;Caldes de Montbui;total;dones;població;;8406
2009;Caldes de Montbui;total;total;població;;16885
2009;Calella;total;homes;població;;9225
2009;Calella;total;dones;població;;9402
2009;Calella;total;total;població;;18627
2009;Calldetenes;total;homes;població;;1225
2009;Calldetenes;total;dones;població;;1166
2009;Calldetenes;total;total;població;;2391
2009;Callús;total;homes;població;;856
2009;Callús;total;dones;població;;903
2009;Callús;total;total;població;;1759
2009;Calonge de Segarra;total;homes;població;;104
2009;Calonge de Segarra;total;dones;població;;92
2009;Calonge de Segarra;total;total;població;;196
2009;Calonge i Sant Antoni;total;homes;població;;5376
2009;Calonge i Sant Antoni;total;dones;població;;5261
2009;Calonge i Sant Antoni;total;total;població;;10637
2009;Camarasa;total;homes;població;;516
2009;Camarasa;total;dones;població;;475
2009;Camarasa;total;total;població;;991
2009;Camarles;total;homes;població;;1820
2009;Camarles;total;dones;població;;1735
2009;Camarles;total;total;població;;3555
2009;Cambrils;total;homes;població;;15861
2009;Cambrils;total;dones;població;;15859
2009;Cambrils;total;total;població;;31720
2009;Camós;total;homes;població;;350
2009;Camós;total;dones;població;;342
2009;Camós;total;total;població;;692
2009;Campdevànol;total;homes;població;;1748
2009;Campdevànol;total;dones;població;;1757
2009;Campdevànol;total;total;població;;3505
2009;Campelles;total;homes;població;;63
2009;Campelles;total;dones;població;;62
2009;Campelles;total;total;població;;125
2009;Campins;total;homes;població;;200
2009;Campins;total;dones;població;;190
2009;Campins;total;total;població;;390
2009;Campllong;total;homes;població;;216
2009;Campllong;total;dones;població;;207
2009;Campllong;total;total;població;;423
2009;Camprodon;total;homes;població;;1255
2009;Camprodon;total;dones;població;;1287
2009;Camprodon;total;total;població;;2542
2009;Canejan;total;homes;població;;57
2009;Canejan;total;dones;població;;47
2009;Canejan;total;total;població;;104
2009;Canet d'Adri;total;homes;població;;307
2009;Canet d'Adri;total;dones;població;;298
2009;Canet d'Adri;total;total;població;;605
2009;Canet de Mar;total;homes;població;;6704
2009;Canet de Mar;total;dones;població;;6844
2009;Canet de Mar;total;total;població;;13548
2009;Canonja, la;total;homes;població;..; 
2009;Canonja, la;total;dones;població;..; 
2009;Canonja, la;total;total;població;..; 
2009;Canovelles;total;homes;població;;8442
2009;Canovelles;total;dones;població;;7581
2009;Canovelles;total;total;població;;16023
2009;Cànoves i Samalús;total;homes;població;;1398
2009;Cànoves i Samalús;total;dones;població;;1344
2009;Cànoves i Samalús;total;total;població;;2742
2009;Cantallops;total;homes;població;;164
2009;Cantallops;total;dones;població;;155
2009;Cantallops;total;total;població;;319
2009;Canyelles;total;homes;població;;2093
2009;Canyelles;total;dones;població;;2011
2009;Canyelles;total;total;població;;4104
2009;Capafonts;total;homes;població;;64
2009;Capafonts;total;dones;població;;55
2009;Capafonts;total;total;població;;119
2009;Capçanes;total;homes;població;;207
2009;Capçanes;total;dones;població;;208
2009;Capçanes;total;total;població;;415
2009;Capellades;total;homes;població;;2732
2009;Capellades;total;dones;població;;2793
2009;Capellades;total;total;població;;5525
2009;Capmany;total;homes;població;;316
2009;Capmany;total;dones;població;;277
2009;Capmany;total;total;població;;593
2009;Capolat;total;homes;població;;35
2009;Capolat;total;dones;població;;42
2009;Capolat;total;total;població;;77
2009;Cardedeu;total;homes;població;;8182
2009;Cardedeu;total;dones;població;;8414
2009;Cardedeu;total;total;població;;16596
2009;Cardona;total;homes;població;;2553
2009;Cardona;total;dones;població;;2634
2009;Cardona;total;total;població;;5187
2009;Carme;total;homes;població;;433
2009;Carme;total;dones;població;;399
2009;Carme;total;total;població;;832
2009;Caseres;total;homes;població;;143
2009;Caseres;total;dones;població;;150
2009;Caseres;total;total;població;;293
2009;Cassà de la Selva;total;homes;població;;4934
2009;Cassà de la Selva;total;dones;població;;4603
2009;Cassà de la Selva;total;total;població;;9537
2009;Casserres;total;homes;població;;788
2009;Casserres;total;dones;població;;802
2009;Casserres;total;total;població;;1590
2009;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;5278
2009;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;5098
2009;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;10376
2009;Castell de l'Areny;total;homes;població;;43
2009;Castell de l'Areny;total;dones;població;;32
2009;Castell de l'Areny;total;total;població;;75
2009;Castell de Mur;total;homes;població;;89
2009;Castell de Mur;total;dones;població;;84
2009;Castell de Mur;total;total;població;;173
2009;Castellar de la Ribera;total;homes;població;;80
2009;Castellar de la Ribera;total;dones;població;;80
2009;Castellar de la Ribera;total;total;població;;160
2009;Castellar de n'Hug;total;homes;població;;106
2009;Castellar de n'Hug;total;dones;població;;92
2009;Castellar de n'Hug;total;total;població;;198
2009;Castellar del Riu;total;homes;població;;81
2009;Castellar del Riu;total;dones;població;;73
2009;Castellar del Riu;total;total;població;;154
2009;Castellar del Vallès;total;homes;població;;11448
2009;Castellar del Vallès;total;dones;població;;11554
2009;Castellar del Vallès;total;total;població;;23002
2009;Castellbell i el Vilar;total;homes;població;;1894
2009;Castellbell i el Vilar;total;dones;població;;1786
2009;Castellbell i el Vilar;total;total;població;;3680
2009;Castellbisbal;total;homes;població;;6169
2009;Castellbisbal;total;dones;població;;5808
2009;Castellbisbal;total;total;població;;11977
2009;Castellcir;total;homes;població;;327
2009;Castellcir;total;dones;població;;301
2009;Castellcir;total;total;població;;628
2009;Castelldans;total;homes;població;;554
2009;Castelldans;total;dones;població;;461
2009;Castelldans;total;total;població;;1015
2009;Castelldefels;total;homes;població;;31116
2009;Castelldefels;total;dones;població;;30964
2009;Castelldefels;total;total;població;;62080
2009;Castellet i la Gornal;total;homes;població;;1145
2009;Castellet i la Gornal;total;dones;població;;1077
2009;Castellet i la Gornal;total;total;població;;2222
2009;Castellfollit de la Roca;total;homes;població;;525
2009;Castellfollit de la Roca;total;dones;població;;518
2009;Castellfollit de la Roca;total;total;població;;1043
2009;Castellfollit de Riubregós;total;homes;població;;102
2009;Castellfollit de Riubregós;total;dones;població;;93
2009;Castellfollit de Riubregós;total;total;població;;195
2009;Castellfollit del Boix;total;homes;població;;208
2009;Castellfollit del Boix;total;dones;població;;218
2009;Castellfollit del Boix;total;total;població;;426
2009;Castellgalí;total;homes;població;;1009
2009;Castellgalí;total;dones;població;;909
2009;Castellgalí;total;total;població;;1918
2009;Castellnou de Bages;total;homes;població;;540
2009;Castellnou de Bages;total;dones;població;;481
2009;Castellnou de Bages;total;total;població;;1021
2009;Castellnou de Seana;total;homes;població;;377
2009;Castellnou de Seana;total;dones;població;;362
2009;Castellnou de Seana;total;total;població;;739
2009;Castelló d'Empúries;total;homes;població;;6273
2009;Castelló d'Empúries;total;dones;població;;5838
2009;Castelló d'Empúries;total;total;població;;12111
2009;Castelló de Farfanya;total;homes;població;;302
2009;Castelló de Farfanya;total;dones;població;;270
2009;Castelló de Farfanya;total;total;població;;572
2009;Castellolí;total;homes;població;;247
2009;Castellolí;total;dones;població;;259
2009;Castellolí;total;total;població;;506
2009;Castellserà;total;homes;població;;589
2009;Castellserà;total;dones;població;;542
2009;Castellserà;total;total;població;;1131
2009;Castellterçol;total;homes;població;;1187
2009;Castellterçol;total;dones;població;;1188
2009;Castellterçol;total;total;població;;2375
2009;Castellvell del Camp;total;homes;població;;1361
2009;Castellvell del Camp;total;dones;població;;1325
2009;Castellvell del Camp;total;total;població;;2686
2009;Castellví de la Marca;total;homes;població;;835
2009;Castellví de la Marca;total;dones;població;;826
2009;Castellví de la Marca;total;total;població;;1661
2009;Castellví de Rosanes;total;homes;població;;862
2009;Castellví de Rosanes;total;dones;població;;857
2009;Castellví de Rosanes;total;total;població;;1719
2009;Catllar, el;total;homes;població;;2090
2009;Catllar, el;total;dones;població;;1989
2009;Catllar, el;total;total;població;;4079
2009;Cava;total;homes;població;;30
2009;Cava;total;dones;població;;20
2009;Cava;total;total;població;;50
2009;Cellera de Ter, la;total;homes;població;;1100
2009;Cellera de Ter, la;total;dones;població;;1086
2009;Cellera de Ter, la;total;total;població;;2186
2009;Celrà;total;homes;població;;2233
2009;Celrà;total;dones;població;;2280
2009;Celrà;total;total;població;;4513
2009;Centelles;total;homes;població;;3540
2009;Centelles;total;dones;població;;3669
2009;Centelles;total;total;població;;7209
2009;Cercs;total;homes;població;;681
2009;Cercs;total;dones;població;;653
2009;Cercs;total;total;població;;1334
2009;Cerdanyola del Vallès;total;homes;població;;29070
2009;Cerdanyola del Vallès;total;dones;població;;29677
