any;municipi;edat any a any;sexe;concepte;estat;valor
2018;Alcoletge;total;total;població;;3419
2018;Alcover;total;homes;població;;2533
2018;Alcover;total;dones;població;;2575
2018;Alcover;total;total;població;;5108
2018;Aldea, l';total;homes;població;;2186
2018;Aldea, l';total;dones;població;;1951
2018;Aldea, l';total;total;població;;4137
2018;Aldover;total;homes;població;;420
2018;Aldover;total;dones;població;;418
2018;Aldover;total;total;població;;838
2018;Aleixar, l';total;homes;població;;442
2018;Aleixar, l';total;dones;població;;422
2018;Aleixar, l';total;total;població;;864
2018;Alella;total;homes;població;;4751
2018;Alella;total;dones;població;;5013
2018;Alella;total;total;població;;9764
2018;Alfara de Carles;total;homes;població;;195
2018;Alfara de Carles;total;dones;població;;173
2018;Alfara de Carles;total;total;població;;368
2018;Alfarràs;total;homes;població;;1480
2018;Alfarràs;total;dones;població;;1342
2018;Alfarràs;total;total;població;;2822
2018;Alfés;total;homes;població;;163
2018;Alfés;total;dones;població;;150
2018;Alfés;total;total;població;;313
2018;Alforja;total;homes;població;;916
2018;Alforja;total;dones;població;;872
2018;Alforja;total;total;població;;1788
2018;Algerri;total;homes;població;;216
2018;Algerri;total;dones;població;;183
2018;Algerri;total;total;població;;399
2018;Alguaire;total;homes;població;;1552
2018;Alguaire;total;dones;població;;1385
2018;Alguaire;total;total;població;;2937
2018;Alins;total;homes;població;;153
2018;Alins;total;dones;població;;137
2018;Alins;total;total;població;;290
2018;Alió;total;homes;població;;200
2018;Alió;total;dones;població;;226
2018;Alió;total;total;població;;426
2018;Almacelles;total;homes;població;;3554
2018;Almacelles;total;dones;població;;3235
2018;Almacelles;total;total;població;;6789
2018;Almatret;total;homes;població;;174
2018;Almatret;total;dones;població;;140
2018;Almatret;total;total;població;;314
2018;Almenar;total;homes;població;;1824
2018;Almenar;total;dones;població;;1629
2018;Almenar;total;total;població;;3453
2018;Almoster;total;homes;població;;671
2018;Almoster;total;dones;població;;671
2018;Almoster;total;total;població;;1342
2018;Alòs de Balaguer;total;homes;població;;77
2018;Alòs de Balaguer;total;dones;població;;54
2018;Alòs de Balaguer;total;total;població;;131
2018;Alp;total;homes;població;;809
2018;Alp;total;dones;població;;750
2018;Alp;total;total;població;;1559
2018;Alpens;total;homes;població;;146
2018;Alpens;total;dones;població;;127
2018;Alpens;total;total;població;;273
2018;Alpicat;total;homes;població;;3129
2018;Alpicat;total;dones;població;;3101
2018;Alpicat;total;total;població;;6230
2018;Alt Àneu;total;homes;població;;228
2018;Alt Àneu;total;dones;població;;178
2018;Alt Àneu;total;total;població;;406
2018;Altafulla;total;homes;població;;2491
2018;Altafulla;total;dones;població;;2629
2018;Altafulla;total;total;població;;5120
2018;Amer;total;homes;població;;1106
2018;Amer;total;dones;població;;1150
2018;Amer;total;total;població;;2256
2018;Ametlla de Mar, l';total;homes;població;;3398
2018;Ametlla de Mar, l';total;dones;població;;3403
2018;Ametlla de Mar, l';total;total;població;;6801
2018;Ametlla del Vallès, l';total;homes;població;;4285
2018;Ametlla del Vallès, l';total;dones;població;;4211
2018;Ametlla del Vallès, l';total;total;població;;8496
2018;Ampolla, l';total;homes;població;;1670
2018;Ampolla, l';total;dones;població;;1610
2018;Ampolla, l';total;total;població;;3280
2018;Amposta;total;homes;població;;10351
2018;Amposta;total;dones;població;;10255
2018;Amposta;total;total;població;;20606
2018;Anglès;total;homes;població;;2735
2018;Anglès;total;dones;població;;2784
2018;Anglès;total;total;població;;5519
2018;Anglesola;total;homes;població;;670
2018;Anglesola;total;dones;població;;658
2018;Anglesola;total;total;població;;1328
2018;Arbeca;total;homes;població;;1101
2018;Arbeca;total;dones;població;;1061
2018;Arbeca;total;total;població;;2162
2018;Arboç, l';total;homes;població;;2836
2018;Arboç, l';total;dones;població;;2669
2018;Arboç, l';total;total;població;;5505
2018;Arbolí;total;homes;població;;68
2018;Arbolí;total;dones;població;;48
2018;Arbolí;total;total;població;;116
2018;Arbúcies;total;homes;població;;3378
2018;Arbúcies;total;dones;població;;3137
2018;Arbúcies;total;total;població;;6515
2018;Arenys de Mar;total;homes;població;;7536
2018;Arenys de Mar;total;dones;població;;7997
2018;Arenys de Mar;total;total;població;;15533
2018;Arenys de Munt;total;homes;població;;4439
2018;Arenys de Munt;total;dones;població;;4399
2018;Arenys de Munt;total;total;població;;8838
2018;Argelaguer;total;homes;població;;219
2018;Argelaguer;total;dones;població;;204
2018;Argelaguer;total;total;població;;423
2018;Argençola;total;homes;població;;110
2018;Argençola;total;dones;població;;109
2018;Argençola;total;total;població;;219
2018;Argentera, l';total;homes;població;;74
2018;Argentera, l';total;dones;població;;55
2018;Argentera, l';total;total;població;;129
2018;Argentona;total;homes;població;;6053
2018;Argentona;total;dones;població;;6242
2018;Argentona;total;total;població;;12295
2018;Armentera, l';total;homes;població;;468
2018;Armentera, l';total;dones;població;;469
2018;Armentera, l';total;total;població;;937
2018;Arnes;total;homes;població;;232
2018;Arnes;total;dones;població;;234
2018;Arnes;total;total;població;;466
2018;Arres;total;homes;població;;40
2018;Arres;total;dones;població;;23
2018;Arres;total;total;població;;63
2018;Arsèguel;total;homes;població;;48
2018;Arsèguel;total;dones;població;;37
2018;Arsèguel;total;total;població;;85
2018;Artés;total;homes;població;;2851
2018;Artés;total;dones;població;;2797
2018;Artés;total;total;població;;5648
2018;Artesa de Lleida;total;homes;població;;804
2018;Artesa de Lleida;total;dones;població;;734
2018;Artesa de Lleida;total;total;població;;1538
2018;Artesa de Segre;total;homes;població;;1770
2018;Artesa de Segre;total;dones;població;;1677
2018;Artesa de Segre;total;total;població;;3447
2018;Ascó;total;homes;població;;871
2018;Ascó;total;dones;població;;803
2018;Ascó;total;total;població;;1674
2018;Aspa;total;homes;població;;109
2018;Aspa;total;dones;població;;108
2018;Aspa;total;total;població;;217
2018;Avellanes i Santa Linya, les;total;homes;població;;261
2018;Avellanes i Santa Linya, les;total;dones;població;;194
2018;Avellanes i Santa Linya, les;total;total;població;;455
2018;Avià;total;homes;població;;1120
2018;Avià;total;dones;població;;1130
2018;Avià;total;total;població;;2250
2018;Avinyó;total;homes;població;;1120
2018;Avinyó;total;dones;població;;1130
2018;Avinyó;total;total;població;;2250
2018;Avinyonet de Puigventós;total;homes;població;;803
2018;Avinyonet de Puigventós;total;dones;població;;801
2018;Avinyonet de Puigventós;total;total;població;;1604
2018;Avinyonet del Penedès;total;homes;població;;887
2018;Avinyonet del Penedès;total;dones;població;;782
2018;Avinyonet del Penedès;total;total;població;;1669
2018;Badalona;total;homes;població;;107092
2018;Badalona;total;dones;població;;110649
2018;Badalona;total;total;població;;217741
2018;Badia del Vallès;total;homes;població;;6565
2018;Badia del Vallès;total;dones;població;;6852
2018;Badia del Vallès;total;total;població;;13417
2018;Bagà;total;homes;població;;1075
2018;Bagà;total;dones;població;;1077
2018;Bagà;total;total;població;;2152
2018;Baix Pallars;total;homes;població;;175
2018;Baix Pallars;total;dones;població;;155
2018;Baix Pallars;total;total;població;;330
2018;Balaguer;total;homes;població;;8519
2018;Balaguer;total;dones;població;;8322
2018;Balaguer;total;total;població;;16841
2018;Balenyà;total;homes;població;;1907
2018;Balenyà;total;dones;població;;1876
2018;Balenyà;total;total;població;;3783
2018;Balsareny;total;homes;població;;1586
2018;Balsareny;total;dones;població;;1619
2018;Balsareny;total;total;població;;3205
2018;Banyeres del Penedès;total;homes;població;;1583
2018;Banyeres del Penedès;total;dones;població;;1545
2018;Banyeres del Penedès;total;total;població;;3128
2018;Banyoles;total;homes;població;;9741
2018;Banyoles;total;dones;població;;9874
2018;Banyoles;total;total;població;;19615
2018;Barbens;total;homes;població;;505
2018;Barbens;total;dones;població;;434
2018;Barbens;total;total;població;;939
2018;Barberà de la Conca;total;homes;població;;258
2018;Barberà de la Conca;total;dones;població;;218
2018;Barberà de la Conca;total;total;població;;476
2018;Barberà del Vallès;total;homes;població;;16167
2018;Barberà del Vallès;total;dones;població;;16672
2018;Barberà del Vallès;total;total;població;;32839
2018;Barcelona;total;homes;població;;765962
2018;Barcelona;total;dones;població;;854381
2018;Barcelona;total;total;població;;1620343
2018;Baronia de Rialb, la;total;homes;població;;121
2018;Baronia de Rialb, la;total;dones;població;;110
2018;Baronia de Rialb, la;total;total;població;;231
2018;Bàscara;total;homes;població;;521
2018;Bàscara;total;dones;població;;479
2018;Bàscara;total;total;població;;1000
2018;Bassella;total;homes;població;;113
2018;Bassella;total;dones;població;;118
2018;Bassella;total;total;població;;231
2018;Batea;total;homes;població;;944
2018;Batea;total;dones;població;;954
2018;Batea;total;total;població;;1898
2018;Bausen;total;homes;població;;34
2018;Bausen;total;dones;població;;30
2018;Bausen;total;total;població;;64
2018;Begues;total;homes;població;;3440
2018;Begues;total;dones;població;;3521
2018;Begues;total;total;població;;6961
2018;Begur;total;homes;població;;1972
2018;Begur;total;dones;població;;1962
2018;Begur;total;total;població;;3934
2018;Belianes;total;homes;població;;265
2018;Belianes;total;dones;població;;260
2018;Belianes;total;total;població;;525
2018;Bellaguarda;total;homes;població;;160
2018;Bellaguarda;total;dones;població;;141
2018;Bellaguarda;total;total;població;;301
2018;Bellcaire d'Empordà;total;homes;població;;328
2018;Bellcaire d'Empordà;total;dones;població;;343
2018;Bellcaire d'Empordà;total;total;població;;671
2018;Bellcaire d'Urgell;total;homes;població;;634
2018;Bellcaire d'Urgell;total;dones;població;;618
2018;Bellcaire d'Urgell;total;total;població;;1252
2018;Bell-lloc d'Urgell;total;homes;població;;1129
2018;Bell-lloc d'Urgell;total;dones;població;;1160
2018;Bell-lloc d'Urgell;total;total;població;;2289
2018;Bellmunt d'Urgell;total;homes;població;;94
2018;Bellmunt d'Urgell;total;dones;població;;99
2018;Bellmunt d'Urgell;total;total;població;;193
2018;Bellmunt del Priorat;total;homes;població;;156
2018;Bellmunt del Priorat;total;dones;població;;144
2018;Bellmunt del Priorat;total;total;població;;300
2018;Bellprat;total;homes;població;;46
2018;Bellprat;total;dones;població;;28
2018;Bellprat;total;total;població;;74
2018;Bellpuig;total;homes;població;;2635
2018;Bellpuig;total;dones;població;;2425
2018;Bellpuig;total;total;població;;5060
2018;Bellvei;total;homes;població;;1120
2018;Bellvei;total;dones;població;;1070
2018;Bellvei;total;total;població;;2190
2018;Bellver de Cerdanya;total;homes;població;;1021
2018;Bellver de Cerdanya;total;dones;població;;958
2018;Bellver de Cerdanya;total;total;població;;1979
2018;Bellvís;total;homes;població;;1149
2018;Bellvís;total;dones;població;;1117
2018;Bellvís;total;total;població;;2266
2018;Benavent de Segrià;total;homes;població;;768
2018;Benavent de Segrià;total;dones;població;;700
2018;Benavent de Segrià;total;total;població;;1468
2018;Benifallet;total;homes;població;;342
2018;Benifallet;total;dones;població;;372
2018;Benifallet;total;total;població;;714
2018;Benissanet;total;homes;població;;620
2018;Benissanet;total;dones;població;;522
2018;Benissanet;total;total;població;;1142
2018;Berga;total;homes;població;;7979
2018;Berga;total;dones;població;;8220
2018;Berga;total;total;població;;16199
2018;Besalú;total;homes;població;;1161
2018;Besalú;total;dones;població;;1306
2018;Besalú;total;total;població;;2467
2018;Bescanó;total;homes;població;;2493
2018;Bescanó;total;dones;població;;2448
2018;Bescanó;total;total;població;;4941
2018;Beuda;total;homes;població;;101
2018;Beuda;total;dones;població;;86
2018;Beuda;total;total;població;;187
2018;Bigues i Riells del Fai;total;homes;població;;4587
2018;Bigues i Riells del Fai;total;dones;població;;4416
2018;Bigues i Riells del Fai;total;total;població;;9003
2018;Biosca;total;homes;població;;97
2018;Biosca;total;dones;població;;84
2018;Biosca;total;total;població;;181
2018;Bisbal d'Empordà, la;total;homes;població;;5407
2018;Bisbal d'Empordà, la;total;dones;població;;5452
2018;Bisbal d'Empordà, la;total;total;població;;10859
2018;Bisbal de Montsant, la;total;homes;població;;119
2018;Bisbal de Montsant, la;total;dones;població;;100
2018;Bisbal de Montsant, la;total;total;població;;219
2018;Bisbal del Penedès, la;total;homes;població;;1836
2018;Bisbal del Penedès, la;total;dones;població;;1628
2018;Bisbal del Penedès, la;total;total;població;;3464
2018;Biure;total;homes;població;;120
2018;Biure;total;dones;població;;118
2018;Biure;total;total;població;;238
2018;Blancafort;total;homes;població;;198
2018;Blancafort;total;dones;població;;181
2018;Blancafort;total;total;població;;379
2018;Blanes;total;homes;població;;19272
2018;Blanes;total;dones;població;;19518
2018;Blanes;total;total;població;;38790
2018;Boadella i les Escaules;total;homes;població;;139
2018;Boadella i les Escaules;total;dones;població;;130
2018;Boadella i les Escaules;total;total;població;;269
2018;Bolvir;total;homes;població;;200
2018;Bolvir;total;dones;població;;183
2018;Bolvir;total;total;població;;383
2018;Bonastre;total;homes;població;;350
2018;Bonastre;total;dones;població;;337
2018;Bonastre;total;total;població;;687
2018;Bòrdes, Es;total;homes;població;;145
2018;Bòrdes, Es;total;dones;població;;121
2018;Bòrdes, Es;total;total;població;;266
2018;Bordils;total;homes;població;;851
2018;Bordils;total;dones;població;;850
2018;Bordils;total;total;població;;1701
2018;Borges Blanques, les;total;homes;població;;3054
2018;Borges Blanques, les;total;dones;població;;2948
2018;Borges Blanques, les;total;total;població;;6002
2018;Borges del Camp, les;total;homes;població;;1060
2018;Borges del Camp, les;total;dones;població;;1020
2018;Borges del Camp, les;total;total;població;;2080
2018;Borrassà;total;homes;població;;369
2018;Borrassà;total;dones;població;;333
2018;Borrassà;total;total;població;;702
2018;Borredà;total;homes;població;;257
2018;Borredà;total;dones;població;;199
2018;Borredà;total;total;població;;456
2018;Bossòst;total;homes;població;;544
2018;Bossòst;total;dones;població;;566
2018;Bossòst;total;total;població;;1110
2018;Bot;total;homes;població;;305
2018;Bot;total;dones;població;;296
2018;Bot;total;total;població;;601
2018;Botarell;total;homes;població;;554
2018;Botarell;total;dones;població;;516
2018;Botarell;total;total;població;;1070
2018;Bovera;total;homes;població;;139
2018;Bovera;total;dones;població;;118
2018;Bovera;total;total;població;;257
2018;Bràfim;total;homes;població;;333
2018;Bràfim;total;dones;població;;340
2018;Bràfim;total;total;població;;673
2018;Breda;total;homes;població;;1855
2018;Breda;total;dones;població;;1878
2018;Breda;total;total;població;;3733
2018;Bruc, el;total;homes;població;;1095
2018;Bruc, el;total;dones;població;;932
2018;Bruc, el;total;total;població;;2027
2018;Brull, el;total;homes;població;;142
2018;Brull, el;total;dones;població;;115
2018;Brull, el;total;total;població;;257
2018;Brunyola i Sant Martí Sapresa;total;homes;població;;185
2018;Brunyola i Sant Martí Sapresa;total;dones;població;;184
2018;Brunyola i Sant Martí Sapresa;total;total;població;;369
2018;Cabacés;total;homes;població;;159
2018;Cabacés;total;dones;població;;146
2018;Cabacés;total;total;població;;305
2018;Cabanabona;total;homes;població;;33
2018;Cabanabona;total;dones;població;;43
2018;Cabanabona;total;total;població;;76
2018;Cabanelles;total;homes;població;;153
2018;Cabanelles;total;dones;població;;120
2018;Cabanelles;total;total;població;;273
2018;Cabanes;total;homes;població;;502
2018;Cabanes;total;dones;població;;442
2018;Cabanes;total;total;població;;944
2018;Cabanyes, les;total;homes;població;;492
2018;Cabanyes, les;total;dones;població;;473
2018;Cabanyes, les;total;total;població;;965
2018;Cabó;total;homes;població;;52
2018;Cabó;total;dones;població;;45
2018;Cabó;total;total;població;;97
2018;Cabra del Camp;total;homes;població;;597
2018;Cabra del Camp;total;dones;població;;544
2018;Cabra del Camp;total;total;població;;1141
2018;Cabrera d'Anoia;total;homes;població;;726
2018;Cabrera d'Anoia;total;dones;població;;650
2018;Cabrera d'Anoia;total;total;població;;1376
2018;Cabrera de Mar;total;homes;població;;2346
2018;Cabrera de Mar;total;dones;població;;2318
2018;Cabrera de Mar;total;total;població;;4664
2018;Cabrils;total;homes;població;;3626
2018;Cabrils;total;dones;població;;3722
2018;Cabrils;total;total;població;;7348
2018;Cadaqués;total;homes;població;;1344
2018;Cadaqués;total;dones;població;;1408
2018;Cadaqués;total;total;població;;2752
2018;Calaf;total;homes;població;;1790
2018;Calaf;total;dones;població;;1757
2018;Calaf;total;total;població;;3547
2018;Calafell;total;homes;població;;12767
2018;Calafell;total;dones;població;;12677
2018;Calafell;total;total;població;;25444
2018;Calders;total;homes;població;;488
2018;Calders;total;dones;població;;458
2018;Calders;total;total;població;;946
2018;Caldes d'Estrac;total;homes;població;;1380
2018;Caldes d'Estrac;total;dones;població;;1479
2018;Caldes d'Estrac;total;total;població;;2859
2018;Caldes de Malavella;total;homes;població;;3716
2018;Caldes de Malavella;total;dones;població;;3742
2018;Caldes de Malavella;total;total;població;;7458
2018;Caldes de Montbui;total;homes;població;;8669
2018;Caldes de Montbui;total;dones;població;;8780
2018;Caldes de Montbui;total;total;població;;17449
2018;Calella;total;homes;població;;9152
2018;Calella;total;dones;població;;9576
2018;Calella;total;total;població;;18728
2018;Calldetenes;total;homes;població;;1265
2018;Calldetenes;total;dones;població;;1232
2018;Calldetenes;total;total;població;;2497
2018;Callús;total;homes;població;;1025
2018;Callús;total;dones;població;;1070
2018;Callús;total;total;població;;2095
2018;Calonge de Segarra;total;homes;població;;95
2018;Calonge de Segarra;total;dones;població;;96
2018;Calonge de Segarra;total;total;població;;191
2018;Calonge i Sant Antoni;total;homes;població;;5457
2018;Calonge i Sant Antoni;total;dones;població;;5440
2018;Calonge i Sant Antoni;total;total;població;;10897
2018;Camarasa;total;homes;població;;432
2018;Camarasa;total;dones;població;;410
2018;Camarasa;total;total;població;;842
2018;Camarles;total;homes;població;;1666
2018;Camarles;total;dones;població;;1612
2018;Camarles;total;total;població;;3278
2018;Cambrils;total;homes;població;;16307
2018;Cambrils;total;dones;població;;17055
2018;Cambrils;total;total;població;;33362
2018;Camós;total;homes;població;;347
2018;Camós;total;dones;població;;343
2018;Camós;total;total;població;;690
2018;Campdevànol;total;homes;població;;1556
2018;Campdevànol;total;dones;població;;1648
2018;Campdevànol;total;total;població;;3204
2018;Campelles;total;homes;població;;70
2018;Campelles;total;dones;població;;63
2018;Campelles;total;total;població;;133
2018;Campins;total;homes;població;;272
2018;Campins;total;dones;població;;243
2018;Campins;total;total;població;;515
2018;Campllong;total;homes;població;;263
2018;Campllong;total;dones;població;;272
2018;Campllong;total;total;població;;535
2018;Camprodon;total;homes;població;;1111
2018;Camprodon;total;dones;població;;1150
2018;Camprodon;total;total;població;;2261
2018;Canejan;total;homes;població;;48
2018;Canejan;total;dones;població;;36
2018;Canejan;total;total;població;;84
2018;Canet d'Adri;total;homes;població;;364
2018;Canet d'Adri;total;dones;població;;344
2018;Canet d'Adri;total;total;població;;708
2018;Canet de Mar;total;homes;població;;7075
2018;Canet de Mar;total;dones;població;;7508
2018;Canet de Mar;total;total;població;;14583
2018;Canonja, la;total;homes;població;;2858
2018;Canonja, la;total;dones;població;;2984
2018;Canonja, la;total;total;població;;5842
2018;Canovelles;total;homes;població;;8458
2018;Canovelles;total;dones;població;;7859
2018;Canovelles;total;total;població;;16317
2018;Cànoves i Samalús;total;homes;població;;1521
2018;Cànoves i Samalús;total;dones;població;;1474
2018;Cànoves i Samalús;total;total;població;;2995
2018;Cantallops;total;homes;població;;155
2018;Cantallops;total;dones;població;;158
2018;Cantallops;total;total;població;;313
2018;Canyelles;total;homes;població;;2310
2018;Canyelles;total;dones;població;;2171
2018;Canyelles;total;total;població;;4481
2018;Capafonts;total;homes;població;;51
2018;Capafonts;total;dones;població;;45
2018;Capafonts;total;total;població;;96
2018;Capçanes;total;homes;població;;200
2018;Capçanes;total;dones;població;;198
2018;Capçanes;total;total;població;;398
2018;Capellades;total;homes;població;;2572
2018;Capellades;total;dones;població;;2639
2018;Capellades;total;total;població;;5211
2018;Capmany;total;homes;població;;308
2018;Capmany;total;dones;població;;305
2018;Capmany;total;total;població;;613
2018;Capolat;total;homes;població;;45
2018;Capolat;total;dones;població;;51
2018;Capolat;total;total;població;;96
2018;Cardedeu;total;homes;població;;8892
2018;Cardedeu;total;dones;població;;9273
2018;Cardedeu;total;total;població;;18165
2018;Cardona;total;homes;població;;2271
2018;Cardona;total;dones;població;;2381
2018;Cardona;total;total;població;;4652
2018;Carme;total;homes;població;;398
2018;Carme;total;dones;població;;385
2018;Carme;total;total;població;;783
2018;Caseres;total;homes;població;;116
2018;Caseres;total;dones;població;;119
2018;Caseres;total;total;població;;235
2018;Cassà de la Selva;total;homes;població;;5285
2018;Cassà de la Selva;total;dones;població;;5074
2018;Cassà de la Selva;total;total;població;;10359
2018;Casserres;total;homes;població;;780
2018;Casserres;total;dones;població;;792
2018;Casserres;total;total;població;;1572
2018;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;5215
2018;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;5370
2018;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;10585
2018;Castell de l'Areny;total;homes;població;;41
2018;Castell de l'Areny;total;dones;població;;31
2018;Castell de l'Areny;total;total;població;;72
2018;Castell de Mur;total;homes;població;;91
2018;Castell de Mur;total;dones;població;;74
2018;Castell de Mur;total;total;població;;165
2018;Castellar de la Ribera;total;homes;població;;70
2018;Castellar de la Ribera;total;dones;població;;67
2018;Castellar de la Ribera;total;total;població;;137
2018;Castellar de n'Hug;total;homes;població;;86
2018;Castellar de n'Hug;total;dones;població;;79
2018;Castellar de n'Hug;total;total;població;;165
2018;Castellar del Riu;total;homes;població;;92
2018;Castellar del Riu;total;dones;població;;73
2018;Castellar del Riu;total;total;població;;165
2018;Castellar del Vallès;total;homes;població;;11855
2018;Castellar del Vallès;total;dones;població;;12181
2018;Castellar del Vallès;total;total;població;;24036
2018;Castellbell i el Vilar;total;homes;població;;1841
2018;Castellbell i el Vilar;total;dones;població;;1758
2018;Castellbell i el Vilar;total;total;població;;3599
2018;Castellbisbal;total;homes;població;;6244
2018;Castellbisbal;total;dones;població;;6088
2018;Castellbisbal;total;total;població;;12332
2018;Castellcir;total;homes;població;;377
2018;Castellcir;total;dones;població;;351
2018;Castellcir;total;total;població;;728
2018;Castelldans;total;homes;població;;502
2018;Castelldans;total;dones;població;;429
2018;Castelldans;total;total;població;;931
2018;Castelldefels;total;homes;població;;32747
2018;Castelldefels;total;dones;població;;33628
2018;Castelldefels;total;total;població;;66375
2018;Castellet i la Gornal;total;homes;població;;1147
2018;Castellet i la Gornal;total;dones;població;;1100
2018;Castellet i la Gornal;total;total;població;;2247
2018;Castellfollit de la Roca;total;homes;població;;486
2018;Castellfollit de la Roca;total;dones;població;;470
2018;Castellfollit de la Roca;total;total;població;;956
2018;Castellfollit de Riubregós;total;homes;població;;90
2018;Castellfollit de Riubregós;total;dones;població;;66
2018;Castellfollit de Riubregós;total;total;població;;156
2018;Castellfollit del Boix;total;homes;població;;228
2018;Castellfollit del Boix;total;dones;població;;218
2018;Castellfollit del Boix;total;total;població;;446
2018;Castellgalí;total;homes;població;;1065
2018;Castellgalí;total;dones;població;;988
2018;Castellgalí;total;total;població;;2053
2018;Castellnou de Bages;total;homes;població;;666
2018;Castellnou de Bages;total;dones;població;;653
2018;Castellnou de Bages;total;total;població;;1319
2018;Castellnou de Seana;total;homes;població;;361
2018;Castellnou de Seana;total;dones;població;;326
2018;Castellnou de Seana;total;total;població;;687
2018;Castelló d'Empúries;total;homes;població;;5495
2018;Castelló d'Empúries;total;dones;població;;5325
2018;Castelló d'Empúries;total;total;població;;10820
2018;Castelló de Farfanya;total;homes;població;;290
2018;Castelló de Farfanya;total;dones;població;;248
2018;Castelló de Farfanya;total;total;població;;538
2018;Castellolí;total;homes;població;;295
2018;Castellolí;total;dones;població;;315
2018;Castellolí;total;total;població;;610
2018;Castellserà;total;homes;població;;496
2018;Castellserà;total;dones;població;;504
2018;Castellserà;total;total;població;;1000
2018;Castellterçol;total;homes;població;;1208
2018;Castellterçol;total;dones;població;;1210
2018;Castellterçol;total;total;població;;2418
2018;Castellvell del Camp;total;homes;població;;1438
2018;Castellvell del Camp;total;dones;població;;1430
2018;Castellvell del Camp;total;total;població;;2868
2018;Castellví de la Marca;total;homes;població;;772
2018;Castellví de la Marca;total;dones;població;;762
2018;Castellví de la Marca;total;total;població;;1534
2018;Castellví de Rosanes;total;homes;població;;917
2018;Castellví de Rosanes;total;dones;població;;948
2018;Castellví de Rosanes;total;total;població;;1865
2018;Catllar, el;total;homes;població;;2253
2018;Catllar, el;total;dones;població;;2091
2018;Catllar, el;total;total;població;;4344
2018;Cava;total;homes;població;;28
2018;Cava;total;dones;població;;18
2018;Cava;total;total;població;;46
2018;Cellera de Ter, la;total;homes;població;;981
2018;Cellera de Ter, la;total;dones;població;;995
2018;Cellera de Ter, la;total;total;població;;1976
2018;Celrà;total;homes;població;;2708
2018;Celrà;total;dones;població;;2682
2018;Celrà;total;total;població;;5390
2018;Centelles;total;homes;població;;3643
2018;Centelles;total;dones;població;;3780
2018;Centelles;total;total;població;;7423
2018;Cercs;total;homes;població;;567
2018;Cercs;total;dones;població;;585
2018;Cercs;total;total;població;;1152
2018;Cerdanyola del Vallès;total;homes;població;;28259
2018;Cerdanyola del Vallès;total;dones;població;;29481
