any;municipi;edat any a any;sexe;concepte;estat;valor
2002;Bonastre;total;total;població;;387
2002;Bòrdes, Es;total;homes;població;;115
2002;Bòrdes, Es;total;dones;població;;107
2002;Bòrdes, Es;total;total;població;;222
2002;Bordils;total;homes;població;;685
2002;Bordils;total;dones;població;;708
2002;Bordils;total;total;població;;1393
2002;Borges Blanques, les;total;homes;població;;2659
2002;Borges Blanques, les;total;dones;població;;2654
2002;Borges Blanques, les;total;total;població;;5313
2002;Borges del Camp, les;total;homes;població;;833
2002;Borges del Camp, les;total;dones;població;;833
2002;Borges del Camp, les;total;total;població;;1666
2002;Borrassà;total;homes;població;;267
2002;Borrassà;total;dones;població;;267
2002;Borrassà;total;total;població;;534
2002;Borredà;total;homes;població;;254
2002;Borredà;total;dones;població;;243
2002;Borredà;total;total;població;;497
2002;Bossòst;total;homes;població;;498
2002;Bossòst;total;dones;població;;468
2002;Bossòst;total;total;població;;966
2002;Bot;total;homes;població;;411
2002;Bot;total;dones;població;;398
2002;Bot;total;total;població;;809
2002;Botarell;total;homes;població;;386
2002;Botarell;total;dones;població;;363
2002;Botarell;total;total;població;;749
2002;Bovera;total;homes;població;;191
2002;Bovera;total;dones;població;;194
2002;Bovera;total;total;població;;385
2002;Bràfim;total;homes;població;;275
2002;Bràfim;total;dones;població;;305
2002;Bràfim;total;total;població;;580
2002;Breda;total;homes;població;;1780
2002;Breda;total;dones;població;;1704
2002;Breda;total;total;població;;3484
2002;Bruc, el;total;homes;població;;687
2002;Bruc, el;total;dones;població;;615
2002;Bruc, el;total;total;població;;1302
2002;Brull, el;total;homes;població;;105
2002;Brull, el;total;dones;població;;88
2002;Brull, el;total;total;població;;193
2002;Brunyola i Sant Martí Sapresa;total;homes;població;;185
2002;Brunyola i Sant Martí Sapresa;total;dones;població;;179
2002;Brunyola i Sant Martí Sapresa;total;total;població;;364
2002;Cabacés;total;homes;població;;180
2002;Cabacés;total;dones;població;;162
2002;Cabacés;total;total;població;;342
2002;Cabanabona;total;homes;població;;45
2002;Cabanabona;total;dones;població;;53
2002;Cabanabona;total;total;població;;98
2002;Cabanelles;total;homes;població;;134
2002;Cabanelles;total;dones;població;;96
2002;Cabanelles;total;total;població;;230
2002;Cabanes;total;homes;població;;414
2002;Cabanes;total;dones;població;;382
2002;Cabanes;total;total;població;;796
2002;Cabanyes, les;total;homes;població;;307
2002;Cabanyes, les;total;dones;població;;278
2002;Cabanyes, les;total;total;població;;585
2002;Cabó;total;homes;població;;65
2002;Cabó;total;dones;població;;53
2002;Cabó;total;total;població;;118
2002;Cabra del Camp;total;homes;població;;354
2002;Cabra del Camp;total;dones;població;;314
2002;Cabra del Camp;total;total;població;;668
2002;Cabrera d'Anoia;total;homes;població;;360
2002;Cabrera d'Anoia;total;dones;població;;289
2002;Cabrera d'Anoia;total;total;població;;649
2002;Cabrera de Mar;total;homes;població;;1944
2002;Cabrera de Mar;total;dones;població;;1919
2002;Cabrera de Mar;total;total;població;;3863
2002;Cabrils;total;homes;població;;2595
2002;Cabrils;total;dones;població;;2687
2002;Cabrils;total;total;població;;5282
2002;Cadaqués;total;homes;població;;1217
2002;Cadaqués;total;dones;població;;1270
2002;Cadaqués;total;total;població;;2487
2002;Calaf;total;homes;població;;1564
2002;Calaf;total;dones;població;;1516
2002;Calaf;total;total;població;;3080
2002;Calafell;total;homes;població;;7405
2002;Calafell;total;dones;població;;7232
2002;Calafell;total;total;població;;14637
2002;Calders;total;homes;població;;409
2002;Calders;total;dones;població;;379
2002;Calders;total;total;població;;788
2002;Caldes d'Estrac;total;homes;població;;1043
2002;Caldes d'Estrac;total;dones;població;;1094
2002;Caldes d'Estrac;total;total;població;;2137
2002;Caldes de Malavella;total;homes;població;;2201
2002;Caldes de Malavella;total;dones;població;;2164
2002;Caldes de Malavella;total;total;població;;4365
2002;Caldes de Montbui;total;homes;població;;6594
2002;Caldes de Montbui;total;dones;població;;6650
2002;Caldes de Montbui;total;total;població;;13244
2002;Calella;total;homes;població;;7107
2002;Calella;total;dones;població;;7423
2002;Calella;total;total;població;;14530
2002;Calldetenes;total;homes;població;;1069
2002;Calldetenes;total;dones;població;;1014
2002;Calldetenes;total;total;població;;2083
2002;Callús;total;homes;població;;670
2002;Callús;total;dones;població;;696
2002;Callús;total;total;població;;1366
2002;Calonge de Segarra;total;homes;població;;103
2002;Calonge de Segarra;total;dones;població;;95
2002;Calonge de Segarra;total;total;població;;198
2002;Calonge i Sant Antoni;total;homes;població;;3884
2002;Calonge i Sant Antoni;total;dones;població;;3800
2002;Calonge i Sant Antoni;total;total;població;;7684
2002;Camarasa;total;homes;població;;453
2002;Camarasa;total;dones;població;;429
2002;Camarasa;total;total;població;;882
2002;Camarles;total;homes;població;;1493
2002;Camarles;total;dones;població;;1482
2002;Camarles;total;total;població;;2975
2002;Cambrils;total;homes;població;;11132
2002;Cambrils;total;dones;població;;11083
2002;Cambrils;total;total;població;;22215
2002;Camós;total;homes;població;;331
2002;Camós;total;dones;població;;308
2002;Camós;total;total;població;;639
2002;Campdevànol;total;homes;població;;1682
2002;Campdevànol;total;dones;població;;1730
2002;Campdevànol;total;total;població;;3412
2002;Campelles;total;homes;població;;68
2002;Campelles;total;dones;població;;60
2002;Campelles;total;total;població;;128
2002;Campins;total;homes;població;;158
2002;Campins;total;dones;població;;147
2002;Campins;total;total;població;;305
2002;Campllong;total;homes;població;;166
2002;Campllong;total;dones;població;;151
2002;Campllong;total;total;població;;317
2002;Camprodon;total;homes;població;;1141
2002;Camprodon;total;dones;població;;1171
2002;Camprodon;total;total;població;;2312
2002;Canejan;total;homes;població;;55
2002;Canejan;total;dones;població;;54
2002;Canejan;total;total;població;;109
2002;Canet d'Adri;total;homes;població;;274
2002;Canet d'Adri;total;dones;població;;253
2002;Canet d'Adri;total;total;població;;527
2002;Canet de Mar;total;homes;població;;5471
2002;Canet de Mar;total;dones;població;;5594
2002;Canet de Mar;total;total;població;;11065
2002;Canonja, la;total;homes;població;..; 
2002;Canonja, la;total;dones;població;..; 
2002;Canonja, la;total;total;població;..; 
2002;Canovelles;total;homes;població;;6843
2002;Canovelles;total;dones;població;;6532
2002;Canovelles;total;total;població;;13375
2002;Cànoves i Samalús;total;homes;població;;1102
2002;Cànoves i Samalús;total;dones;població;;964
2002;Cànoves i Samalús;total;total;població;;2066
2002;Cantallops;total;homes;població;;128
2002;Cantallops;total;dones;població;;135
2002;Cantallops;total;total;població;;263
2002;Canyelles;total;homes;població;;1214
2002;Canyelles;total;dones;població;;1054
2002;Canyelles;total;total;població;;2268
2002;Capafonts;total;homes;població;;66
2002;Capafonts;total;dones;població;;58
2002;Capafonts;total;total;població;;124
2002;Capçanes;total;homes;població;;193
2002;Capçanes;total;dones;població;;220
2002;Capçanes;total;total;població;;413
2002;Capellades;total;homes;població;;2475
2002;Capellades;total;dones;població;;2574
2002;Capellades;total;total;població;;5049
2002;Capmany;total;homes;població;;247
2002;Capmany;total;dones;població;;246
2002;Capmany;total;total;població;;493
2002;Capolat;total;homes;població;;32
2002;Capolat;total;dones;població;;22
2002;Capolat;total;total;població;;54
2002;Cardedeu;total;homes;població;;6569
2002;Cardedeu;total;dones;població;;6598
2002;Cardedeu;total;total;població;;13167
2002;Cardona;total;homes;població;;2623
2002;Cardona;total;dones;població;;2776
2002;Cardona;total;total;població;;5399
2002;Carme;total;homes;població;;343
2002;Carme;total;dones;població;;327
2002;Carme;total;total;població;;670
2002;Caseres;total;homes;població;;156
2002;Caseres;total;dones;població;;170
2002;Caseres;total;total;població;;326
2002;Cassà de la Selva;total;homes;població;;4026
2002;Cassà de la Selva;total;dones;població;;3990
2002;Cassà de la Selva;total;total;població;;8016
2002;Casserres;total;homes;població;;745
2002;Casserres;total;dones;població;;817
2002;Casserres;total;total;població;;1562
2002;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;3903
2002;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;3788
2002;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;7691
2002;Castell de l'Areny;total;homes;població;;37
2002;Castell de l'Areny;total;dones;població;;24
2002;Castell de l'Areny;total;total;població;;61
2002;Castell de Mur;total;homes;població;;80
2002;Castell de Mur;total;dones;població;;71
2002;Castell de Mur;total;total;població;;151
2002;Castellar de la Ribera;total;homes;població;;65
2002;Castellar de la Ribera;total;dones;població;;79
2002;Castellar de la Ribera;total;total;població;;144
2002;Castellar de n'Hug;total;homes;població;;101
2002;Castellar de n'Hug;total;dones;població;;91
2002;Castellar de n'Hug;total;total;població;;192
2002;Castellar del Riu;total;homes;població;;73
2002;Castellar del Riu;total;dones;població;;51
2002;Castellar del Riu;total;total;població;;124
2002;Castellar del Vallès;total;homes;població;;9350
2002;Castellar del Vallès;total;dones;població;;9294
2002;Castellar del Vallès;total;total;població;;18644
2002;Castellbell i el Vilar;total;homes;població;;1549
2002;Castellbell i el Vilar;total;dones;població;;1486
2002;Castellbell i el Vilar;total;total;població;;3035
2002;Castellbisbal;total;homes;població;;4808
2002;Castellbisbal;total;dones;població;;4536
2002;Castellbisbal;total;total;població;;9344
2002;Castellcir;total;homes;població;;236
2002;Castellcir;total;dones;població;;183
2002;Castellcir;total;total;població;;419
2002;Castelldans;total;homes;població;;507
2002;Castelldans;total;dones;població;;460
2002;Castelldans;total;total;població;;967
2002;Castelldefels;total;homes;població;;24468
2002;Castelldefels;total;dones;població;;24514
2002;Castelldefels;total;total;població;;48982
2002;Castellet i la Gornal;total;homes;població;;763
2002;Castellet i la Gornal;total;dones;població;;745
2002;Castellet i la Gornal;total;total;població;;1508
2002;Castellfollit de la Roca;total;homes;població;;512
2002;Castellfollit de la Roca;total;dones;població;;489
2002;Castellfollit de la Roca;total;total;població;;1001
2002;Castellfollit de Riubregós;total;homes;població;;112
2002;Castellfollit de Riubregós;total;dones;població;;112
2002;Castellfollit de Riubregós;total;total;població;;224
2002;Castellfollit del Boix;total;homes;població;;186
2002;Castellfollit del Boix;total;dones;població;;199
2002;Castellfollit del Boix;total;total;població;;385
2002;Castellgalí;total;homes;població;;524
2002;Castellgalí;total;dones;població;;469
2002;Castellgalí;total;total;població;;993
2002;Castellnou de Bages;total;homes;població;;334
2002;Castellnou de Bages;total;dones;població;;291
2002;Castellnou de Bages;total;total;població;;625
2002;Castellnou de Seana;total;homes;població;;382
2002;Castellnou de Seana;total;dones;població;;341
2002;Castellnou de Seana;total;total;població;;723
2002;Castelló d'Empúries;total;homes;població;;3910
2002;Castelló d'Empúries;total;dones;població;;3620
2002;Castelló d'Empúries;total;total;població;;7530
2002;Castelló de Farfanya;total;homes;població;;286
2002;Castelló de Farfanya;total;dones;població;;296
2002;Castelló de Farfanya;total;total;població;;582
2002;Castellolí;total;homes;població;;219
2002;Castellolí;total;dones;població;;215
2002;Castellolí;total;total;població;;434
2002;Castellserà;total;homes;població;;548
2002;Castellserà;total;dones;població;;562
2002;Castellserà;total;total;població;;1110
2002;Castellterçol;total;homes;població;;1027
2002;Castellterçol;total;dones;població;;1079
2002;Castellterçol;total;total;població;;2106
2002;Castellvell del Camp;total;homes;població;;705
2002;Castellvell del Camp;total;dones;població;;683
2002;Castellvell del Camp;total;total;població;;1388
2002;Castellví de la Marca;total;homes;població;;744
2002;Castellví de la Marca;total;dones;població;;722
2002;Castellví de la Marca;total;total;població;;1466
2002;Castellví de Rosanes;total;homes;població;;610
2002;Castellví de Rosanes;total;dones;població;;585
2002;Castellví de Rosanes;total;total;població;;1195
2002;Catllar, el;total;homes;població;;1394
2002;Catllar, el;total;dones;població;;1297
2002;Catllar, el;total;total;població;;2691
2002;Cava;total;homes;població;;34
2002;Cava;total;dones;població;;24
2002;Cava;total;total;població;;58
2002;Cellera de Ter, la;total;homes;població;;1043
2002;Cellera de Ter, la;total;dones;població;;1019
2002;Cellera de Ter, la;total;total;població;;2062
2002;Celrà;total;homes;població;;1416
2002;Celrà;total;dones;població;;1444
2002;Celrà;total;total;població;;2860
2002;Centelles;total;homes;població;;2916
2002;Centelles;total;dones;població;;3023
2002;Centelles;total;total;població;;5939
2002;Cercs;total;homes;població;;717
2002;Cercs;total;dones;població;;697
2002;Cercs;total;total;població;;1414
2002;Cerdanyola del Vallès;total;homes;població;;27218
2002;Cerdanyola del Vallès;total;dones;població;;27186
2002;Cerdanyola del Vallès;total;total;població;;54404
