any;municipi;concepte;indicador;estat;valor
2022;Bagà;renda familiar disponible bruta;per habitant (€);p;19231
2022;Bagà;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;100,5
2022;Balaguer;renda familiar disponible bruta;valor (milers €);p;258889
2022;Balaguer;renda familiar disponible bruta;per habitant (€);p;14841
2022;Balaguer;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;77,5
2022;Balenyà;renda familiar disponible bruta;valor (milers €);p;68049
2022;Balenyà;renda familiar disponible bruta;per habitant (€);p;17254
2022;Balenyà;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,1
2022;Balsareny;renda familiar disponible bruta;valor (milers €);p;60054
2022;Balsareny;renda familiar disponible bruta;per habitant (€);p;18343
2022;Balsareny;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;95,8
2022;Banyeres del Penedès;renda familiar disponible bruta;valor (milers €);p;57181
2022;Banyeres del Penedès;renda familiar disponible bruta;per habitant (€);p;17260
2022;Banyeres del Penedès;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,2
2022;Banyoles;renda familiar disponible bruta;valor (milers €);p;386120
2022;Banyoles;renda familiar disponible bruta;per habitant (€);p;18991
2022;Banyoles;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;99,2
2022;Barberà del Vallès;renda familiar disponible bruta;valor (milers €);p;637763
2022;Barberà del Vallès;renda familiar disponible bruta;per habitant (€);p;19180
2022;Barberà del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;100,2
2022;Barcelona;renda familiar disponible bruta;valor (milers €);p;37622819
2022;Barcelona;renda familiar disponible bruta;per habitant (€);p;23003
2022;Barcelona;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;120,2
2022;Bàscara;renda familiar disponible bruta;valor (milers €);p;17342
2022;Bàscara;renda familiar disponible bruta;per habitant (€);p;16723
2022;Bàscara;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;87,4
2022;Batea;renda familiar disponible bruta;valor (milers €);p;25387
2022;Batea;renda familiar disponible bruta;per habitant (€);p;13613
2022;Batea;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;71,1
2022;Begues;renda familiar disponible bruta;valor (milers €);p;175616
2022;Begues;renda familiar disponible bruta;per habitant (€);p;23630
2022;Begues;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;123,5
2022;Begur;renda familiar disponible bruta;valor (milers €);p;78523
2022;Begur;renda familiar disponible bruta;per habitant (€);p;18634
2022;Begur;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;97,4
2022;Bellcaire d'Urgell;renda familiar disponible bruta;valor (milers €);p;20313
2022;Bellcaire d'Urgell;renda familiar disponible bruta;per habitant (€);p;16555
2022;Bellcaire d'Urgell;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;86,5
2022;Bell-lloc d'Urgell;renda familiar disponible bruta;valor (milers €);p;40815
2022;Bell-lloc d'Urgell;renda familiar disponible bruta;per habitant (€);p;17390
2022;Bell-lloc d'Urgell;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,9
2022;Bellpuig;renda familiar disponible bruta;valor (milers €);p;80348
2022;Bellpuig;renda familiar disponible bruta;per habitant (€);p;15481
2022;Bellpuig;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;80,9
2022;Bellvei;renda familiar disponible bruta;valor (milers €);p;33903
2022;Bellvei;renda familiar disponible bruta;per habitant (€);p;14470
2022;Bellvei;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;75,6
2022;Bellver de Cerdanya;renda familiar disponible bruta;valor (milers €);p;39879
2022;Bellver de Cerdanya;renda familiar disponible bruta;per habitant (€);p;17923
2022;Bellver de Cerdanya;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,6
2022;Bellvís;renda familiar disponible bruta;valor (milers €);p;35258
2022;Bellvís;renda familiar disponible bruta;per habitant (€);p;15712
2022;Bellvís;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;82,1
2022;Benavent de Segrià;renda familiar disponible bruta;valor (milers €);p;27240
2022;Benavent de Segrià;renda familiar disponible bruta;per habitant (€);p;17328
2022;Benavent de Segrià;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,5
2022;Benissanet;renda familiar disponible bruta;valor (milers €);p;16432
2022;Benissanet;renda familiar disponible bruta;per habitant (€);p;14227
2022;Benissanet;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;74,3
2022;Berga;renda familiar disponible bruta;valor (milers €);p;302857
2022;Berga;renda familiar disponible bruta;per habitant (€);p;17940
2022;Berga;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,7
2022;Besalú;renda familiar disponible bruta;valor (milers €);p;45244
2022;Besalú;renda familiar disponible bruta;per habitant (€);p;18134
2022;Besalú;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;94,7
2022;Bescanó;renda familiar disponible bruta;valor (milers €);p;96383
2022;Bescanó;renda familiar disponible bruta;per habitant (€);p;18675
2022;Bescanó;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;97,6
2022;Bigues i Riells del Fai;renda familiar disponible bruta;valor (milers €);p;204055
2022;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (€);p;20739
2022;Bigues i Riells del Fai;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;108,4
2022;Bisbal d'Empordà, la;renda familiar disponible bruta;valor (milers €);p;173909
2022;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (€);p;15454
2022;Bisbal d'Empordà, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;80,7
2022;Bisbal del Penedès, la;renda familiar disponible bruta;valor (milers €);p;60364
2022;Bisbal del Penedès, la;renda familiar disponible bruta;per habitant (€);p;14705
2022;Bisbal del Penedès, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;76,8
2022;Blanes;renda familiar disponible bruta;valor (milers €);p;641602
2022;Blanes;renda familiar disponible bruta;per habitant (€);p;15669
2022;Blanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;81,9
2022;Bordils;renda familiar disponible bruta;valor (milers €);p;33640
2022;Bordils;renda familiar disponible bruta;per habitant (€);p;18804
2022;Bordils;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;98,2
2022;Borges Blanques, les;renda familiar disponible bruta;valor (milers €);p;100653
2022;Borges Blanques, les;renda familiar disponible bruta;per habitant (€);p;16200
2022;Borges Blanques, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;84,6
2022;Borges del Camp, les;renda familiar disponible bruta;valor (milers €);p;36349
2022;Borges del Camp, les;renda familiar disponible bruta;per habitant (€);p;16805
2022;Borges del Camp, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;87,8
2022;Bossòst;renda familiar disponible bruta;valor (milers €);p;20716
2022;Bossòst;renda familiar disponible bruta;per habitant (€);p;18316
2022;Bossòst;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;95,7
2022;Botarell;renda familiar disponible bruta;valor (milers €);p;20384
2022;Botarell;renda familiar disponible bruta;per habitant (€);p;17975
2022;Botarell;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,9
2022;Breda;renda familiar disponible bruta;valor (milers €);p;66954
2022;Breda;renda familiar disponible bruta;per habitant (€);p;17337
2022;Breda;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,6
2022;Bruc, el;renda familiar disponible bruta;valor (milers €);p;46396
2022;Bruc, el;renda familiar disponible bruta;per habitant (€);p;20548
2022;Bruc, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;107,4
2022;Cabanyes, les;renda familiar disponible bruta;valor (milers €);p;19447
2022;Cabanyes, les;renda familiar disponible bruta;per habitant (€);p;19466
2022;Cabanyes, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;101,7
2022;Cabra del Camp;renda familiar disponible bruta;valor (milers €);p;19866
2022;Cabra del Camp;renda familiar disponible bruta;per habitant (€);p;15655
2022;Cabra del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;81,8
2022;Cabrera d'Anoia;renda familiar disponible bruta;valor (milers €);p;26195
2022;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (€);p;15953
2022;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;83,3
2022;Cabrera de Mar;renda familiar disponible bruta;valor (milers €);p;121561
2022;Cabrera de Mar;renda familiar disponible bruta;per habitant (€);p;24788
2022;Cabrera de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;129,5
2022;Cabrils;renda familiar disponible bruta;valor (milers €);p;190344
2022;Cabrils;renda familiar disponible bruta;per habitant (€);p;24516
2022;Cabrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;128,1
2022;Cadaqués;renda familiar disponible bruta;valor (milers €);p;40710
2022;Cadaqués;renda familiar disponible bruta;per habitant (€);p;14043
2022;Cadaqués;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;73,4
2022;Calaf;renda familiar disponible bruta;valor (milers €);p;58127
2022;Calaf;renda familiar disponible bruta;per habitant (€);p;16309
2022;Calaf;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;85,2
2022;Calafell;renda familiar disponible bruta;valor (milers €);p;462513
2022;Calafell;renda familiar disponible bruta;per habitant (€);p;15546
2022;Calafell;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;81,2
2022;Calders;renda familiar disponible bruta;valor (milers €);p;21309
2022;Calders;renda familiar disponible bruta;per habitant (€);p;19407
2022;Calders;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;101,4
2022;Caldes d'Estrac;renda familiar disponible bruta;valor (milers €);p;68655
2022;Caldes d'Estrac;renda familiar disponible bruta;per habitant (€);p;21610
2022;Caldes d'Estrac;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;112,9
2022;Caldes de Malavella;renda familiar disponible bruta;valor (milers €);p;146135
2022;Caldes de Malavella;renda familiar disponible bruta;per habitant (€);p;17653
2022;Caldes de Malavella;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;92,2
2022;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);p;353841
2022;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);p;19644
2022;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;102,6
2022;Calella;renda familiar disponible bruta;valor (milers €);p;318256
2022;Calella;renda familiar disponible bruta;per habitant (€);p;16319
2022;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;85,3
2022;Calldetenes;renda familiar disponible bruta;valor (milers €);p;49903
2022;Calldetenes;renda familiar disponible bruta;per habitant (€);p;19532
2022;Calldetenes;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;102
2022;Callús;renda familiar disponible bruta;valor (milers €);p;38448
2022;Callús;renda familiar disponible bruta;per habitant (€);p;18239
2022;Callús;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;95,3
2022;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);p;195366
2022;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);p;16501
2022;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;86,2
2022;Camarles;renda familiar disponible bruta;valor (milers €);p;49551
2022;Camarles;renda familiar disponible bruta;per habitant (€);p;14805
2022;Camarles;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;77,3
2022;Cambrils;renda familiar disponible bruta;valor (milers €);p;614725
2022;Cambrils;renda familiar disponible bruta;per habitant (€);p;17061
2022;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;89,1
2022;Campdevànol;renda familiar disponible bruta;valor (milers €);p;63948
2022;Campdevànol;renda familiar disponible bruta;per habitant (€);p;19909
2022;Campdevànol;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;104
2022;Camprodon;renda familiar disponible bruta;valor (milers €);p;43046
2022;Camprodon;renda familiar disponible bruta;per habitant (€);p;17428
2022;Camprodon;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;91,1
2022;Canet de Mar;renda familiar disponible bruta;valor (milers €);p;268324
2022;Canet de Mar;renda familiar disponible bruta;per habitant (€);p;17957
2022;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,8
2022;Canonja, la;renda familiar disponible bruta;valor (milers €);p;93746
2022;Canonja, la;renda familiar disponible bruta;per habitant (€);p;15868
2022;Canonja, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;82,9
2022;Canovelles;renda familiar disponible bruta;valor (milers €);p;269563
2022;Canovelles;renda familiar disponible bruta;per habitant (€);p;15931
2022;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;83,2
2022;Cànoves i Samalús;renda familiar disponible bruta;valor (milers €);p;61165
2022;Cànoves i Samalús;renda familiar disponible bruta;per habitant (€);p;18540
2022;Cànoves i Samalús;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;96,9
2022;Canyelles;renda familiar disponible bruta;valor (milers €);p;93697
2022;Canyelles;renda familiar disponible bruta;per habitant (€);p;18350
2022;Canyelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;95,9
2022;Capellades;renda familiar disponible bruta;valor (milers €);p;98719
2022;Capellades;renda familiar disponible bruta;per habitant (€);p;18346
2022;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;95,8
2022;Cardedeu;renda familiar disponible bruta;valor (milers €);p;372155
2022;Cardedeu;renda familiar disponible bruta;per habitant (€);p;19642
2022;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;102,6
2022;Cardona;renda familiar disponible bruta;valor (milers €);p;85181
2022;Cardona;renda familiar disponible bruta;per habitant (€);p;18651
2022;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;97,4
2022;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);p;192505
2022;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);p;17921
2022;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,6
2022;Casserres;renda familiar disponible bruta;valor (milers €);p;31091
2022;Casserres;renda familiar disponible bruta;per habitant (€);p;18912
2022;Casserres;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;98,8
2022;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);p;165469
2022;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);p;13690
2022;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;71,5
2022;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);p;510887
2022;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);p;20422
2022;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;106,7
2022;Castellbell i el Vilar;renda familiar disponible bruta;valor (milers €);p;68600
2022;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (€);p;17267
2022;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;90,2
2022;Castellbisbal;renda familiar disponible bruta;valor (milers €);p;245426
2022;Castellbisbal;renda familiar disponible bruta;per habitant (€);p;19231
2022;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;100,5
2022;Castelldefels;renda familiar disponible bruta;valor (milers €);p;1429857
2022;Castelldefels;renda familiar disponible bruta;per habitant (€);p;21142
2022;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;110,5
2022;Castellet i la Gornal;renda familiar disponible bruta;valor (milers €);p;43123
2022;Castellet i la Gornal;renda familiar disponible bruta;per habitant (€);p;17106
2022;Castellet i la Gornal;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;89,4
2022;Castellgalí;renda familiar disponible bruta;valor (milers €);p;40478
2022;Castellgalí;renda familiar disponible bruta;per habitant (€);p;17855
2022;Castellgalí;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;93,3
2022;Castellnou de Bages;renda familiar disponible bruta;valor (milers €);p;28033
2022;Castellnou de Bages;renda familiar disponible bruta;per habitant (€);p;19755
2022;Castellnou de Bages;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;103,2
2022;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);p;153571
2022;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);p;13339
2022;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;69,7
2022;Castellterçol;renda familiar disponible bruta;valor (milers €);p;47606
2022;Castellterçol;renda familiar disponible bruta;per habitant (€);p;17770
2022;Castellterçol;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;92,8
2022;Castellvell del Camp;renda familiar disponible bruta;valor (milers €);p;61299
2022;Castellvell del Camp;renda familiar disponible bruta;per habitant (€);p;20481
2022;Castellvell del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;107
2022;Castellví de la Marca;renda familiar disponible bruta;valor (milers €);p;27750
2022;Castellví de la Marca;renda familiar disponible bruta;per habitant (€);p;16921
2022;Castellví de la Marca;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;88,4
2022;Castellví de Rosanes;renda familiar disponible bruta;valor (milers €);p;41069
2022;Castellví de Rosanes;renda familiar disponible bruta;per habitant (€);p;19726
2022;Castellví de Rosanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;103,1
2022;Catllar, el;renda familiar disponible bruta;valor (milers €);p;99301
2022;Catllar, el;renda familiar disponible bruta;per habitant (€);p;19813
2022;Catllar, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);p;103,5
